#TIME             VMEM_MAX          VMEM              RMEM_MAX          RMEM              SHMEM             MEM_FREE          TMEM_MAX         
1676377273        1.121680          1.121680          0.050255          0.050255          0.000000          0.666271          0.050255         
1676377283        1.159020          1.159020          0.056526          0.056526          0.000000          0.654343          0.056526         
1676377293        2.050040          2.050040          0.081608          0.081608          0.000000          0.633579          0.081608         
1676377304        2.162120          2.162120          0.184963          0.184963          0.000000          0.631836          0.184963         
1676377314        2.253080          2.253080          0.239265          0.239265          0.000000          0.654362          0.239265         
1676377324        2.329500          2.329500          0.274357          0.274357          0.000000          0.637115          0.274357         
1676377334        2.462230          2.462230          0.301964          0.301964          0.000000          0.703598          0.301964         
1676377345        98.265900         98.265900         3.455590          3.455590          0.000000          6.450230          3.455590         
1676377355        98.271800         98.271800         3.467270          3.467270          0.000000          6.440050          3.467270         
1676377365        98.278300         98.278300         3.475810          3.475810          0.000000          6.434940          3.475810         
1676377376        98.282500         98.282500         3.482940          3.482940          0.000000          6.427120          3.482940         
1676377386        98.289700         98.289700         3.503760          3.503760          0.000000          6.406280          3.503760         
1676377396        98.293400         98.293400         3.511770          3.511770          0.000000          6.396740          3.511770         
1676377407        98.296100         98.296100         3.518010          3.518010          0.000000          6.390870          3.518010         
1676377417        98.301000         98.301000         3.527480          3.527480          0.000000          6.382020          3.527480         
1676377427        98.346700         98.346700         3.622100          3.622100          0.000000          6.286650          3.622100         
1676377437        98.349200         98.349200         3.630140          3.630140          0.000000          6.281730          3.630140         
1676377448        98.393800         98.393800         3.656220          3.656220          0.000000          6.250970          3.656220         
1676377458        98.393800         98.393800         3.656220          3.656220          0.000000          6.248220          3.656220         
1676377468        98.393800         98.393800         3.657320          3.657320          0.000000          6.253330          3.657320         
1676377479        98.394000         98.394000         3.665780          3.665780          0.000000          6.241540          3.665780         
1676377489        98.394000         98.394000         3.685090          3.685090          0.000000          6.222670          3.685090         
1676377499        98.394300         98.394300         3.691310          3.691310          0.000000          6.219120          3.691310         
1676377510        98.411600         98.411600         3.745290          3.745290          0.000000          6.167300          3.745290         
1676377520        98.434200         98.434200         3.770580          3.770580          0.000000          6.141070          3.770580         
1676377530        98.434200         98.434200         3.770580          3.770580          0.000000          6.136220          3.770580         
1676377541        98.434200         98.434200         3.770580          3.770580          0.000000          6.137390          3.770580         
1676377551        98.434200         98.434200         3.772230          3.772230          0.000000          6.132840          3.772230         
1676377561        98.434200         98.434200         3.772230          3.772230          0.000000          6.134900          3.772230         
1676377572        98.434200         98.434200         3.772230          3.772230          0.000000          6.135730          3.772230         
1676377582        98.434200         98.434200         3.772230          3.772230          0.000000          6.135800          3.772230         
1676377592        98.434200         98.434200         3.772240          3.772240          0.000000          6.139890          3.772240         
1676377602        98.434200         98.434200         3.772240          3.772240          0.000000          6.135300          3.772240         
1676377613        98.434200         98.434200         3.772240          3.772240          0.000000          6.136210          3.772240         
1676377623        98.434200         98.434200         3.772240          3.772240          0.000000          6.136450          3.772240         
1676377633        98.434200         98.434200         3.772240          3.772240          0.000000          6.137650          3.772240         
1676377644        98.434200         98.434200         3.772240          3.772240          0.000000          6.136710          3.772240         
1676377654        98.434200         98.434200         3.772240          3.772240          0.000000          6.136090          3.772240         
1676377664        98.434200         98.434200         3.772250          3.772250          0.000000          6.138520          3.772250         
1676377675        98.434200         98.434200         3.772270          3.772270          0.000000          6.138930          3.772270         
1676377685        98.434200         98.434200         3.772270          3.772270          0.000000          6.137020          3.772270         
1676377695        98.434200         98.434200         3.772280          3.772280          0.000000          6.137170          3.772280         
1676377706        98.434200         98.434200         3.772280          3.772280          0.000000          6.136510          3.772280         
1676377716        98.434200         98.434200         3.772290          3.772290          0.000000          6.137710          3.772290         
1676377726        98.434200         98.434200         3.772290          3.772290          0.000000          6.137970          3.772290         
1676377736        98.434200         98.434200         3.772290          3.772290          0.000000          6.140580          3.772290         
1676377747        98.434200         98.434200         3.772290          3.772290          0.000000          6.138960          3.772290         
1676377757        98.434200         98.434200         3.772300          3.772300          0.000000          6.142410          3.772300         
1676377767        98.434200         98.434200         3.772300          3.772300          0.000000          6.143470          3.772300         
1676377778        98.434200         98.434200         3.772300          3.772300          0.000000          6.140220          3.772300         
1676377788        98.434200         98.434200         3.772300          3.772300          0.000000          6.140870          3.772300         
1676377799        98.437400         98.437400         3.775630          3.775630          0.000000          6.139920          3.775630         
1676377809        98.547200         98.547200         3.928910          3.928910          0.000000          5.983840          3.928910         
1676377819        98.866100         98.866100         4.327500          4.327500          0.000000          5.505210          4.327500         
1676377829        107.632000        107.632000        11.457500         11.457500         0.000000          29.101300         11.457500        
1676377840        109.235000        109.235000        12.040700         12.040700         0.000000          28.270900         12.040700        
1676377850        109.235000        109.235000        12.040700         12.040700         0.000000          28.267200         12.040700        
1676377860        109.235000        109.235000        12.040700         12.040700         0.000000          28.268600         12.040700        
1676377871        109.235000        109.235000        12.040700         12.040700         0.000000          28.269800         12.040700        
1676377881        109.235000        109.235000        12.040700         12.040700         0.000000          28.267600         12.040700        
1676377891        109.235000        109.235000        12.040700         12.040700         0.000000          28.270100         12.040700        
1676377902        109.235000        109.235000        12.040700         12.040700         0.000000          28.270400         12.040700        
1676377912        109.235000        109.235000        12.040700         12.040700         0.000000          28.269300         12.040700        
1676377922        109.235000        109.235000        12.040700         12.040700         0.000000          28.270200         12.040700        
1676377933        109.235000        109.235000        12.040700         12.040700         0.000000          28.272500         12.040700        
1676377943        109.235000        109.235000        12.040700         12.040700         0.000000          28.269700         12.040700        
1676377953        109.235000        109.235000        12.040700         12.040700         0.000000          28.271700         12.040700        
1676377964        109.235000        109.235000        12.040700         12.040700         0.000000          28.273900         12.040700        
1676377974        109.235000        109.235000        12.040700         12.040700         0.000000          28.272600         12.040700        
1676377984        109.235000        109.235000        12.040700         12.040700         0.000000          28.274900         12.040700        
1676377994        109.235000        109.235000        12.040700         12.040700         0.000000          28.274100         12.040700        
1676378005        109.235000        109.235000        12.040700         12.040700         0.000000          28.273000         12.040700        
1676378015        109.235000        109.235000        12.040700         12.040700         0.000000          28.272500         12.040700        
1676378025        109.235000        109.235000        12.040700         12.040700         0.000000          28.273500         12.040700        
1676378036        109.235000        109.235000        12.040700         12.040700         0.000000          28.273100         12.040700        
1676378046        109.235000        109.235000        12.040700         12.040700         0.000000          28.275900         12.040700        
1676378056        109.235000        109.235000        12.040700         12.040700         0.000000          28.274600         12.040700        
1676378067        109.235000        109.235000        12.040700         12.040700         0.000000          28.274000         12.040700        
1676378077        109.235000        109.235000        12.040700         12.040700         0.000000          28.276000         12.040700        
1676378087        109.235000        109.235000        12.040700         12.040700         0.000000          28.274300         12.040700        
1676378098        109.235000        109.235000        12.040700         12.040700         0.000000          28.275400         12.040700        
1676378108        109.235000        109.235000        12.040700         12.040700         0.000000          28.724400         12.040700        
1676378118        109.235000        109.235000        12.040700         12.040700         0.000000          29.645700         12.040700        
1676378129        109.235000        109.235000        12.040700         12.040700         0.000000          30.890500         12.040700        
1676378139        109.235000        109.235000        12.040700         12.040700         0.000000          32.792700         12.040700        
1676378149        109.235000        109.235000        12.040700         12.040700         0.000000          35.225500         12.040700        
1676378160        109.235000        109.235000        12.040700         12.040700         0.000000          35.226900         12.040700        
1676378170        109.235000        109.235000        12.040700         12.040700         0.000000          35.227400         12.040700        
1676378180        109.235000        109.235000        12.040700         12.040700         0.000000          35.228200         12.040700        
1676378190        109.235000        109.235000        12.040700         12.040700         0.000000          35.229500         12.040700        
1676378201        109.235000        109.235000        12.040700         12.040500         0.000000          35.234200         12.040700        
1676378211        109.235000        109.235000        12.040700         12.039600         0.000000          35.256500         12.040700        
1676378221        109.235000        109.235000        12.040700         12.038000         0.000000          35.343900         12.040700        
1676378232        109.235000        109.235000        12.040700         12.034800         0.000000          35.391400         12.040700        
1676378242        109.235000        109.235000        12.040700         12.030100         0.000000          35.448800         12.040700        
1676378252        109.235000        109.235000        12.040700         12.028700         0.000000          35.470000         12.040700        
1676378263        109.235000        109.235000        12.040700         12.028700         0.000000          35.470000         12.040700        
1676378273        109.235000        109.235000        12.040700         12.028700         0.000000          35.469900         12.040700        
1676378283        109.235000        109.235000        12.040700         12.028700         0.000000          35.470400         12.040700        
1676378294        109.235000        109.235000        12.040700         12.028700         0.000000          35.471500         12.040700        
1676378304        109.235000        109.235000        12.040700         12.028700         0.000000          35.470700         12.040700        
1676378314        109.235000        109.235000        12.040700         12.028700         0.000000          35.473000         12.040700        
1676378325        109.235000        109.235000        12.040700         12.028700         0.000000          35.470700         12.040700        
1676378335        109.235000        109.235000        12.040700         12.028700         0.000000          35.473200         12.040700        
1676378345        109.235000        109.235000        12.040700         12.028700         0.000000          35.472100         12.040700        
1676378356        109.235000        109.235000        12.040700         12.027800         0.000000          35.482900         12.040700        
1676378366        109.235000        109.235000        12.040700         12.027800         0.000000          35.481700         12.040700        
1676378376        109.235000        109.235000        12.040700         12.027800         0.000000          35.481500         12.040700        
1676378386        109.235000        109.235000        12.040700         12.027800         0.000000          35.482000         12.040700        
1676378397        109.235000        109.235000        12.040700         12.027800         0.000000          35.481300         12.040700        
1676378407        109.235000        109.235000        12.040700         12.027800         0.000000          35.482900         12.040700        
1676378417        109.235000        109.235000        12.040700         12.027800         0.000000          35.480900         12.040700        
1676378428        109.235000        109.235000        12.040700         12.027800         0.000000          35.484500         12.040700        
1676378438        109.235000        109.235000        12.040700         12.027800         0.000000          35.483900         12.040700        
1676378448        109.235000        109.235000        12.040700         12.027800         0.000000          35.486400         12.040700        
1676378459        109.235000        109.235000        12.040700         12.027800         0.000000          35.483900         12.040700        
1676378469        109.235000        109.235000        12.040700         12.027800         0.000000          35.482800         12.040700        
1676378479        109.235000        109.235000        12.040700         12.027900         0.000000          35.484500         12.040700        
1676378490        109.235000        109.235000        12.040700         12.027900         0.000000          35.483700         12.040700        
1676378500        109.235000        109.235000        12.040700         12.027900         0.000000          35.485100         12.040700        
1676378510        109.235000        109.235000        12.040700         12.027900         0.000000          35.484300         12.040700        
1676378521        109.235000        109.235000        12.040700         12.027900         0.000000          35.484600         12.040700        
1676378531        109.235000        109.235000        12.040700         12.027900         0.000000          35.483100         12.040700        
1676378541        109.235000        109.235000        12.040700         12.027900         0.000000          35.483900         12.040700        
1676378552        109.235000        109.235000        12.040700         12.027900         0.000000          35.484400         12.040700        
1676378562        109.235000        109.235000        12.040700         12.027900         0.000000          35.483200         12.040700        
1676378572        109.235000        109.235000        12.040700         12.027900         0.000000          35.484200         12.040700        
1676378583        109.235000        109.235000        12.040700         12.027900         0.000000          35.482700         12.040700        
1676378593        109.235000        109.235000        12.040700         12.027900         0.000000          35.482200         12.040700        
1676378603        109.235000        109.235000        12.040700         12.027900         0.000000          35.484900         12.040700        
1676378614        109.235000        109.235000        12.040700         12.027900         0.000000          35.484500         12.040700        
1676378624        109.235000        109.235000        12.040700         12.027900         0.000000          35.483000         12.040700        
1676378634        109.235000        109.235000        12.040700         12.027900         0.000000          35.483700         12.040700        
1676378645        109.235000        109.235000        12.040700         12.027900         0.000000          35.484000         12.040700        
1676378655        109.235000        109.235000        12.040700         12.027900         0.000000          35.481800         12.040700        
1676378665        109.235000        109.235000        12.040700         12.027900         0.000000          35.484000         12.040700        
1676378675        109.235000        109.235000        12.040700         12.027900         0.000000          35.484600         12.040700        
1676378686        109.235000        109.235000        12.040700         12.027900         0.000000          35.483700         12.040700        
1676378696        109.235000        109.235000        12.040700         12.027900         0.000000          35.483600         12.040700        
1676378706        109.235000        109.235000        12.040700         12.027900         0.000000          35.485000         12.040700        
1676378717        109.235000        109.235000        12.040700         12.027900         0.000000          35.481700         12.040700        
1676378727        109.235000        109.235000        12.040700         12.027400         0.000000          35.495600         12.040700        
1676378737        109.235000        109.235000        12.040700         12.022400         0.000000          35.512000         12.040700        
1676378748        109.235000        109.235000        12.040700         11.988900         0.000000          35.547000         12.040700        
1676378758        109.235000        109.235000        12.040700         11.988900         0.000000          35.549700         12.040700        
1676378768        109.235000        109.235000        12.040700         11.988900         0.000000          35.551700         12.040700        
1676378779        109.235000        109.235000        12.040700         11.988900         0.000000          35.550800         12.040700        
1676378789        109.235000        109.235000        12.040700         11.988900         0.000000          35.549800         12.040700        
1676378799        109.235000        109.235000        12.040700         11.988900         0.000000          35.552200         12.040700        
1676378810        109.235000        109.235000        12.040700         11.988900         0.000000          35.551800         12.040700        
1676378820        109.235000        109.235000        12.040700         11.988900         0.000000          35.548600         12.040700        
1676378830        109.235000        109.235000        12.040700         11.988900         0.000000          35.550600         12.040700        
1676378841        109.235000        109.235000        12.040700         11.988900         0.000000          35.551800         12.040700        
1676378851        109.235000        109.235000        12.040700         11.988900         0.000000          35.549900         12.040700        
1676378861        109.235000        109.235000        12.040700         11.988900         0.000000          35.549400         12.040700        
1676378872        109.235000        109.235000        12.040700         12.024600         0.000000          35.506600         12.040700        
1676378882        109.235000        109.235000        12.040700         12.024600         0.000000          35.506500         12.040700        
1676378892        109.235000        109.235000        12.040700         12.024600         0.000000          35.503700         12.040700        
1676378903        109.299000        109.299000        12.116100         12.116100         0.000000          35.376300         12.116100        
1676378913        109.317000        109.317000        12.143600         12.143600         0.000000          35.313400         12.143600        
1676378923        109.368000        109.368000        12.159900         12.159900         0.000000          35.276700         12.159900        
1676378934        109.368000        109.317000        12.184600         12.184600         0.000000          35.217900         12.184600        
1676378944        109.380000        109.380000        12.211800         12.211800         0.000000          35.155200         12.211800        
1676378954        109.442000        109.442000        12.280000         12.280000         0.000000          35.025700         12.280000        
1676378965        109.442000        109.442000        12.302100         12.302100         0.000000          34.962700         12.302100        
1676378975        109.442000        109.442000        12.321100         12.321100         0.000000          34.913100         12.321100        
1676378985        109.442000        109.442000        12.331700         12.331700         0.000000          34.827400         12.331700        
1676378996        109.442000        109.442000        12.343800         12.343800         0.000000          34.806500         12.343800        
1676379006        109.442000        109.430000        12.362900         12.362900         0.000000          34.744000         12.362900        
1676379016        109.493000        109.493000        12.370800         12.370800         0.000000          34.713300         12.370800        
1676379027        109.505000        109.505000        12.412900         12.412900         0.000000          34.620100         12.412900        
1676379037        109.567000        109.567000        12.425600         12.425600         0.000000          34.588100         12.425600        
1676379047        109.567000        109.567000        12.431000         12.431000         0.000000          34.555200         12.431000        
1676379058        109.567000        109.567000        12.444000         12.444000         0.000000          34.510600         12.444000        
1676379068        109.567000        109.567000        12.453100         12.453100         0.000000          34.456800         12.453100        
1676379078        109.567000        109.567000        12.476900         12.476900         0.000000          34.390900         12.476900        
1676379089        109.567000        109.505000        12.476900         12.475400         0.000000          34.348800         12.476900        
1676379099        109.567000        109.505000        12.477100         12.477100         0.000000          34.297100         12.477100        
1676379109        109.567000        109.505000        12.477200         12.477200         0.000000          34.262500         12.477200        
1676379119        109.567000        109.567000        12.509600         12.509600         0.000000          34.187100         12.509600        
1676379130        109.567000        109.567000        12.513600         12.513600         0.000000          34.107900         12.513600        
1676379140        109.567000        109.567000        12.513600         12.493300         0.000000          34.101500         12.513600        
1676379151        109.630000        109.630000        12.514700         12.514700         0.000000          34.057400         12.514700        
1676379161        109.630000        109.567000        12.514700         12.501100         0.000000          34.065900         12.514700        
1676379171        109.630000        109.567000        12.514700         12.508100         0.000000          34.041200         12.514700        
1676379181        109.630000        109.567000        12.514700         12.511700         0.000000          34.024500         12.514700        
1676379192        109.630000        109.567000        12.526800         12.526800         0.000000          33.980400         12.526800        
1676379202        109.630000        109.567000        12.543000         12.543000         0.000000          33.958900         12.543000        
1676379212        109.630000        109.567000        12.553100         12.553100         0.000000          33.880900         12.553100        
1676379223        109.630000        109.567000        12.575600         12.575600         0.000000          33.825200         12.575600        
1676379233        109.630000        109.567000        12.576000         12.576000         0.000000          33.792500         12.576000        
1676379243        109.630000        109.630000        12.613300         12.613300         0.000000          33.688200         12.613300        
1676379254        109.630000        109.567000        12.613300         12.594400         0.000000          33.677400         12.613300        
1676379264        109.630000        109.567000        12.613300         12.601200         0.000000          33.618000         12.613300        
1676379274        109.630000        109.630000        12.624400         12.624400         0.000000          33.532000         12.624400        
1676379285        109.630000        109.630000        12.636900         12.636900         0.000000          33.486300         12.636900        
1676379295        109.692000        109.692000        12.640800         12.640800         0.000000          33.417200         12.640800        
1676379305        109.692000        109.692000        12.648200         12.648200         0.000000          33.345000         12.648200        
1676379316        109.755000        109.755000        12.651600         12.651600         0.000000          33.305000         12.651600        
1676379326        109.755000        109.755000        12.662800         12.662800         0.000000          33.260400         12.662800        
1676379337        109.884000        109.884000        12.737100         12.737100         0.000000          33.146000         12.737100        
1676379347        109.884000        109.759000        12.737100         12.674100         0.000000          33.155700         12.737100        
1676379357        109.884000        109.759000        12.737100         12.684600         0.000000          33.113800         12.737100        
1676379368        109.884000        109.767000        12.737100         12.714400         0.000000          33.052700         12.737100        
1676379378        109.884000        109.767000        12.737100         12.718600         0.000000          32.977200         12.737100        
1676379389        109.884000        109.767000        12.737100         12.718900         0.000000          32.941800         12.737100        
1676379399        109.884000        109.767000        12.737100         12.718900         0.000000          32.923000         12.737100        
1676379409        109.884000        109.767000        12.737100         12.722500         0.000000          32.878000         12.737100        
1676379419        109.884000        109.829000        12.737100         12.729900         0.000000          32.797800         12.737100        
1676379430        109.884000        109.829000        12.737100         12.731800         0.000000          32.769900         12.737100        
1676379440        109.884000        109.829000        12.737100         12.727200         0.000000          32.710700         12.737100        
1676379450        109.884000        109.829000        12.737100         12.730400         0.000000          32.675900         12.737100        
1676379461        109.954000        109.954000        12.806800         12.806800         0.000000          32.513500         12.806800        
1676379471        109.954000        109.829000        12.806800         12.745300         0.000000          32.519000         12.806800        
1676379481        109.954000        109.829000        12.806800         12.770900         0.000000          32.364500         12.806800        
1676379492        109.954000        109.829000        12.806800         12.779600         0.000000          32.314100         12.806800        
1676379502        109.954000        109.829000        12.806800         12.795600         0.000000          32.238100         12.806800        
1676379512        109.954000        109.767000        12.806800         12.788500         0.000000          32.190000         12.806800        
1676379523        109.954000        109.767000        12.806800         12.788700         0.000000          32.132900         12.806800        
1676379533        109.954000        109.829000        12.827400         12.827400         0.000000          32.036000         12.827400        
1676379543        109.954000        109.767000        12.827400         12.811500         0.000000          32.045200         12.827400        
1676379554        109.954000        109.767000        12.827400         12.816300         0.000000          32.030600         12.827400        
1676379564        109.954000        109.767000        12.827400         12.818200         0.000000          32.015500         12.827400        
1676379574        109.954000        109.767000        12.838600         12.838600         0.000000          31.982500         12.838600        
1676379584        109.954000        109.767000        12.841200         12.841200         0.000000          31.969300         12.841200        
1676379595        109.954000        109.767000        12.844300         12.844300         0.000000          31.959500         12.844300        
1676379605        109.954000        109.767000        12.848000         12.848000         0.000000          31.941700         12.848000        
1676379615        109.954000        109.767000        12.848500         12.848500         0.000000          31.915000         12.848500        
1676379626        109.954000        109.767000        12.848500         12.848500         0.000000          31.850200         12.848500        
1676379636        109.954000        109.767000        12.848500         12.848400         0.000000          31.799100         12.848500        
1676379647        109.954000        109.767000        12.848500         12.848500         0.000000          31.680400         12.848500        
1676379657        109.954000        109.767000        12.863000         12.863000         0.000000          31.604900         12.863000        
1676379667        109.954000        109.767000        12.863100         12.863100         0.000000          31.542900         12.863100        
1676379678        109.954000        109.829000        12.902800         12.902800         0.000000          31.435000         12.902800        
1676379688        109.954000        109.829000        12.904500         12.904500         0.000000          31.417400         12.904500        
1676379698        109.954000        109.829000        12.904500         12.904400         0.000000          31.406600         12.904500        
1676379709        109.954000        109.829000        12.906500         12.906500         0.000000          31.390400         12.906500        
1676379719        109.954000        109.829000        12.906500         12.906500         0.000000          31.378300         12.906500        
1676379729        109.954000        109.829000        12.911700         12.911700         0.000000          31.352200         12.911700        
1676379740        109.954000        109.829000        12.914800         12.914800         0.000000          31.330900         12.914800        
1676379750        109.954000        109.892000        12.984800         12.984800         0.000000          31.270200         12.984800        
1676379760        109.954000        109.829000        12.984800         12.934000         0.000000          31.290200         12.984800        
1676379771        109.954000        109.829000        12.984800         12.935800         0.000000          31.245500         12.984800        
1676379781        109.954000        109.829000        12.984800         12.943900         0.000000          31.213400         12.984800        
1676379791        109.954000        109.829000        12.984800         12.944800         0.000000          31.170800         12.984800        
1676379801        109.954000        109.841000        12.984800         12.956700         0.000000          31.138300         12.984800        
1676379812        109.954000        109.841000        12.984800         12.960300         0.000000          31.121300         12.984800        
1676379822        109.954000        109.778000        12.984800         12.952200         0.000000          31.100600         12.984800        
1676379833        109.954000        109.778000        12.984800         12.950000         0.000000          31.091700         12.984800        
1676379843        109.954000        109.778000        12.984800         12.951100         0.000000          31.082000         12.984800        
1676379853        109.954000        109.778000        12.984800         12.951500         0.000000          31.069700         12.984800        
1676379864        109.954000        109.778000        12.984800         12.951800         0.000000          31.044600         12.984800        
1676379874        109.954000        109.841000        12.984800         12.954000         0.000000          31.023700         12.984800        
1676379884        109.954000        109.841000        12.984800         12.978700         0.000000          30.979500         12.984800        
1676379894        109.954000        109.841000        12.984800         12.984100         0.000000          30.964000         12.984800        
1676379905        109.954000        109.841000        12.998400         12.998400         0.000000          30.931400         12.998400        
1676379915        109.954000        109.841000        13.011400         13.011400         0.000000          30.915200         13.011400        
1676379925        109.954000        109.903000        13.013000         13.013000         0.000000          30.892800         13.013000        
1676379936        109.954000        109.903000        13.013200         13.013200         0.000000          30.883700         13.013200        
1676379946        109.954000        109.905000        13.014700         13.014700         0.000000          30.851600         13.014700        
1676379956        109.954000        109.905000        13.018200         13.018200         0.000000          30.812200         13.018200        
1676379967        109.954000        109.905000        13.021400         13.021400         0.000000          30.774000         13.021400        
1676379977        109.954000        109.905000        13.035100         13.035100         0.000000          30.696100         13.035100        
1676379987        109.954000        109.905000        13.035100         13.035100         0.000000          30.662500         13.035100        
1676379998        109.954000        109.905000        13.058600         13.058600         0.000000          30.604800         13.058600        
1676380008        109.954000        109.905000        13.058700         13.058700         0.000000          30.570800         13.058700        
1676380018        109.954000        109.905000        13.061200         13.061200         0.000000          30.541200         13.061200        
1676380029        109.954000        109.905000        13.061200         13.061200         0.000000          30.516000         13.061200        
1676380039        109.954000        109.905000        13.065600         13.065600         0.000000          30.506700         13.065600        
1676380049        109.954000        109.905000        13.069800         13.069800         0.000000          30.501600         13.069800        
1676380061        109.954000        109.905000        13.072200         13.072200         0.000000          30.499800         13.072200        
1676380071        109.954000        109.905000        13.073300         13.073300         0.000000          30.497600         13.073300        
1676380082        109.954000        109.905000        13.075300         13.075300         0.000000          30.496000         13.075300        
1676380092        109.954000        109.905000        13.076200         13.076200         0.000000          30.488800         13.076200        
1676380104        109.954000        109.905000        13.077100         13.077100         0.000000          30.451400         13.077100        
1676380114        109.954000        109.905000        13.092300         13.092300         0.000000          30.393000         13.092300        
1676380124        109.954000        109.905000        13.092300         13.092300         0.000000          30.338400         13.092300        
1676380135        109.954000        109.905000        13.093200         13.093200         0.000000          30.303200         13.093200        
1676380145        109.954000        109.905000        13.093200         13.093200         0.000000          30.203500         13.093200        
1676380156        109.954000        109.905000        13.100700         13.100700         0.000000          30.165600         13.100700        
1676380166        109.954000        109.186000        13.100700         13.073200         0.000000          30.136400         13.100700        
