#TIME all_pgs_mb huge_pgs_mb Node0_Foreign Node1_Foreign Node0_Local Node1_Local Node0_Other Node1_Other Node0_Free Node1_Free Node0_Used Node1_Used
1676377129 75089316 63516810 17382662 14595269 12310085 12226780 57154 68049 457.12 159.72 63679.71 64349.20
1676377139 75089318 63516810 17712599 14622619 12314426 12226990 57263 69338 440.08 2510.44 63696.03 61998.11
1676377149 75089318 63516810 18115704 14622619 12317425 12228235 57263 70910 424.96 1774.19 63708.64 62737.59
1676377159 75089319 63516810 18782441 14622619 12320535 12228318 57263 73516 433.95 2540.58 63702.66 61968.33
1676377170 75089319 63516810 19158796 14622619 12324963 12228392 57263 74987 452.00 4716.73 63669.82 59780.06
1676377180 75089320 63516810 19470307 14622619 12329727 12228469 57263 76203 466.99 6047.06 63669.61 58463.03
1676377190 75089320 63516810 20619696 14622619 12330570 12228560 57263 80691 424.52 2138.35 63709.07 62374.07
1676377201 75089320 63516810 21418004 14622619 12333309 12228650 57263 83812 457.57 1446.94 63678.53 63061.65
1676377211 75089321 63516810 21722438 14622619 12337910 12228741 57263 85001 475.42 3695.32 63671.48 60826.71
1676377221 75089321 63516810 22750705 14622619 12339697 12228815 57263 89018 494.10 524.21 63641.50 63984.34
1676377231 75089321 63516810 23155334 14622619 12343394 12228909 57263 90579 482.62 966.95 63650.98 63546.57
1676377242 75089321 63516810 23587543 14622619 12346427 12229358 57263 92287 462.81 309.58 63670.95 64199.34
1676377252 75089321 63516810 23594868 14622619 12346587 12229469 57263 92312 423.31 280.87 63712.29 64231.05
1676377262 75089321 63516810 23667149 14622619 12346700 12229910 57263 92597 426.34 268.54 63707.30 64240.37
1676377273 75089321 63516810 23680049 14622619 12346722 12229992 57263 92647 423.83 255.96 63709.77 64253.06
1676377283 75089321 63516810 23698191 14622619 12346724 12230078 57263 92717 423.87 247.03 63709.73 64264.57
1676377293 75089353 63516818 23740595 14622901 12346736 12230242 57265 92884 460.15 208.18 63662.11 64294.34
1676377304 75089353 63516818 23740668 14674317 12346795 12230519 57462 92885 485.00 159.88 63648.70 64349.03
1676377314 75089448 63516828 23740668 14732590 12346852 12230786 57689 92885 510.84 160.35 63623.31 64348.56
1676377324 75089448 63516828 23740981 14775823 12346991 12230929 57862 92886 469.11 184.01 63665.02 64324.60
1676377335 75089448 63516828 23740981 14799637 12347042 12231073 57955 92886 490.28 229.12 63643.80 64279.46
1676377345 75089845 63516906 23762817 14982718 12347832 12232082 58670 92971 3267.07 3337.21 60866.66 61171.33
1676377355 75092611 63518416 23762817 14982718 12347923 12232161 58670 92971 3257.18 3336.14 60877.11 61172.77
1676377365 75092746 63518424 23762817 14982718 12347993 12232241 58670 92971 3251.75 3333.77 60881.86 61174.70
1676377376 75092794 63518452 23762817 14982718 12348065 12232318 58670 92971 3234.29 3345.40 60899.54 61162.57
1676377386 75092874 63518480 23762817 14982718 12348157 12232405 58670 92971 3201.20 3358.56 60932.47 61150.97
1676377396 75092914 63518506 23762817 14982718 12348214 12232492 58670 92971 3193.02 3355.89 60941.11 61153.18
1676377407 75093007 63518534 23762817 14982718 12348272 12232580 58670 92971 3190.04 3353.05 60941.57 61152.88
1676377417 75093105 63518568 23762817 14982718 12348336 12232670 58670 92971 3183.93 3351.18 60949.75 61158.30
1676377427 75093143 63518592 23762817 14982718 12348436 12232804 58670 92971 3138.89 3298.79 60995.27 61210.27
1676377438 75093329 63518638 23762817 14982718 12348500 12232888 58670 92971 3131.43 3301.03 61003.29 61208.37
1676377448 75093415 63518676 23762817 14982718 12348575 12232995 58670 92971 3113.30 3286.91 61019.52 61222.00
1676377458 75093415 63518676 23762817 14982718 12348628 12233079 58670 92971 3112.70 3287.21 61020.57 61222.76
1676377468 75093434 63518694 23762817 14982718 12348698 12233146 58670 92971 3112.85 3288.33 61020.42 61221.11
1676377479 75093684 63518726 23762817 14982718 12348766 12233230 58670 92971 3127.66 3265.26 61006.79 61250.41
1676377489 75093723 63518756 23762817 14982718 12348840 12233323 58670 92971 3154.18 3217.15 60979.42 61291.94
1676377499 75093777 63518764 23762817 14982718 12348892 12233417 58670 92971 3162.87 3203.92 60971.81 61305.02
1676377510 75093874 63518792 23762817 14982718 12348964 12233598 58670 92971 3217.60 3095.57 60918.80 61413.46
1676377520 75093946 63518816 23762817 14982718 12349042 12233697 58670 92971 3179.08 3106.70 60955.07 61402.69
1676377530 75093946 63518816 23762817 14982718 12349095 12233775 58670 92971 3181.80 3102.05 60951.37 61407.64
1676377541 75093946 63518816 23762817 14982718 12349153 12233852 58670 92971 3182.68 3100.27 60950.18 61408.65
1676377551 75093946 63518816 23762817 14982718 12349215 12233922 58670 92971 3183.27 3100.65 60950.33 61409.80
1676377561 75093946 63518816 23762817 14982718 12349268 12234003 58670 92971 3183.59 3099.22 60950.64 61410.17
1676377572 75093947 63518816 23762817 14982718 12349329 12234077 58670 92971 3184.27 3101.52 60949.34 61408.53
1676377582 75093947 63518816 23762817 14982718 12349391 12234148 58670 92971 3182.98 3098.52 60950.78 61409.92
1676377592 75093947 63518816 23762817 14982718 12349453 12234220 58670 92971 3183.50 3100.57 60950.31 61408.34
1676377603 75093947 63518816 23762817 14982718 12349503 12234299 58670 92971 3185.12 3098.00 60948.48 61411.16
1676377613 75093947 63518816 23762817 14982718 12349557 12234388 58670 92971 3186.28 3097.72 60948.49 61411.23
1676377623 75093947 63518816 23762817 14982718 12349618 12234457 58670 92971 3185.31 3099.89 60949.47 61409.50
1676377633 75093947 63518816 23762817 14982718 12349679 12234529 58670 92971 3185.73 3099.02 60947.88 61410.02
1676377644 75093947 63518816 23762817 14982718 12349735 12234609 58670 92971 3184.55 3098.65 60949.05 61409.48
1676377654 75093947 63518816 23762817 14982718 12349781 12234697 58670 92971 3184.70 3097.43 60948.43 61411.66
1676377664 75093947 63518816 23762817 14982718 12349834 12234780 58670 92971 3185.93 3098.21 60948.15 61410.91
1676377675 75093947 63518816 23762817 14982718 12349889 12234861 58670 92971 3185.62 3098.03 60948.14 61410.43
1676377685 75093947 63518816 23762817 14982718 12349945 12234943 58670 92971 3185.18 3098.41 60948.48 61411.57
1676377695 75093947 63518816 23762817 14982718 12349995 12235024 58670 92971 3186.33 3098.41 60947.27 61411.16
1676377706 75093947 63518816 23762817 14982718 12350050 12235103 58670 92971 3185.87 3097.11 60948.28 61412.47
1676377716 75093947 63518816 23762817 14982718 12350113 12235177 58670 92971 3185.11 3099.73 60948.58 61409.72
1676377726 75093947 63518816 23762817 14982718 12350181 12235246 58670 92971 3184.89 3099.58 60948.79 61409.38
1676377737 75093947 63518816 23762817 14982718 12350247 12235316 58670 92971 3186.75 3101.55 60947.43 61408.53
1676377747 75093947 63518816 23762817 14982718 12350298 12235399 58670 92971 3186.63 3098.81 60946.20 61410.21
1676377757 75093947 63518816 23762817 14982718 12350360 12235474 58670 92971 3188.37 3100.85 60945.23 61407.75
1676377768 75093947 63518816 23762817 14982718 12350408 12235560 58670 92971 3186.70 3100.12 60947.07 61409.30
1676377778 75093947 63518816 23762817 14982718 12350472 12235632 58670 92971 3186.39 3100.41 60947.88 61408.51
1676377788 75093947 63518816 23762817 14982718 12350538 12235702 58670 92971 3186.92 3103.14 60946.50 61407.14
1676377799 75094190 63518822 23762817 14982718 12350615 12235791 58670 92971 3157.76 3127.87 60976.84 61380.80
1676377809 75095051 63519256 23762817 14982718 12350825 12235984 58670 92971 3015.64 3113.23 61118.02 61397.21
1676377819 75095846 63519416 23762817 14982718 12351197 12236462 58670 92971 2718.55 2716.07 61439.87 61809.91
1676377830 75098955 63519868 24060294 14982718 12355851 12238933 58670 94133 17071.23 12703.91 47066.73 51805.01
1676377840 75102750 63522050 24060294 14982718 12356447 12239254 58670 94133 16657.23 12289.79 47476.38 52219.28
1676377850 75102750 63522050 24060294 14982718 12356499 12239339 58670 94133 16655.29 12289.12 47478.90 52220.33
1676377861 75102750 63522050 24060294 14982718 12356563 12239408 58670 94133 16658.25 12288.15 47476.04 52221.29
1676377871 75102750 63522050 24060294 14982718 12356630 12239477 58670 94133 16656.06 12288.93 47478.10 52219.98
1676377881 75102750 63522050 24060294 14982718 12356691 12239550 58670 94133 16656.70 12287.98 47477.38 52219.98
1676377891 75102750 63522050 24060294 14982718 12356758 12239619 58670 94133 16658.48 12289.58 47475.64 52220.48
1676377902 75102750 63522050 24060294 14982718 12356811 12239701 58670 94133 16659.78 12289.50 47474.89 52220.13
1676377912 75102750 63522050 24060294 14982718 12356862 12239785 58670 94133 16659.34 12288.22 47475.39 52220.70
1676377922 75102750 63522050 24060294 14982718 12356921 12239860 58670 94133 16658.72 12289.67 47475.94 52219.91
1676377933 75102750 63522050 24060294 14982718 12356974 12239944 58670 94133 16659.15 12289.72 47474.58 52219.19
1676377943 75102750 63522050 24060294 14982718 12357035 12240017 58670 94133 16658.62 12290.33 47475.04 52219.25
1676377953 75102750 63522050 24060294 14982718 12357085 12240102 58670 94133 16658.95 12289.70 47474.54 52219.69
1676377964 75102750 63522050 24060294 14982718 12357137 12240185 58670 94133 16659.53 12291.82 47475.24 52217.57
1676377974 75102750 63522050 24060294 14982718 12357204 12240255 58670 94133 16660.09 12291.41 47474.65 52217.98
1676377984 75102750 63522050 24060294 14982718 12357257 12240336 58670 94133 16660.27 12290.55 47473.90 52219.41
1676377995 75102750 63522050 24060294 14982718 12357306 12240424 58670 94133 16660.84 12290.75 47473.37 52218.65
1676378005 75102750 63522050 24060294 14982718 12357369 12240496 58670 94133 16660.46 12289.49 47472.77 52218.00
1676378015 75102753 63522052 24060294 14982718 12357430 12240569 58670 94133 16659.99 12291.40 47473.78 52217.55
1676378025 75102753 63522052 24060294 14982718 12357496 12240639 58670 94133 16661.42 12293.02 47472.18 52216.58
1676378036 75102753 63522052 24060294 14982718 12357548 12240723 58670 94133 16659.95 12291.54 47474.32 52217.93
1676378046 75102753 63522052 24060294 14982718 12357610 12240793 58670 94133 16662.27 12293.93 47472.97 52215.57
1676378056 75102753 63522052 24060294 14982718 12357677 12240863 58670 94133 16659.45 12291.70 47475.21 52218.30
1676378067 75102753 63522052 24060294 14982718 12357729 12240947 58670 94133 16660.64 12292.84 47472.99 52216.10
1676378077 75102753 63522052 24060294 14982718 12357779 12241030 58670 94133 16662.21 12290.64 47470.92 52217.94
1676378087 75102753 63522052 24060294 14982718 12357829 12241113 58670 94133 16662.50 12291.27 47471.62 52218.36
1676378098 75102753 63522052 24060294 14982718 12357882 12241195 58670 94133 16662.68 12290.75 47470.92 52218.77
1676378108 75102765 63522062 24060294 14982718 12357935 12241278 58670 94133 16924.94 12488.75 47209.37 52020.16
1676378118 75102765 63522062 24060294 14982718 12357995 12241350 58670 94133 17438.78 12919.58 46695.30 51590.45
1676378129 75102765 63522062 24060294 14982718 12358044 12241439 58670 94133 17909.37 13720.85 46224.94 50788.61
1676378139 75102765 63522062 24060294 14982718 12358108 12241510 58670 94133 19143.02 14435.11 44990.59 50073.50
1676378149 75102765 63522062 24060294 14982718 12358163 12241592 58670 94133 20447.99 15621.36 43684.36 48885.92
1676378160 75102765 63522062 24060294 14982718 12358222 12241670 58670 94133 20446.98 15624.27 43687.25 48884.65
1676378170 75102765 63522062 24060294 14982718 12358284 12241743 58670 94133 20449.09 15622.57 43684.57 48885.86
1676378180 75102765 63522062 24060294 14982718 12358344 12241818 58670 94133 20448.46 15624.84 43685.27 48884.66
1676378191 75102765 63522062 24060294 14982718 12358414 12241883 58670 94133 20451.04 15625.20 43682.56 48884.08
1676378201 75102765 63522062 24060294 14982718 12358475 12241959 58670 94133 20449.22 15629.26 43684.97 48879.66
1676378211 75102765 63522062 24060294 14982718 12358526 12242041 58670 94133 20473.82 15627.57 43660.26 48881.02
1676378222 75102765 63522062 24060294 14982718 12358574 12242128 58670 94133 20530.25 15660.55 43603.35 48849.08
1676378232 75102765 63522062 24060294 14982718 12358637 12242203 58670 94133 20575.55 15690.63 43559.03 48818.39
1676378242 75102765 63522062 24060294 14982718 12358691 12242288 58670 94133 20585.28 15713.01 43548.55 48795.43
1676378252 75102765 63522062 24060294 14982718 12358757 12242357 58670 94133 20602.91 15716.77 43530.36 48792.71
1676378263 75102765 63522062 24060294 14982718 12358808 12242442 58670 94133 20604.85 15715.34 43528.28 48793.73
1676378273 75102765 63522062 24060294 14982718 12358871 12242515 58670 94133 20605.84 15717.20 43528.24 48792.85
1676378283 75102765 63522062 24060294 14982718 12358922 12242601 58670 94133 20605.43 15715.01 43528.20 48794.99
1676378294 75102765 63522062 24060294 14982718 12358974 12242686 58670 94133 20606.30 15714.85 43527.82 48794.19
1676378304 75102765 63522062 24060294 14982718 12359022 12242770 58670 94133 20606.41 15715.70 43527.84 48792.74
1676378314 75102765 63522062 24060294 14982718 12359083 12242844 58670 94133 20606.91 15717.18 43527.23 48791.74
1676378325 75102765 63522062 24060294 14982718 12359134 12242928 58670 94133 20606.97 15717.38 43527.12 48792.68
1676378335 75102765 63522062 24060294 14982718 12359186 12243014 58670 94133 20608.68 15716.96 43525.38 48792.28
1676378345 75102765 63522062 24060294 14982718 12359237 12243100 58670 94133 20608.61 15715.42 43525.57 48794.12
1676378356 75102765 63522062 24060294 14982718 12359288 12243182 58670 94133 20617.65 15715.84 43515.48 48794.74
1676378366 75102765 63522062 24060294 14982718 12359340 12243269 58670 94133 20617.54 15716.45 43516.07 48792.16
1676378376 75102765 63522062 24060294 14982718 12359391 12243352 58670 94133 20619.29 15716.61 43514.43 48793.43
1676378387 75102765 63522062 24060294 14982718 12359444 12243436 58670 94133 20618.12 15715.28 43515.56 48793.20
1676378397 75102765 63522062 24060294 14982718 12359498 12243520 58670 94133 20619.00 15716.40 43515.23 48792.14
1676378407 75102765 63522062 24060294 14982718 12359559 12243605 58670 94133 20617.98 15715.81 43516.15 48792.78
1676378418 75102765 63522062 24060294 14982718 12359608 12243691 58670 94133 20617.45 15716.02 43516.32 48793.47
1676378428 75102765 63522062 24060294 14982718 12359674 12243763 58670 94133 20617.64 15717.42 43517.02 48791.02
1676378438 75102765 63522062 24060294 14982718 12359742 12243833 58670 94133 20617.59 15716.78 43517.05 48791.89
1676378449 75102765 63522062 24060294 14982718 12359795 12243920 58670 94133 20617.09 15718.23 43516.27 48791.23
1676378459 75102765 63522062 24060294 14982718 12359858 12243994 58670 94133 20615.54 15716.44 43518.26 48792.08
1676378469 75102765 63522062 24060294 14982718 12359924 12244065 58670 94133 20618.20 15718.19 43516.77 48789.95
1676378479 75102765 63522062 24060294 14982718 12359988 12244139 58670 94133 20616.45 15719.61 43516.68 48789.96
1676378490 75102765 63522062 24060294 14982718 12360041 12244221 58670 94133 20618.86 15718.97 43515.91 48790.41
1676378500 75102765 63522062 24060294 14982718 12360100 12244301 58670 94133 20615.52 15717.73 43517.64 48790.71
1676378510 75102765 63522062 24060294 14982718 12360164 12244373 58670 94133 20617.98 15718.11 43516.60 48791.50
1676378521 75102765 63522062 24060294 14982718 12360214 12244461 58670 94133 20617.95 15717.42 43515.67 48792.66
1676378531 75102765 63522062 24060294 14982718 12360266 12244545 58670 94133 20616.98 15717.38 43517.19 48792.11
1676378541 75102765 63522062 24060294 14982718 12360321 12244625 58670 94133 20616.80 15718.51 43516.86 48790.52
1676378552 75102765 63522062 24060294 14982718 12360374 12244707 58670 94133 20619.04 15717.26 43515.61 48791.35
1676378562 75102765 63522062 24060294 14982718 12360426 12244796 58670 94133 20617.00 15717.66 43516.29 48791.79
1676378572 75102765 63522062 24060294 14982718 12360490 12244870 58670 94133 20617.32 15716.79 43516.86 48792.32
1676378583 75102765 63522062 24060294 14982718 12360540 12244954 58670 94133 20617.12 15716.02 43516.57 48793.00
1676378593 75102765 63522062 24060294 14982718 12360604 12245029 58670 94133 20615.38 15718.09 43517.88 48790.89
1676378603 75102765 63522062 24060294 14982718 12360667 12245104 58670 94133 20617.86 15717.41 43516.85 48791.55
1676378614 75102765 63522062 24060294 14982718 12360731 12245178 58670 94133 20618.10 15719.34 43516.01 48790.18
1676378624 75102765 63522062 24060294 14982718 12360784 12245263 58670 94133 20618.37 15718.65 43515.81 48790.90
1676378634 75102765 63522062 24060294 14982718 12360840 12245345 58670 94133 20619.27 15718.59 43514.34 48791.48
1676378645 75102765 63522062 24060294 14982718 12360895 12245428 58670 94133 20617.36 15716.75 43517.38 48793.22
1676378655 75102765 63522062 24060294 14982718 12360962 12245500 58670 94133 20616.80 15718.02 43517.01 48790.43
1676378665 75102765 63522062 24060294 14982718 12361031 12245568 58670 94133 20618.51 15719.71 43515.73 48789.68
1676378676 75102765 63522062 24060294 14982718 12361086 12245651 58670 94133 20618.54 15716.46 43515.07 48792.68
1676378686 75102778 63522074 24060294 14982718 12361141 12245736 58670 94133 20616.86 15716.34 43516.27 48792.27
1676378696 75102779 63522074 24060294 14982718 12361196 12245818 58670 94133 20618.23 15715.20 43516.52 48793.73
1676378706 75102779 63522074 24060294 14982718 12361261 12245896 58670 94133 20617.77 15718.79 43517.47 48790.64
1676378717 75102779 63522074 24060294 14982718 12361328 12245969 58670 94133 20615.96 15717.11 43517.16 48792.96
1676378727 75102779 63522074 24060294 14982718 12361378 12246057 58670 94133 20625.97 15719.78 43508.20 48789.13
1676378738 75102779 63522074 24060294 14982718 12361442 12246130 58670 94133 20632.25 15730.84 43501.84 48778.12
1676378748 75102779 63522074 24060294 14982718 12361507 12246205 58670 94133 20632.05 15767.85 43500.80 48741.07
1676378758 75102779 63522074 24060294 14982718 12361558 12246292 58670 94133 20636.01 15768.40 43497.75 48741.01
1676378769 75102779 63522074 24060294 14982718 12361622 12246367 58670 94133 20636.68 15768.42 43498.00 48740.50
1676378779 75102779 63522074 24060294 14982718 12361684 12246439 58670 94133 20631.91 15768.79 43500.43 48740.68
1676378789 75102779 63522074 24060294 14982718 12361750 12246513 58670 94133 20635.94 15768.69 43498.82 48740.78
1676378799 75102779 63522074 24060294 14982718 12361813 12246588 58670 94133 20635.74 15769.59 43498.09 48739.88
1676378810 75102779 63522074 24060294 14982718 12361875 12246664 58670 94133 20634.97 15768.38 43498.63 48741.59
1676378820 75102779 63522074 24060294 14982718 12361929 12246749 58670 94133 20635.42 15765.54 43498.69 48742.62
1676378830 75102779 63522074 24060294 14982718 12361981 12246836 58670 94133 20636.59 15767.37 43497.58 48742.13
1676378841 75102779 63522074 24060294 14982718 12362028 12246927 58670 94133 20636.32 15766.78 43497.86 48742.77
1676378851 75102779 63522074 24060294 14982718 12362081 12247009 58670 94133 20637.47 15767.98 43496.61 48742.05
1676378861 75102779 63522074 24060294 14982718 12362134 12247093 58670 94133 20634.79 15767.23 43498.51 48742.20
1676378872 75102779 63522074 24060294 14982718 12362210 12247198 58670 94133 20616.07 15741.84 43517.06 48767.67
1676378882 75102779 63522074 24060294 14982718 12362264 12247283 58670 94133 20616.00 15741.92 43518.63 48766.74
1676378892 75102779 63522074 24060294 14982718 12362328 12247355 58670 94133 20616.38 15744.22 43517.22 48765.33
1676378903 75102810 63522104 24060294 14982718 12362582 12247535 58670 94133 20731.65 15493.61 43403.00 49016.94
1676378913 75103049 63522340 24060294 14982718 12362833 12247684 58670 94133 20827.98 15333.16 43306.74 49176.34
1676378923 75103221 63522412 24060294 14982718 12363012 12247827 58670 94133 20859.59 15260.75 43274.59 49247.70
1676378934 75103430 63522548 24060294 14982718 12363231 12247956 58670 94133 20931.45 15130.55 43202.32 49378.37
1676378944 75103637 63522558 24060294 14982718 12363483 12248082 58670 94133 20910.74 15087.02 43223.30 49422.61
1676378954 75105340 63523910 24060294 14982718 12363856 12248299 58670 94133 20960.14 14894.06 43174.09 49615.34
1676378965 75105747 63524030 24060294 14982718 12364099 12248435 58670 94133 20967.39 14831.25 43166.23 49678.36
1676378975 75106609 63524382 24060294 14982718 12364361 12248557 58670 94133 20951.94 14797.87 43182.77 49711.55
1676378985 75108288 63525600 24060294 14982718 12364611 12248716 58670 94133 20973.07 14685.93 43159.75 49823.51
1676378996 75108599 63525900 24060294 14982718 12364880 12248833 58670 94133 21016.38 14622.41 43117.92 49887.53
1676379006 75109363 63526104 24060294 14982718 12365173 12248977 58670 94133 20941.18 14635.19 43192.15 49873.72
1676379016 75110597 63527324 24060294 14982718 12365350 12249087 58670 94133 20924.91 14619.86 43209.28 49889.17
1676379027 75111121 63527454 24060294 14982718 12365690 12249203 58670 94133 20872.25 14576.28 43260.41 49932.34
1676379037 75111346 63527666 24060294 14982718 12365883 12249293 58670 94133 20846.32 14570.70 43287.76 49938.93
1676379047 75111669 63527794 24060294 14982718 12366069 12249409 58670 94133 20839.70 14542.16 43293.47 49966.91
1676379058 75113370 63529106 24060294 14982718 12366264 12249512 58670 94133 20875.65 14462.48 43259.03 50046.00
1676379068 75113602 63529130 24060294 14982718 12366433 12249646 58670 94133 20873.59 14409.03 43260.53 50099.41
1676379078 75113872 63529226 24060294 14982718 12366621 12249756 58670 94133 20849.66 14365.29 43284.50 50144.26
1676379089 75114264 63529490 24060294 14982718 12366794 12249883 58670 94133 20804.26 14370.09 43329.19 50139.53
1676379099 75114673 63529614 24060294 14982718 12366988 12250008 58670 94133 20790.78 14334.79 43343.94 50174.68
1676379109 75115980 63530740 24060294 14982718 12367195 12250114 58670 94133 20817.04 14263.27 43316.56 50246.23
1676379120 75116524 63530936 24060294 14982718 12367391 12250209 58670 94133 20763.50 14244.33 43370.59 50265.11
1676379130 75116841 63531184 24060294 14982718 12367673 12250334 58670 94133 20720.74 14203.05 43413.06 50306.93
1676379140 75117235 63531386 24060294 14982718 12367829 12250454 58670 94133 20753.56 14164.36 43381.04 50344.61
1676379151 75118131 63531900 24060294 14982718 12368021 12250565 58670 94133 20715.00 14157.55 43419.08 50352.04
1676379161 75119121 63532786 24060294 14982718 12368220 12250684 58670 94133 20785.20 14096.05 43348.50 50412.39
1676379171 75119510 63532858 24060294 14982718 12368471 12250803 58670 94133 20778.47 14077.14 43355.71 50432.35
1676379182 75119950 63533164 24060294 14982718 12368683 12250889 58670 94133 20798.81 14041.18 43335.74 50467.38
1676379192 75121317 63534002 24060294 14982718 12368917 12251018 58670 94133 20801.21 13995.53 43333.91 50513.98
1676379202 75121983 63534572 24060294 14982718 12369125 12251145 58670 94133 20809.11 13964.19 43325.06 50545.25
1676379213 75122335 63534604 24060294 14982718 12369354 12251305 58670 94133 20797.94 13894.26 43335.19 50614.35
1676379223 75122699 63534918 24060294 14982718 12369581 12251435 58670 94133 20773.68 13862.64 43360.59 50646.28
1676379233 75123259 63535072 24060294 14982718 12369792 12251543 58670 94133 20737.30 13864.49 43395.96 50644.90
1676379243 75125138 63536450 24060294 14982718 12370060 12251652 58670 94133 20666.51 13810.92 43469.67 50700.43
1676379254 75125285 63536494 24060294 14982718 12370259 12251798 58670 94133 20632.30 13849.70 43507.03 50653.91
1676379264 75125722 63536812 24060294 14982718 12370465 12251897 58670 94133 20574.80 13847.28 43558.37 50662.22
1676379274 75127026 63537656 24060294 14982718 12370728 12252021 58670 94133 20472.32 13863.18 43662.45 50645.78
1676379285 75128147 63538390 24060294 14982718 12371000 12252132 58670 94133 20445.72 13841.87 43692.41 50678.21
1676379295 75128524 63538714 24060294 14982718 12371314 12252258 58670 94133 20409.28 13808.50 43725.00 50700.41
1676379306 75129927 63539584 24060294 14982718 12371561 12252415 58670 94133 20342.04 13801.08 43791.61 50707.98
1676379316 75130897 63540168 24060294 14982718 12371816 12252535 58670 94133 20285.47 13816.53 43848.30 50692.38
1676379327 75131058 63540290 24060294 14982718 12372016 12252655 58670 94133 20270.29 13785.28 43863.82 50723.27
1676379337 75131523 63540602 24060294 14982718 12372208 12252773 58670 94133 20174.57 13764.90 43967.04 50745.09
1676379347 75133360 63541958 24060294 14982718 12372476 12252888 58670 94133 20156.32 13792.78 43976.48 50717.67
1676379357 75133687 63542078 24060294 14982718 12372730 12252984 58670 94133 20107.50 13798.85 44026.18 50710.30
1676379368 75134215 63542418 24060294 14982718 12372944 12253099 58670 94133 20068.18 13771.30 44068.31 50736.07
1676379378 75135672 63543560 24060294 14982718 12373102 12253272 58670 94133 20059.84 13706.07 44073.88 50803.98
1676379389 75136358 63543900 24060294 14982718 12373283 12253393 58670 94133 20065.42 13666.99 44069.28 50842.48
1676379399 75136490 63543998 24060294 14982718 12373481 12253493 58670 94133 20059.20 13645.95 44069.00 50862.02
1676379409 75136882 63544268 24060294 14982718 12373726 12253589 58670 94133 20025.04 13639.29 44107.79 50870.17
1676379420 75137647 63544604 24060294 14982718 12373946 12253722 58670 94133 20000.80 13581.87 44134.29 50927.16
1676379430 75138925 63545746 24060294 14982718 12374154 12253861 58670 94133 20014.41 13542.08 44119.69 50966.51
1676379440 75139355 63545876 24060294 14982718 12374361 12254016 58670 94133 20040.90 13454.08 44092.83 51054.86
1676379450 75139597 63546096 24060294 14982718 12374591 12254118 58670 94133 20031.88 13427.54 44102.47 51081.46
