TIMESTAMP        home1-RQ         home1-RD         home1-WR         work2-RQ         work2-RD         work2-WR         scratch1-RQ      scratch1-RD      scratch1-WR      scratch2-RQ      scratch2-RD      scratch2-WR      scratch3-RQ      scratch3-RD      scratch3-WR      
1676378852        4335658          132769011310      7212453925       7411866           1801747002536    59526891903       4708395          2493776301742     3656307728624    137230            0                0                 274409           0                 0                
1676378881        4336008          132769069722      7212484778       7411870           1801747002536    59526891903       4708397          2493776301742     3656307728624    137232            0                0                 274413           0                 0                
1676378911        4336372          132769128134      7212515630       7411874           1801747002536    59526891903       4708399          2493776301742     3656307728624    137234            0                0                 274417           0                 0                
1676378942        4336727          132769186546      7212546486       7411882           1801747002536    59526891903       4708403          2493776301742     3656307728624    137238            0                0                 274425           0                 0                
1676378966        4337085          132769244958      7212577340       7411886           1801747002536    59526891903       4708405          2493776301742     3656307728624    137240            0                0                 274429           0                 0                
1676378993        4337441          132769303368      7212608195       7411890           1801747002536    59526891903       4708407          2493776301742     3656307728624    137242            0                0                 274433           0                 0                
1676379016        4337788          132769361780      7212639051       7411894           1801747002536    59526891903       4708409          2493776301742     3656307728624    137244            0                0                 274437           0                 0                
1676379046        4338145          132769420192      7212669903       7411898           1801747002536    59526891903       4708411          2493776301742     3656307728624    137246            0                0                 274441           0                 0                
1676379071        4338501          132769478604      7212700755       7411902           1801747002536    59526891903       4708413          2493776301742     3656307728624    137248            0                0                 274445           0                 0                
1676379097        4338857          132769537016      7212731607       7411906           1801747002536    59526891903       4708415          2493776301742     3656307728624    137250            0                0                 274449           0                 0                
1676379122        4339218          132769595428      7212762459       7411910           1801747002536    59526891903       4708417          2493776301742     3656307728624    137252            0                0                 274453           0                 0                
1676379150        4339577          132769653840      7212793315       7411914           1801747002536    59526891903       4708419          2493776301742     3656307728624    137254            0                0                 274457           0                 0                
1676379176        4339934          132769712252      7212824168       7411918           1801747002536    59526891903       4708421          2493776301742     3656307728624    137256            0                0                 274461           0                 0                
1676379206        4340282          132769770664      7212855020       7411922           1801747002536    59526891903       4708423          2493776301742     3656307728624    137258            0                0                 274465           0                 0                
1676379231        4340646          132769829074      7212885872       7411926           1801747002536    59526891903       4708425          2493776301742     3656307728624    137260            0                0                 274469           0                 0                
1676379259        4340997          132769887488      7212916730       7411930           1801747002536    59526891903       4708427          2493776301742     3656307728624    137262            0                0                 274473           0                 0                
1676379292        4341358          132769945902      7212947590       7411938           1801747002536    59526891903       4708431          2493776301742     3656307728624    137266            0                0                 274481           0                 0                
1676379316        4341711          132770004316      7212978443       7411942           1801747002536    59526891903       4708433          2493776301742     3656307728624    137268            0                0                 274485           0                 0                
1676379344        4342063          132770062730      7213009299       7411946           1801747002536    59526891903       4708435          2493776301742     3656307728624    137270            0                0                 274489           0                 0                
1676379366        4342419          132770121142      7213040157       7411950           1801747002536    59526891903       4708437          2493776301742     3656307728624    137272            0                0                 274493           0                 0                
1676379387        4342782          132770179556      7213071010       7411950           1801747002536    59526891903       4708437          2493776301742     3656307728624    137272            0                0                 274497           0                 0                
1676379417        4343131          132770237970      7213101864       7411958           1801747002536    59526891903       4708441          2493776301742     3656307728624    137276            0                0                 274501           0                 0                
1676379442        4343491          132770296384      7213132722       7411962           1801747002536    59526891903       4708443          2493776301742     3656307728624    137278            0                0                 274505           0                 0                
1676379468        4343849          132770354798      7213163581       7411966           1801747002536    59526891903       4708445          2493776301742     3656307728624    137280            0                0                 274509           0                 0                
1676379497        4344199          132770413212      7213194435       7411970           1801747002536    59526891903       4708447          2493776301742     3656307728624    137282            0                0                 274513           0                 0                
1676379523        4344555          132770471626      7213225288       7411974           1801747002536    59526891903       4708449          2493776301742     3656307728624    137284            0                0                 274517           0                 0                
1676379546        4344911          132770530040      7213256143       7411978           1801747002536    59526891903       4708451          2493776301742     3656307728624    137286            0                0                 274521           0                 0                
1676379571        4345275          132770588454      7213287003       7411982           1801747002536    59526891903       4708453          2493776301742     3656307728624    137288            0                0                 274525           0                 0                
1676379599        4345623          132770646868      7213317856       7411986           1801747002536    59526891903       4708455          2493776301742     3656307728624    137290            0                0                 274529           0                 0                
1676379628        4345984          132770705282      7213348709       7411990           1801747002536    59526891903       4708457          2493776301742     3656307728624    137292            0                0                 274533           0                 0                
1676379655        4346335          132770763696      7213379562       7411994           1801747002536    59526891903       4708459          2493776301742     3656307728624    137294            0                0                 274537           0                 0                
1676379686        4346691          132770822110      7213410414       7411998           1801747002536    59526891903       4708461          2493776301742     3656307728624    137296            0                0                 274541           0                 0                
1676379714        4347047          132770880524      7213441267       7412002           1801747002536    59526891903       4708463          2493776301742     3656307728624    137300            0                0                 274549           0                 0                
1676379743        4347412          132770938938      7213472119       7412010           1801747002536    59526891903       4708467          2493776301742     3656307728624    137302            0                0                 274553           0                 0                
1676379768        4347760          132770997352      7213502971       7412014           1801747002536    59526891903       4708469          2493776301742     3656307728624    137304            0                0                 274557           0                 0                
1676379792        4348122          132771055766      7213533827       7412018           1801747002536    59526891903       4708471          2493776301742     3656307728624    137306            0                0                 274561           0                 0                
1676379818        4348476          132771114180      7213564680       7412022           1801747002536    59526891903       4708473          2493776301742     3656307728624    137308            0                0                 274565           0                 0                
1676379844        4348828          132771172594      7213595532       7412026           1801747002536    59526891903       4708475          2493776301742     3656307728624    137310            0                0                 274569           0                 0                
1676379868        4349192          132771231008      7213626388       7412030           1801747002536    59526891903       4708477          2493776301742     3656307728624    137312            0                0                 274573           0                 0                
1676379896        4349548          132771289422      7213657244       7412034           1801747002536    59526891903       4708479          2493776301742     3656307728624    137314            0                0                 274577           0                 0                
1676379926        4349896          132771347838      7213688097       7412038           1801747002536    59526891903       4708481          2493776301742     3656307728624    137316            0                0                 274581           0                 0                
1676379956        4350260          132771406254      7213718950       7412042           1801747002536    59526891903       4708483          2493776301742     3656307728624    137318            0                0                 274585           0                 0                
1676379978        4350609          132771464670      7213749808       7412046           1801747002536    59526891903       4708485          2493776301742     3656307728624    137320            0                0                 274589           0                 0                
1676380001        4350964          132771523086      7213780661       7412050           1801747002536    59526891903       4708487          2493776301742     3656307728624    137322            0                0                 274593           0                 0                
1676380021        4351320          132771581502      7213811521       7412054           1801747002536    59526891903       4708489          2493776301742     3656307728624    137324            0                0                 274597           0                 0                
1676380045        4351684          132771639918      7213842376       7412058           1801747002536    59526891903       4708491          2493776301742     3656307728624    137326            0                0                 274601           0                 0                
1676380073        4352040          132771698334      7213873233       7412062           1801747002536    59526891903       4708493          2493776301742     3656307728624    137328            0                0                 274605           0                 0                
1676380103        4352396          132771756750      7213904093       7412066           1801747002536    59526891903       4708495          2493776301742     3656307728624    137330            0                0                 274609           0                 0                
1676380128        4352751          132771815166      7213934952       7412070           1801747002536    59526891903       4708497          2493776301742     3656307728624    137332            0                0                 274613           0                 0                
1676380157        4353108          132771873582      7213965809       7412074           1801747002536    59526891903       4708499          2493776301742     3656307728624    137334            0                0                 274617           0                 0                
