#TIME             VMEM_MAX          VMEM              RMEM_MAX          RMEM              SHMEM             MEM_FREE          TMEM_MAX         
1676376265        109.193000        109.193000        12.129600         12.129600         0.000000          11.373400         12.129600        
1676376275        109.193000        109.193000        12.129600         12.129600         0.000000          11.373500         12.129600        
1676376285        109.193000        109.193000        12.129600         12.129600         0.000000          11.372000         12.129600        
1676376295        109.193000        109.193000        12.129600         12.129600         0.000000          11.372500         12.129600        
1676376306        109.193000        109.193000        12.129600         12.129600         0.000000          11.372100         12.129600        
1676376316        109.193000        109.193000        12.129600         12.129600         0.000000          11.373500         12.129600        
1676376326        109.193000        109.193000        12.129600         12.049900         0.000000          11.682600         12.129600        
1676376337        109.193000        109.193000        12.129600         12.046000         0.000000          11.897800         12.129600        
1676376347        109.193000        109.193000        12.129600         12.042300         0.000000          11.994100         12.129600        
1676376357        109.193000        109.193000        12.129600         12.037400         0.000000          12.045400         12.129600        
1676376368        109.193000        109.193000        12.129600         12.035700         0.000000          12.051900         12.129600        
1676376378        109.193000        109.193000        12.129600         12.035700         0.000000          12.054400         12.129600        
1676376388        109.193000        109.193000        12.129600         12.035700         0.000000          12.052300         12.129600        
1676376399        109.193000        109.193000        12.129600         12.035700         0.000000          12.052600         12.129600        
1676376409        109.193000        109.193000        12.129600         12.035700         0.000000          12.054700         12.129600        
1676376419        109.193000        109.193000        12.129600         12.035700         0.000000          12.052300         12.129600        
1676376430        109.193000        109.193000        12.129600         12.035700         0.000000          12.054400         12.129600        
1676376440        109.193000        109.193000        12.129600         12.035700         0.000000          12.055300         12.129600        
1676376450        109.193000        109.193000        12.129600         12.035700         0.000000          12.055600         12.129600        
1676376461        109.193000        109.193000        12.129600         12.035700         0.000000          12.054500         12.129600        
1676376471        109.193000        109.193000        12.129600         12.035700         0.000000          12.053100         12.129600        
1676376481        109.193000        109.193000        12.129600         12.023100         0.000000          12.108300         12.129600        
1676376492        109.193000        109.193000        12.129600         12.023100         0.000000          12.109800         12.129600        
1676376502        109.193000        109.193000        12.129600         12.023100         0.000000          12.110600         12.129600        
1676376512        109.193000        109.193000        12.129600         12.023100         0.000000          12.110400         12.129600        
1676376522        109.193000        109.193000        12.129600         12.023100         0.000000          12.109700         12.129600        
1676376533        109.193000        109.193000        12.129600         12.023100         0.000000          12.110200         12.129600        
1676376543        109.194000        109.194000        12.129600         12.023100         0.000000          12.109000         12.129600        
1676376553        109.194000        109.194000        12.129600         12.023100         0.000000          12.108400         12.129600        
1676376564        109.194000        109.194000        12.129600         12.023100         0.000000          12.110300         12.129600        
1676376574        109.194000        109.194000        12.129600         12.023100         0.000000          12.111200         12.129600        
1676376584        109.194000        109.194000        12.129600         12.023100         0.000000          12.109700         12.129600        
1676376595        109.194000        109.194000        12.129600         12.023100         0.000000          12.110600         12.129600        
1676376605        109.194000        109.194000        12.129600         12.023100         0.000000          12.108700         12.129600        
1676376615        109.194000        109.194000        12.129600         12.023100         0.000000          12.110400         12.129600        
1676376626        109.194000        109.194000        12.129600         12.023100         0.000000          12.110500         12.129600        
1676376636        109.194000        109.194000        12.129600         12.023100         0.000000          12.112700         12.129600        
1676376646        109.194000        109.194000        12.129600         12.023100         0.000000          12.110900         12.129600        
1676376657        109.194000        109.194000        12.129600         12.023100         0.000000          12.110900         12.129600        
1676376667        109.194000        109.194000        12.129600         12.023100         0.000000          12.110800         12.129600        
1676376677        109.194000        109.194000        12.129600         12.023100         0.000000          12.112300         12.129600        
1676376688        109.194000        109.194000        12.129600         12.023100         0.000000          12.110500         12.129600        
1676376698        109.194000        109.194000        12.129600         12.023100         0.000000          12.111300         12.129600        
1676376708        109.194000        109.194000        12.129600         12.023100         0.000000          12.112600         12.129600        
1676376719        109.194000        108.522000        12.129600         11.138400         0.000000          12.963300         12.129600        
1676376729        109.194000        0.828556          12.129600         0.031441          0.000000          23.949700         12.129600        
1676376739        109.194000        0.521271          12.129600         0.014141          0.000000          23.961900         12.129600        
1676376749        109.194000        0.109669          12.129600         0.003120          0.000000          23.970400         12.129600        
1676376760        109.194000        0.109669          12.129600         0.003120          0.000000          23.970100         12.129600        
1676376770        109.194000        0.109669          12.129600         0.003120          0.000000          23.973000         12.129600        
1676376780        109.194000        0.109669          12.129600         0.003120          0.000000          23.971600         12.129600        
1676376791        109.194000        0.109669          12.129600         0.003120          0.000000          23.972900         12.129600        
