time              msgs_alloc        msgs_max          errors            send_count        recv_count        route_count       drop_count        send_length       recv_length       route_length      drop_length      
1676376306        0                 110               0                 30820334          32863699          0                 0                 2023657334693     1448626893645     0                 0                
1676376316        0                 110               0                 30820767          32864131          0                 0                 2023657549373     1448627038501     0                 0                
1676376327        0                 110               0                 30821137          32864500          0                 0                 2023657756047     1448627233845     0                 0                
1676376337        0                 110               0                 30821943          32865305          0                 0                 2023658092185     1448634310277     0                 0                
1676376347        0                 110               0                 30822300          32865662          0                 0                 2023658326276     1448634441597     0                 0                
1676376358        0                 110               0                 30822687          32866048          0                 0                 2023658544142     1448634668357     0                 0                
1676376368        0                 110               0                 30823128          32866488          0                 0                 2023658758744     1448634815229     0                 0                
1676376378        0                 110               0                 30823474          32866834          0                 0                 2023658962983     1448634943797     0                 0                
1676376389        0                 110               0                 30823922          32867281          0                 0                 2023659186513     1448635092109     0                 0                
1676376399        0                 110               0                 30824263          32867621          0                 0                 2023659380547     1448635219429     0                 0                
1676376409        0                 110               0                 30824599          32867956          0                 0                 2023659571415     1448635346141     0                 0                
1676376420        0                 110               0                 30825052          32868408          0                 0                 2023659798316     1448635495061     0                 0                
1676376430        0                 110               0                 30825393          32868749          0                 0                 2023659999412     1448635623021     0                 0                
1676376440        0                 110               0                 30825839          32869195          0                 0                 2023660219323     1448635770693     0                 0                
1676376450        0                 110               0                 30826175          32869530          0                 0                 2023660410191     1448635897405     0                 0                
1676376461        0                 110               0                 30826521          32869876          0                 0                 2023660616360     1448636025973     0                 0                
1676376471        0                 110               0                 30826969          32870323          0                 0                 2023660838412     1448636174285     0                 0                
1676376481        0                 110               0                 30827521          32870874          0                 0                 2023661096831     1448636770773     0                 0                
1676376492        0                 110               0                 30827963          32871315          0                 0                 2023661311443     1448636917837     0                 0                
1676376502        0                 110               0                 30828309          32871661          0                 0                 2023661516528     1448637046405     0                 0                
1676376512        0                 110               0                 30828759          32872110          0                 0                 2023661740335     1448637195101     0                 0                
1676376523        0                 110               0                 30829099          32872450          0                 0                 2023661936670     1448637322421     0                 0                
1676376533        0                 110               0                 30829442          32872793          0                 0                 2023662144014     1448637450797     0                 0                
1676376543        0                 110               0                 30829889          32873240          0                 0                 2023662367683     1448637598725     0                 0                
1676376554        0                 110               0                 30830227          32873577          0                 0                 2023662561521     1448637725853     0                 0                
1676376564        0                 110               0                 30830673          32874022          0                 0                 2023662776357     1448637873301     0                 0                
1676376574        0                 110               0                 30831015          32874365          0                 0                 2023662982617     1448638001677     0                 0                
1676376585        0                 110               0                 30831359          32874709          0                 0                 2023663184522     1448638129829     0                 0                
1676376595        0                 110               0                 30831802          32875152          0                 0                 2023663404236     1448638277309     0                 0                
1676376605        0                 110               0                 30832141          32875490          0                 0                 2023663595104     1448638404213     0                 0                
1676376616        0                 110               0                 30832587          32875936          0                 0                 2023663819256     1448638552365     0                 0                
1676376626        0                 110               0                 30832932          32876280          0                 0                 2023664018373     1448638680517     0                 0                
1676376636        0                 110               0                 30833375          32876722          0                 0                 2023664235899     1448638827805     0                 0                
1676376647        0                 110               0                 30833714          32877060          0                 0                 2023664426767     1448638954709     0                 0                
1676376657        0                 110               0                 30834058          32877403          0                 0                 2023664626763     1448639083085     0                 0                
1676376667        0                 110               0                 30834508          32877852          0                 0                 2023664850708     1448639231397     0                 0                
1676376677        0                 110               0                 30834845          32878189          0                 0                 2023665046846     1448639358525     0                 0                
1676376688        0                 110               0                 30835299          32878642          0                 0                 2023665273325     1448639507637     0                 0                
1676376698        0                 110               0                 30835640          32878983          0                 0                 2023665474731     1448639635597     0                 0                
1676376708        0                 110               0                 30835981          32879323          0                 0                 2023665668371     1448639762917     0                 0                
1676376719        0                 110               0                 30848292          32891632          0                 0                 2023670943434     1448679150162     0                 0                
1676376729        0                 110               0                 30850390          32893730          0                 0                 2023671686195     1448729987192     0                 0                
1676376739        0                 110               0                 30850817          32894156          0                 0                 2023671891129     1448730126688     0                 0                
1676376750        0                 110               0                 30851126          32894464          0                 0                 2023672052411     1448730243155     0                 0                
1676376760        0                 110               0                 30851429          32894767          0                 0                 2023672217304     1448730355819     0                 0                
1676376770        0                 110               0                 30851839          32895175          0                 0                 2023672395976     1448730488195     0                 0                
1676376781        0                 110               0                 30852150          32895484          0                 0                 2023672567177     1448730602107     0                 0                
1676376791        0                 110               0                 30852562          32895894          0                 0                 2023672748791     1448730734899     0                 0                
