#TIME all_pgs_mb huge_pgs_mb Node0_Foreign Node1_Foreign Node0_Local Node1_Local Node0_Other Node1_Other Node0_Free Node1_Free Node0_Used Node1_Used
1676375686 73388891 57746282 25621950 22363574 41163784 33642061 87481 100270 11767.78 5348.09 52365.82 59159.95
1676375696 73388891 57746282 25621950 22363574 41163833 33642148 87481 100270 11768.55 5349.36 52364.59 59159.65
1676375707 73388891 57746282 25621950 22363574 41163897 33642217 87481 100270 11765.77 5350.80 52368.00 59158.15
1676375717 73388891 57746282 25621950 22363574 41163961 33642288 87481 100270 11767.18 5352.17 52366.57 59157.76
1676375727 73388892 57746282 25621950 22363574 41164011 33642374 87481 100270 11768.05 5351.44 52365.72 59157.48
1676375738 73388892 57746282 25621950 22363574 41164072 33642450 87481 100270 11766.98 5352.46 52367.25 59157.48
1676375748 73388892 57746282 25621950 22363574 41164134 33642520 87481 100270 11764.39 5352.95 52369.23 59156.52
1676375758 73388892 57746282 25621950 22363574 41164183 33642608 87481 100270 11766.04 5353.03 52367.75 59156.46
1676375769 73388892 57746282 25621950 22363574 41164247 33642678 87481 100270 11764.55 5353.37 52368.16 59156.53
1676375779 73388892 57746282 25621950 22363574 41164310 33642750 87481 100270 11767.75 5351.07 52366.45 59158.35
1676375789 73388892 57746282 25621950 22363574 41164370 33642826 87481 100270 11766.73 5352.08 52367.54 59157.40
1676375799 73388892 57746282 25621950 22363574 41164434 33642897 87481 100270 11765.89 5352.23 52368.27 59157.86
1676375810 73388892 57746282 25621950 22363574 41164485 33642982 87481 100270 11767.93 5351.91 52366.77 59157.48
1676375820 73388892 57746282 25621950 22363574 41164550 33643050 87481 100270 11766.84 5351.17 52367.35 59157.91
1676375830 73388892 57746282 25621950 22363574 41164612 33643125 87481 100270 11765.73 5352.49 52368.57 59157.39
1676375841 73388892 57746282 25621950 22363574 41164678 33643193 87481 100270 11767.23 5351.97 52366.37 59156.63
1676375851 73388892 57746282 25621950 22363574 41164727 33643277 87481 100270 11768.05 5351.14 52365.55 59157.94
1676375861 73388892 57746282 25621950 22363574 41164785 33643355 87481 100270 11767.96 5349.88 52365.17 59159.21
1676375872 73388892 57746282 25621950 22363574 41164835 33643440 87481 100270 11767.96 5350.76 52366.81 59158.69
1676375882 73388892 57746282 25621950 22363574 41164901 33643509 87481 100270 11766.29 5351.57 52367.31 59157.51
1676375892 73388892 57746282 25621950 22363574 41164953 33643593 87481 100270 11766.56 5350.16 52367.57 59159.45
1676375903 73388892 57746282 25621950 22363574 41165003 33643675 87481 100270 11766.50 5351.00 52367.24 59158.50
1676375913 73388892 57746282 25621950 22363574 41165056 33643759 87481 100270 11766.22 5351.16 52367.38 59158.42
1676375923 73388892 57746282 25621950 22363574 41165111 33643840 87481 100270 11767.07 5350.20 52366.58 59159.71
1676375934 73388892 57746282 25621950 22363574 41165178 33643910 87481 100270 11767.05 5351.31 52366.55 59157.29
1676375944 73388892 57746282 25621950 22363574 41165233 33643989 87481 100270 11766.61 5350.00 52366.04 59158.96
1676375954 73389193 57746398 25621950 22363574 41165343 33644188 87481 100270 11739.18 5269.99 52394.91 59239.08
1676375965 73389793 57746498 25621950 22363574 41165438 33644334 87481 100270 11720.12 5233.32 52412.08 59278.02
1676375975 73390499 57746618 25621950 22363574 41169936 33645985 87481 100270 7124.26 3688.73 57014.18 60821.28
1676375985 73394337 57747184 25621950 22363574 41171112 33647096 87481 100270 5837.32 2913.17 58296.79 61595.46
1676375995 73394337 57747184 25621950 22363574 41171160 33647179 87481 100270 5836.11 2914.13 58296.55 61595.46
1676376006 73394337 57747184 25621950 22363574 41171230 33647251 87481 100270 5835.12 2913.27 58299.57 61595.64
1676376016 73394337 57747184 25621950 22363574 41171294 33647325 87481 100270 5833.40 2912.73 58300.20 61596.24
1676376026 73394337 57747184 25621950 22363574 41171342 33647413 87481 100270 5834.79 2912.75 58299.39 61596.82
1676376037 73394337 57747184 25621950 22363574 41171402 33647485 87481 100270 5833.13 2913.77 58301.10 61595.64
1676376047 73394337 57747184 25621950 22363574 41171464 33647558 87481 100270 5833.82 2913.15 58300.40 61596.34
1676376057 73394337 57747184 25621950 22363574 41171528 33647631 87481 100270 5831.94 2914.51 58302.17 61594.55
1676376068 73394337 57747184 25621950 22363574 41171587 33647714 87481 100270 5834.10 2914.00 58300.09 61594.59
1676376078 73394337 57747184 25621950 22363574 41171638 33647799 87481 100270 5834.36 2911.18 58300.03 61597.48
1676376088 73394337 57747184 25621950 22363574 41171690 33647883 87481 100270 5833.80 2911.92 58299.80 61597.16
1676376099 73394337 57747184 25621950 22363574 41171740 33647968 87481 100270 5835.18 2913.01 58299.03 61595.91
1676376109 73394337 57747184 25621950 22363574 41171803 33648040 87481 100270 5834.02 2912.53 58300.68 61596.10
1676376119 73394337 57747184 25621950 22363574 41171870 33648110 87481 100270 5832.98 2913.88 58300.15 61595.71
1676376129 73394337 57747184 25621950 22363574 41171918 33648195 87481 100270 5832.19 2913.99 58301.41 61594.61
1676376140 73394337 57747184 25621950 22363574 41171974 33648276 87481 100270 5833.48 2914.50 58300.30 61594.41
1676376150 73394337 57747184 25621950 22363574 41172039 33648346 87481 100270 5833.29 2914.19 58300.81 61595.41
1676376160 73394337 57747184 25621950 22363574 41172090 33648429 87481 100270 5834.50 2914.43 58299.14 61595.62
1676376171 73394337 57747184 25621950 22363574 41172154 33648500 87481 100270 5833.04 2914.63 58300.72 61594.29
1676376181 73394366 57747184 25621950 22363574 41172221 33648569 87481 100270 5832.66 2914.61 58300.46 61594.95
1676376191 73394366 57747184 25621950 22363574 41172273 33648653 87481 100270 5833.78 2914.79 58301.05 61593.66
1676376202 73394366 57747184 25621950 22363574 41172328 33648734 87481 100270 5833.57 2914.05 58300.73 61595.34
1676376212 73394366 57747184 25621950 22363574 41172390 33648807 87481 100270 5833.99 2915.34 58300.72 61594.11
1676376222 73394366 57747184 25621950 22363574 41172451 33648883 87481 100270 5833.85 2913.29 58300.22 61594.84
1676376233 73394366 57747184 25621950 22363574 41172503 33648966 87481 100270 5833.92 2913.29 58299.84 61595.63
1676376243 73394366 57747184 25621950 22363574 41172565 33649039 87481 100270 5833.56 2913.58 58300.60 61595.04
1676376253 73394366 57747184 25621950 22363574 41172616 33649126 87481 100270 5832.41 2912.96 58301.37 61595.95
1676376264 73394366 57747184 25621950 22363574 41172685 33649195 87481 100270 5833.24 2913.13 58300.91 61595.91
1676376274 73394366 57747184 25621950 22363574 41172739 33649277 87481 100270 5833.54 2911.88 58299.63 61597.02
1676376284 73394366 57747184 25621950 22363574 41172792 33649362 87481 100270 5832.60 2912.15 58301.16 61596.29
1676376295 73394366 57747184 25621950 22363574 41172851 33649436 87481 100270 5833.51 2913.66 58299.62 61595.37
1676376305 73394366 57747184 25621950 22363574 41172903 33649518 87481 100270 5833.95 2913.95 58298.70 61594.97
1676376315 73394366 57747184 25621950 22363574 41172954 33649603 87481 100270 5834.92 2912.44 58299.37 61596.00
1676376326 73394366 57747184 25621950 22363574 41173022 33649671 87481 100270 6139.64 3111.25 57994.45 61397.82
1676376336 73394366 57747184 25621950 22363574 41173088 33649746 87481 100270 6140.12 3327.17 57993.53 61181.88
1676376346 73394366 57747184 25621950 22363574 41173139 33649834 87481 100270 6142.47 3424.10 57991.71 61084.50
1676376356 73394366 57747184 25621950 22363574 41173187 33649920 87481 100270 6153.23 3467.66 57980.54 61041.25
1676376367 73394366 57747184 25621950 22363574 41173250 33649994 87481 100270 6155.29 3486.56 57978.86 61022.58
1676376377 73394366 57747184 25621950 22363574 41173300 33650081 87481 100270 6155.06 3485.83 57979.02 61023.78
1676376387 73394366 57747184 25621950 22363574 41173352 33650167 87481 100270 6155.68 3486.55 57977.99 61022.87
1676376398 73394366 57747184 25621950 22363574 41173409 33650246 87481 100270 6155.48 3487.58 57978.69 61022.41
1676376408 73394366 57747184 25621950 22363574 41173475 33650318 87481 100270 6154.75 3489.04 57978.54 61020.40
1676376418 73394366 57747184 25621950 22363574 41173542 33650387 87481 100270 6153.77 3488.29 57979.47 61020.15
1676376429 73394366 57747184 25621950 22363574 41173601 33650466 87481 100270 6155.38 3489.31 57978.22 61020.79
1676376439 73394366 57747184 25621950 22363574 41173653 33650551 87481 100270 6156.37 3488.74 57976.93 61020.17
1676376449 73394366 57747184 25621950 22363574 41173716 33650623 87481 100270 6155.89 3489.64 57977.71 61019.91
1676376460 73394366 57747184 25621950 22363574 41173770 33650705 87481 100270 6157.35 3489.36 57976.72 61019.75
1676376470 73394366 57747184 25621950 22363574 41173827 33650784 87481 100270 6156.01 3488.39 57977.61 61019.75
1676376480 73394366 57747184 25621950 22363574 41173888 33650859 87481 100270 6171.00 3536.19 57963.23 60973.26
1676376491 73394366 57747184 25621950 22363574 41173952 33650931 87481 100270 6167.05 3536.63 57965.61 60972.34
1676376501 73394366 57747184 25621950 22363574 41174006 33651015 87481 100270 6168.72 3534.59 57965.42 60973.38
1676376512 73394366 57747184 25621950 22363574 41174065 33651091 87481 100270 6169.78 3535.77 57964.49 60973.16
1676376522 73394366 57747184 25621950 22363574 41174128 33651164 87481 100270 6168.38 3535.74 57965.20 60973.39
1676376532 73394366 57747184 25621950 22363574 41174183 33651250 87481 100270 6168.43 3536.75 57965.89 60972.71
1676376543 73394366 57747184 25621950 22363574 41174247 33651324 87481 100270 6168.17 3534.77 57966.14 60974.71
1676376553 73394366 57747184 25621950 22363574 41174301 33651406 87481 100270 6168.94 3536.50 57964.82 60972.96
1676376563 73394366 57747184 25621950 22363574 41174365 33651479 87481 100270 6168.78 3535.52 57965.01 60973.39
1676376574 73394366 57747184 25621950 22363574 41174427 33651551 87481 100270 6168.09 3537.72 57966.15 60971.19
1676376584 73394366 57747184 25621950 22363574 41174495 33651621 87481 100270 6167.36 3536.50 57966.24 60971.61
1676376594 73394366 57747184 25621950 22363574 41174546 33651709 87481 100270 6168.64 3536.17 57965.02 60973.91
1676376605 73394366 57747184 25621950 22363574 41174612 33651788 87481 100270 6168.96 3537.73 57965.30 60971.19
1676376615 73394366 57747184 25621950 22363574 41174678 33651861 87481 100270 6168.57 3538.15 57965.66 60970.76
1676376625 73394366 57747184 25621950 22363574 41174744 33651933 87481 100270 6166.16 3539.13 57967.68 60970.33
1676376636 73394366 57747184 25621950 22363574 41174807 33652008 87481 100270 6170.25 3537.75 57964.40 60970.77
1676376646 73394366 57747184 25621950 22363574 41174873 33652079 87481 100270 6168.48 3536.30 57966.25 60971.72
1676376656 73394366 57747184 25621950 22363574 41174936 33652155 87481 100270 6167.78 3537.16 57966.34 60971.34
1676376666 73394366 57747184 25621950 22363574 41174998 33652229 87481 100270 6168.91 3536.55 57965.79 60972.89
1676376677 73394366 57747184 25621950 22363574 41175064 33652302 87481 100270 6168.04 3536.64 57966.04 60972.96
1676376687 73394366 57747184 25621950 22363574 41175123 33652379 87481 100270 6169.54 3536.52 57964.06 60973.03
1676376697 73394366 57747184 25621950 22363574 41175171 33652468 87481 100270 6170.02 3536.36 57963.59 60972.78
1676376708 73394366 57747184 25621950 22363574 41175223 33652552 87481 100270 6168.49 3536.20 57965.70 60973.29
1676376718 73394663 57747238 25621950 22363574 41175294 33652815 87481 100270 6295.09 3357.98 57839.03 61151.10
1676376728 73394822 57747368 25621950 22363574 41175406 33653575 87481 100270 12616.57 9180.76 51517.23 55328.73
1676376739 73394822 57747368 25621950 22363574 41175470 33653645 87481 100270 12618.49 9189.57 51514.78 55319.34
1676376749 73394822 57747368 25621950 22363574 41175531 33653692 87481 100270 12621.85 9196.89 51511.68 55313.61
1676376759 73394822 57747368 25621950 22363574 41175583 33653751 87481 100270 12622.43 9195.77 51511.86 55312.67
1676376770 73394822 57747368 25621950 22363574 41175645 33653798 87481 100270 12623.43 9196.21 51510.75 55312.87
1676376780 73394822 57747368 25621950 22363574 41175693 33653860 87481 100270 12620.88 9196.99 51512.94 55312.39
1676376790 73394822 57747368 25621950 22363574 41175759 33653905 87481 100270 12622.70 9197.92 51511.38 55311.23
