#TIME all_pgs_mb huge_pgs_mb Node0_Foreign Node1_Foreign Node0_Local Node1_Local Node0_Other Node1_Other Node0_Free Node1_Free Node0_Used Node1_Used
1676375749 70597227 56568642 5230275 6300562 39983214 32238851 24703 20650 9517.71 7268.49 54631.68 57224.80
1676375759 70597227 56568642 5230275 6300562 39983264 32238939 24703 20650 9518.39 7268.05 54630.56 57225.31
1676375769 70597227 56568642 5230275 6300562 39983327 32239012 24703 20650 9519.79 7267.37 54630.40 57226.11
1676375780 70597227 56568642 5230275 6300562 39983384 32239088 24703 20650 9519.80 7269.08 54630.60 57224.21
1676375790 70597227 56568642 5230275 6300562 39983449 32239159 24703 20650 9518.96 7270.48 54630.93 57223.92
1676375800 70597227 56568642 5230275 6300562 39983515 32239228 24703 20650 9516.77 7268.75 54632.57 57225.02
1676375811 70597227 56568642 5230275 6300562 39983577 32239300 24703 20650 9517.97 7268.39 54631.42 57224.97
1676375821 70597227 56568642 5230275 6300562 39983642 32239370 24703 20650 9517.18 7269.27 54632.15 57223.59
1676375831 70597227 56568642 5230275 6300562 39983709 32239443 24703 20650 9517.63 7269.05 54631.85 57222.53
1676375842 70597227 56568642 5230275 6300562 39983761 32239525 24703 20650 9519.52 7267.07 54629.71 57225.84
1676375852 70597227 56568642 5230275 6300562 39983825 32239595 24703 20650 9517.52 7269.17 54631.41 57224.70
1676375862 70597227 56568642 5230275 6300562 39983887 32239670 24703 20650 9518.68 7269.45 54630.07 57224.51
1676375873 70597227 56568642 5230275 6300562 39983938 32239755 24703 20650 9520.16 7269.16 54629.72 57224.71
1676375883 70597227 56568642 5230275 6300562 39984005 32239821 24703 20650 9520.37 7269.89 54629.52 57223.95
1676375893 70597227 56568642 5230275 6300562 39984066 32239894 24703 20650 9519.52 7268.71 54630.17 57225.21
1676375904 70597227 56568642 5230275 6300562 39984116 32239977 24703 20650 9520.31 7270.14 54630.00 57223.63
1676375914 70597227 56568642 5230275 6300562 39984184 32240046 24703 20650 9518.27 7268.19 54631.12 57225.11
1676375924 70597227 56568642 5230275 6300562 39984239 32240131 24703 20650 9518.97 7268.42 54631.91 57225.36
1676375934 70597227 56568642 5230275 6300562 39984303 32240201 24703 20650 9520.18 7267.83 54629.04 57224.60
1676375945 70597227 56568642 5230275 6300562 39984353 32240286 24703 20650 9520.92 7268.37 54628.95 57224.93
1676375955 70597682 56568762 5230275 6300562 39984558 32240383 24703 20650 9387.02 7294.46 54763.38 57198.83
1676375966 70598563 56568962 5230275 6300562 39984856 32240531 24703 20650 9195.87 7303.03 54955.83 57190.93
1676375976 70599202 56569124 5230275 6300562 39989845 32241876 24703 20650 4231.02 6032.00 59918.31 58465.34
1676375986 70603307 56569524 5230275 6300562 39990111 32243792 24703 20650 3998.43 4509.77 60150.84 59984.16
1676375997 70603307 56569524 5230275 6300562 39990157 32243879 24703 20650 3996.97 4510.95 60152.25 59983.46
1676376007 70603307 56569524 5230275 6300562 39990211 32243970 24703 20650 3996.63 4509.40 60153.06 59984.07
1676376017 70603307 56569524 5230275 6300562 39990261 32244057 24703 20650 3997.06 4510.15 60152.26 59983.62
1676376028 70603307 56569524 5230275 6300562 39990327 32244127 24703 20650 3996.54 4510.41 60151.89 59983.35
1676376038 70603307 56569524 5230275 6300562 39990391 32244198 24703 20650 3995.56 4508.12 60153.66 59985.33
1676376048 70603307 56569524 5230275 6300562 39990441 32244286 24703 20650 3997.36 4508.24 60152.43 59984.70
1676376058 70603307 56569524 5230275 6300562 39990488 32244371 24703 20650 3998.02 4508.43 60151.36 59984.86
1676376069 70603307 56569524 5230275 6300562 39990558 32244447 24703 20650 3997.19 4509.06 60152.58 59984.34
1676376079 70603307 56569524 5230275 6300562 39990622 32244517 24703 20650 3997.54 4509.12 60152.24 59983.90
1676376089 70603307 56569524 5230275 6300562 39990677 32244600 24703 20650 3997.05 4510.39 60152.37 59983.47
1676376100 70603307 56569524 5230275 6300562 39990748 32244667 24703 20650 3996.49 4511.34 60152.98 59981.98
1676376110 70603307 56569524 5230275 6300562 39990814 32244735 24703 20650 3997.48 4509.18 60151.74 59984.80
1676376120 70603307 56569524 5230275 6300562 39990867 32244821 24703 20650 3998.27 4507.95 60150.48 59985.59
1676376131 70603307 56569524 5230275 6300562 39990930 32244892 24703 20650 3997.63 4508.36 60151.70 59984.46
1676376141 70603307 56569524 5230275 6300562 39990998 32244960 24703 20650 3997.50 4509.56 60151.96 59984.22
1676376151 70603307 56569524 5230275 6300562 39991061 32245032 24703 20650 3996.08 4511.20 60153.69 59982.15
1676376162 70603307 56569524 5230275 6300562 39991112 32245114 24703 20650 3997.09 4509.51 60151.35 59983.79
1676376172 70603310 56569526 5230275 6300562 39991177 32245186 24703 20650 3997.46 4510.30 60151.49 59983.00
1676376182 70603310 56569526 5230275 6300562 39991238 32245260 24703 20650 3998.27 4509.80 60150.46 59983.96
1676376193 70603310 56569526 5230275 6300562 39991293 32245344 24703 20650 3998.63 4509.46 60150.21 59983.83
1676376203 70603310 56569526 5230275 6300562 39991361 32245413 24703 20650 3997.98 4508.48 60151.83 59985.32
1676376213 70603310 56569526 5230275 6300562 39991425 32245484 24703 20650 3996.67 4511.79 60153.20 59981.57
1676376224 70603310 56569526 5230275 6300562 39991477 32245566 24703 20650 3999.08 4508.75 60150.14 59984.75
1676376234 70603310 56569526 5230275 6300562 39991527 32245651 24703 20650 3998.06 4509.38 60151.32 59984.43
1676376244 70603310 56569526 5230275 6300562 39991595 32245720 24703 20650 3998.13 4509.67 60151.09 59984.24
1676376254 70603397 56569526 5230275 6300562 39991649 32245800 24703 20650 3999.05 4509.68 60149.90 59984.14
1676376265 70603397 56569526 5230275 6300562 39991714 32245871 24703 20650 3997.47 4510.13 60151.75 59983.79
1676376275 70603397 56569526 5230275 6300562 39991781 32245942 24703 20650 3997.52 4509.62 60152.36 59983.68
1676376285 70603397 56569526 5230275 6300562 39991837 32246026 24703 20650 3997.47 4509.71 60152.34 59984.24
1676376296 70603397 56569526 5230275 6300562 39991886 32246109 24703 20650 3998.66 4508.68 60151.05 59985.25
1676376306 70603397 56569526 5230275 6300562 39991947 32246184 24703 20650 3998.80 4509.56 60150.50 59983.39
1676376316 70603397 56569526 5230275 6300562 39992000 32246271 24703 20650 3999.73 4508.01 60149.18 59985.28
1676376327 70603397 56569526 5230275 6300562 39992070 32246344 24703 20650 4304.21 4798.36 59845.54 59695.59
1676376337 70603397 56569526 5230275 6300562 39992120 32246429 24703 20650 4308.51 5031.84 59840.71 59462.09
1676376347 70603397 56569526 5230275 6300562 39992182 32246503 24703 20650 4309.27 5125.81 59840.51 59367.14
1676376358 70603397 56569526 5230275 6300562 39992239 32246583 24703 20650 4309.56 5170.67 59839.17 59323.21
1676376368 70603397 56569526 5230275 6300562 39992301 32246659 24703 20650 4309.25 5189.28 59840.16 59304.05
1676376378 70603397 56569526 5230275 6300562 39992368 32246731 24703 20650 4309.72 5189.73 59840.12 59304.10
1676376389 70603397 56569526 5230275 6300562 39992420 32246814 24703 20650 4310.46 5189.94 59839.45 59303.43
1676376399 70603397 56569526 5230275 6300562 39992488 32246880 24703 20650 4309.43 5190.59 59840.43 59302.71
1676376409 70603397 56569526 5230275 6300562 39992554 32246950 24703 20650 4308.99 5190.60 59840.78 59303.32
1676376420 70603397 56569526 5230275 6300562 39992607 32247034 24703 20650 4308.95 5190.34 59841.36 59303.48
1676376430 70603397 56569526 5230275 6300562 39992675 32247102 24703 20650 4309.08 5190.91 59840.20 59302.85
1676376440 70603397 56569526 5230275 6300562 39992744 32247173 24703 20650 4308.48 5191.11 59840.83 59302.26
1676376450 70603397 56569526 5230275 6300562 39992808 32247245 24703 20650 4309.22 5190.23 59840.00 59303.12
1676376461 70603397 56569526 5230275 6300562 39992864 32247323 24703 20650 4309.75 5190.17 59840.14 59302.75
1676376471 70603397 56569526 5230275 6300562 39992927 32247397 24703 20650 4309.37 5190.13 59839.86 59303.83
1676376481 70603397 56569526 5230275 6300562 39992986 32247476 24703 20650 4327.79 5228.93 59822.42 59264.12
1676376492 70603397 56569526 5230275 6300562 39993050 32247548 24703 20650 4325.71 5231.78 59823.55 59262.64
1676376502 70603397 56569526 5230275 6300562 39993106 32247628 24703 20650 4326.01 5228.43 59822.92 59264.93
1676376512 70603397 56569526 5230275 6300562 39993170 32247703 24703 20650 4326.52 5230.31 59822.71 59262.74
1676376523 70603397 56569526 5230275 6300562 39993227 32247781 24703 20650 4326.00 5230.63 59823.37 59263.22
1676376533 70603397 56569526 5230275 6300562 39993294 32247849 24703 20650 4325.75 5232.07 59823.98 59262.35
1676376543 70603397 56569526 5230275 6300562 39993351 32247933 24703 20650 4327.05 5231.71 59822.84 59261.59
1676376554 70603397 56569526 5230275 6300562 39993416 32248005 24703 20650 4326.25 5231.54 59822.64 59262.31
1676376564 70603397 56569526 5230275 6300562 39993481 32248075 24703 20650 4327.87 5230.84 59822.04 59262.97
1676376574 70603397 56569526 5230275 6300562 39993545 32248151 24703 20650 4327.66 5230.91 59822.12 59262.34
1676376585 70603397 56569526 5230275 6300562 39993599 32248230 24703 20650 4328.03 5231.11 59821.34 59262.67
1676376595 70603397 56569526 5230275 6300562 39993666 32248303 24703 20650 4326.62 5230.01 59823.33 59263.29
1676376605 70603397 56569526 5230275 6300562 39993719 32248395 24703 20650 4327.62 5230.32 59821.12 59262.73
1676376616 70603397 56569526 5230275 6300562 39993780 32248472 24703 20650 4327.80 5230.92 59821.43 59263.52
1676376626 70603397 56569526 5230275 6300562 39993840 32248547 24703 20650 4326.16 5230.08 59822.77 59263.21
1676376636 70603397 56569526 5230275 6300562 39993905 32248619 24703 20650 4327.25 5229.77 59823.20 59263.58
1676376646 70603397 56569526 5230275 6300562 39993968 32248694 24703 20650 4326.25 5230.55 59822.50 59262.84
1676376657 70603397 56569526 5230275 6300562 39994032 32248765 24703 20650 4326.33 5231.14 59823.11 59262.15
1676376667 70603397 56569526 5230275 6300562 39994098 32248841 24703 20650 4326.39 5231.70 59823.47 59261.69
1676376677 70603397 56569526 5230275 6300562 39994156 32248920 24703 20650 4327.07 5229.94 59822.79 59263.38
1676376688 70603397 56569526 5230275 6300562 39994223 32248987 24703 20650 4326.36 5229.87 59822.87 59263.64
1676376698 70603397 56569526 5230275 6300562 39994281 32249069 24703 20650 4327.48 5230.77 59821.74 59263.23
1676376708 70603397 56569526 5230275 6300562 39994336 32249153 24703 20650 4327.78 5228.11 59821.93 59265.39
1676376719 70603899 56569820 5230275 6300562 39994438 32249514 24703 20650 5008.60 5333.75 59140.15 59160.74
1676376729 70605366 56570028 5230275 6300562 39995086 32249663 24703 20650 10700.76 10871.49 53449.12 53621.80
1676376739 70605366 56570028 5230275 6300562 39995152 32249730 24703 20650 10704.30 10883.95 53445.03 53609.99
1676376750 70605366 56570028 5230275 6300562 39995202 32249790 24703 20650 10705.06 10889.38 53444.72 53605.11
1676376760 70605366 56570028 5230275 6300562 39995252 32249848 24703 20650 10706.51 10889.79 53442.24 53603.69
1676376770 70605366 56570028 5230275 6300562 39995307 32249908 24703 20650 10706.43 10890.28 53442.79 53603.18
1676376781 70605366 56570028 5230275 6300562 39995358 32249969 24703 20650 10706.71 10889.99 53442.04 53604.42
1676376791 70605366 56570028 5230275 6300562 39995411 32250026 24703 20650 10705.81 10891.10 53443.90 53602.90
