#TIME all_pgs_mb huge_pgs_mb Node0_Foreign Node1_Foreign Node0_Local Node1_Local Node0_Other Node1_Other Node0_Free Node1_Free Node0_Used Node1_Used
1676375562 58264046 35185938 24263607 5980154 20539524 22640475 23407 95047 11201.88 8324.37 52931.92 56184.54
1676375572 58264046 35185938 24263607 5980154 20539629 22640561 23407 95047 11180.79 8331.03 52953.93 56178.46
1676375583 58264195 35186058 24263607 5980154 20539716 22640632 23407 95047 11185.77 8305.61 52947.47 56203.30
1676375593 58264195 35186058 24263607 5980154 20539803 22640680 23407 95047 11184.04 8305.59 52948.82 56203.89
1676375603 58264195 35186058 24263607 5980154 20539872 22640747 23407 95047 11187.68 8303.61 52946.55 56204.82
1676375614 58264499 35186084 24263607 5980154 20539969 22640803 23407 95047 11183.09 8301.43 52950.48 56207.30
1676375624 58264503 35186086 24263607 5980154 20540100 22640870 23407 95047 11144.07 8325.55 52990.12 56183.47
1676375634 58264751 35186166 24263607 5980154 20540248 22640935 23407 95047 11098.16 8342.34 53037.07 56167.12
1676375645 58264845 35186230 24263607 5980154 20540365 22641030 23407 95047 11033.25 8335.89 53100.51 56173.03
1676375655 58264845 35186230 24263607 5980154 20540435 22641094 23407 95047 11032.32 8338.49 53101.98 56170.43
1676375665 58264845 35186230 24263607 5980154 20540523 22641144 23407 95047 11032.16 8337.47 53101.97 56171.61
1676375675 58264845 35186230 24263607 5980154 20540594 22641208 23407 95047 11031.58 8335.48 53102.54 56173.14
1676375686 58264845 35186230 24263607 5980154 20540663 22641270 23407 95047 11032.26 8338.02 53101.50 56171.43
1676375696 58264845 35186230 24263607 5980154 20540738 22641331 23407 95047 11032.58 8337.62 53100.55 56171.93
1676375706 58264845 35186230 24263607 5980154 20540807 22641395 23407 95047 11032.11 8336.45 53101.63 56173.02
1676375717 58264845 35186230 24263607 5980154 20540887 22641453 23407 95047 11031.65 8337.46 53101.95 56172.12
1676375727 58264845 35186230 24263607 5980154 20540951 22641520 23407 95047 11032.71 8334.36 53099.94 56174.22
1676375737 58264845 35186230 24263607 5980154 20541021 22641586 23407 95047 11033.07 8334.75 53101.20 56174.24
1676375748 58264845 35186230 24263607 5980154 20541091 22641650 23407 95047 11033.57 8336.75 53100.03 56173.34
1676375758 58264845 35186230 24263607 5980154 20541160 22641713 23407 95047 11035.35 8336.08 53098.77 56172.99
1676375768 58264845 35186230 24263607 5980154 20541246 22641766 23407 95047 11032.58 8336.73 53101.02 56172.85
1676375779 58264845 35186230 24263607 5980154 20541314 22641829 23407 95047 11032.23 8337.04 53100.90 56172.50
1676375789 58264845 35186230 24263607 5980154 20541386 22641891 23407 95047 11032.13 8335.54 53102.05 56173.53
1676375799 58264845 35186230 24263607 5980154 20541459 22641954 23407 95047 11032.26 8336.96 53101.89 56172.15
1676375809 58264845 35186230 24263607 5980154 20541529 22642015 23407 95047 11031.09 8335.74 53103.00 56173.78
1676375820 58264845 35186230 24263607 5980154 20541599 22642080 23407 95047 11032.21 8337.61 53101.39 56171.98
1676375830 58264845 35186230 24263607 5980154 20541671 22642144 23407 95047 11033.54 8336.74 53100.16 56172.38
1676375840 58264845 35186230 24263607 5980154 20541741 22642209 23407 95047 11033.11 8337.66 53100.23 56171.73
1676375851 58264845 35186230 24263607 5980154 20541826 22642258 23407 95047 11031.68 8339.22 53101.64 56169.71
1676375861 58264845 35186230 24263607 5980154 20541908 22642313 23407 95047 11031.63 8339.72 53102.14 56169.68
1676375871 58264845 35186230 24263607 5980154 20541979 22642379 23407 95047 11033.03 8337.52 53100.32 56170.93
1676375882 58264845 35186230 24263607 5980154 20542060 22642429 23407 95047 11030.67 8338.45 53101.44 56169.32
1676375892 58264845 35186230 24263607 5980154 20542146 22642478 23407 95047 11031.39 8339.32 53102.75 56169.75
1676375902 58264845 35186230 24263607 5980154 20542216 22642543 23407 95047 11032.36 8338.17 53100.48 56171.28
1676375913 58264845 35186230 24263607 5980154 20542303 22642592 23407 95047 11032.21 8337.69 53101.95 56170.45
1676375923 58264845 35186230 24263607 5980154 20542375 22642653 23407 95047 11029.95 8338.29 53103.87 56170.63
1676375933 58264845 35186230 24263607 5980154 20542458 22642705 23407 95047 11031.91 8337.32 53101.78 56171.66
1676375944 58264845 35186230 24263607 5980154 20542539 22642760 23407 95047 11030.76 8338.81 53102.37 56169.80
1676375954 58265295 35186356 24263607 5980154 20542709 22642842 23407 95047 10947.09 8319.00 53186.11 56189.92
1676375964 58266286 35186564 24263607 5980154 20542820 22643006 23407 95047 11026.63 8179.93 53106.65 56328.57
1676375975 58267012 35186864 24263607 5980154 20545209 22646699 23407 95047 8575.69 4583.96 55569.30 59925.43
1676375985 58272163 35187696 24263607 5980154 20546400 22648071 23407 95047 7464.30 3566.03 56669.46 60942.89
1676375995 58272163 35187696 24263607 5980154 20546473 22648133 23407 95047 7464.85 3564.35 56669.32 60945.61
1676376006 58272163 35187696 24263607 5980154 20546556 22648193 23407 95047 7464.52 3564.61 56668.66 60944.36
1676376016 58272163 35187696 24263607 5980154 20546638 22648245 23407 95047 7463.05 3566.89 56670.77 60942.50
1676376026 58272163 35187696 24263607 5980154 20546721 22648298 23407 95047 7462.44 3564.75 56670.89 60944.27
1676376037 58272163 35187696 24263607 5980154 20546795 22648356 23407 95047 7463.91 3566.00 56670.33 60942.97
1676376047 58272163 35187696 24263607 5980154 20546878 22648408 23407 95047 7461.46 3566.36 56672.70 60943.20
1676376057 58272163 35187696 24263607 5980154 20546953 22648472 23407 95047 7463.93 3565.98 56670.30 60942.93
1676376068 58272163 35187696 24263607 5980154 20547030 22648537 23407 95047 7462.75 3566.16 56671.92 60942.87
1676376078 58272163 35187696 24263607 5980154 20547105 22648597 23407 95047 7464.20 3565.74 56670.00 60943.80
1676376088 58272329 35187716 24263607 5980154 20547191 22648647 23407 95047 7462.60 3566.97 56672.16 60942.50
1676376098 58272329 35187716 24263607 5980154 20547272 22648701 23407 95047 7462.86 3566.01 56670.74 60943.51
1676376109 58272329 35187716 24263607 5980154 20547344 22648765 23407 95047 7463.78 3563.23 56670.33 60945.84
1676376119 58272329 35187716 24263607 5980154 20547417 22648826 23407 95047 7463.39 3564.61 56670.27 60944.87
1676376129 58272329 35187716 24263607 5980154 20547492 22648890 23407 95047 7463.60 3564.46 56669.17 60944.46
1676376140 58272329 35187716 24263607 5980154 20547585 22648938 23407 95047 7462.58 3565.79 56671.16 60943.13
1676376150 58272329 35187716 24263607 5980154 20547671 22648986 23407 95047 7464.28 3566.12 56669.96 60942.80
1676376160 58272329 35187716 24263607 5980154 20547747 22649047 23407 95047 7463.73 3565.15 56670.57 60944.32
1676376171 58272332 35187716 24263607 5980154 20547830 22649101 23407 95047 7462.66 3566.73 56671.51 60942.34
1676376181 58272332 35187716 24263607 5980154 20547903 22649162 23407 95047 7463.19 3565.72 56670.46 60943.21
1676376191 58272332 35187716 24263607 5980154 20547987 22649216 23407 95047 7463.27 3567.55 56670.04 60941.93
1676376202 58272332 35187716 24263607 5980154 20548080 22649261 23407 95047 7462.62 3566.17 56672.16 60943.30
1676376212 58272332 35187716 24263607 5980154 20548162 22649312 23407 95047 7462.90 3567.39 56671.32 60942.00
1676376222 58272332 35187716 24263607 5980154 20548243 22649369 23407 95047 7464.85 3565.30 56669.89 60943.68
1676376232 58272332 35187716 24263607 5980154 20548329 22649419 23407 95047 7463.44 3565.66 56670.21 60943.79
1676376243 58272332 35187716 24263607 5980154 20548402 22649482 23407 95047 7461.59 3565.30 56671.68 60943.62
1676376253 58272332 35187716 24263607 5980154 20548489 22649532 23407 95047 7463.33 3567.44 56670.94 60942.00
1676376263 58272332 35187716 24263607 5980154 20548574 22649581 23407 95047 7462.72 3566.20 56670.88 60942.84
1676376274 58272332 35187716 24263607 5980154 20548646 22649647 23407 95047 7465.35 3565.12 56668.79 60944.94
1676376284 58272332 35187716 24263607 5980154 20548734 22649698 23407 95047 7463.28 3565.50 56669.85 60943.63
1676376294 58272332 35187716 24263607 5980154 20548817 22649750 23407 95047 7462.93 3565.78 56671.14 60943.36
1676376305 58272332 35187716 24263607 5980154 20548894 22649810 23407 95047 7463.93 3567.00 56670.31 60941.95
1676376315 58272332 35187716 24263607 5980154 20548980 22649859 23407 95047 7464.87 3565.45 56669.21 60944.63
1676376325 58272332 35187716 24263607 5980154 20549065 22649909 23407 95047 7473.08 3572.45 56661.25 60936.96
1676376336 58272332 35187716 24263607 5980154 20549152 22649965 23407 95047 7531.35 3927.88 56602.74 60581.20
1676376346 58272332 35187716 24263607 5980154 20549230 22650024 23407 95047 7542.16 4071.30 56590.96 60436.81
1676376356 58272428 35187810 24263607 5980154 20549301 22650087 23407 95047 7544.73 4162.46 56589.01 60346.45
1676376367 58272428 35187810 24263607 5980154 20549384 22650142 23407 95047 7543.63 4187.07 56590.92 60322.51
1676376377 58272428 35187810 24263607 5980154 20549461 22650200 23407 95047 7543.14 4193.47 56591.46 60315.16
1676376387 58272428 35187810 24263607 5980154 20549546 22650254 23407 95047 7542.71 4195.24 56591.12 60313.72
1676376398 58272428 35187810 24263607 5980154 20549629 22650305 23407 95047 7541.70 4195.99 56590.96 60312.46
1676376408 58272428 35187810 24263607 5980154 20549705 22650365 23407 95047 7544.08 4194.88 56590.68 60314.52
1676376418 58272428 35187810 24263607 5980154 20549794 22650416 23407 95047 7542.51 4195.79 56591.28 60314.17
1676376429 58272428 35187810 24263607 5980154 20549881 22650464 23407 95047 7543.33 4196.95 56590.74 60312.65
1676376439 58272428 35187810 24263607 5980154 20549952 22650525 23407 95047 7543.77 4196.00 56589.83 60313.57
1676376449 58272428 35187810 24263607 5980154 20550027 22650590 23407 95047 7542.39 4196.50 56589.93 60311.94
1676376460 58272428 35187810 24263607 5980154 20550102 22650651 23407 95047 7542.59 4196.41 56591.16 60312.98
1676376470 58272428 35187810 24263607 5980154 20550190 22650700 23407 95047 7541.51 4197.88 56592.17 60311.60
1676376480 58272428 35187810 24263607 5980154 20550265 22650762 23407 95047 7556.78 4239.72 56576.82 60268.84
1676376491 58272428 35187810 24263607 5980154 20550337 22650824 23407 95047 7555.05 4240.80 56579.18 60268.64
1676376501 58272428 35187810 24263607 5980154 20550423 22650873 23407 95047 7554.90 4243.63 56578.82 60265.77
1676376511 58272428 35187810 24263607 5980154 20550512 22650925 23407 95047 7555.68 4243.55 56579.57 60265.90
1676376521 58272428 35187810 24263607 5980154 20550588 22650984 23407 95047 7556.46 4241.19 56577.68 60267.91
1676376532 58272458 35187838 24263607 5980154 20550662 22651047 23407 95047 7554.32 4242.04 56579.43 60267.34
1676376542 58272458 35187838 24263607 5980154 20550747 22651097 23407 95047 7555.89 4242.84 56578.28 60266.27
1676376552 58272458 35187838 24263607 5980154 20550819 22651161 23407 95047 7557.00 4241.87 56577.13 60267.13
1676376563 58272458 35187838 24263607 5980154 20550892 22651227 23407 95047 7557.41 4241.14 56576.89 60268.26
1676376573 58272458 35187838 24263607 5980154 20550969 22651289 23407 95047 7555.79 4241.46 56577.81 60266.55
1676376583 58272458 35187838 24263607 5980154 20551052 22651341 23407 95047 7553.69 4243.58 56579.95 60265.44
1676376594 58272458 35187838 24263607 5980154 20551129 22651400 23407 95047 7556.64 4243.86 56577.02 60265.74
1676376604 58272458 35187838 24263607 5980154 20551205 22651469 23407 95047 7556.92 4243.68 56576.68 60266.36
1676376614 58272458 35187838 24263607 5980154 20551279 22651533 23407 95047 7555.95 4242.92 56577.66 60266.64
1676376625 58272458 35187838 24263607 5980154 20551355 22651594 23407 95047 7557.34 4240.75 56575.70 60266.48
1676376635 58272458 35187838 24263607 5980154 20551428 22651659 23407 95047 7555.29 4240.89 56578.49 60268.03
1676376645 58272458 35187838 24263607 5980154 20551515 22651712 23407 95047 7554.29 4242.20 56580.01 60267.67
1676376656 58272458 35187838 24263607 5980154 20551602 22651764 23407 95047 7555.15 4242.79 56580.09 60266.12
1676376666 58272458 35187838 24263607 5980154 20551688 22651816 23407 95047 7554.03 4243.17 56580.15 60266.32
1676376676 58272458 35187838 24263607 5980154 20551778 22651864 23407 95047 7553.92 4243.36 56579.21 60266.12
1676376687 58272458 35187838 24263607 5980154 20551864 22651913 23407 95047 7554.45 4243.12 56579.16 60265.93
1676376697 58272458 35187838 24263607 5980154 20551938 22651976 23407 95047 7555.97 4241.14 56577.72 60268.41
1676376707 58272458 35187838 24263607 5980154 20552013 22652042 23407 95047 7554.39 4240.70 56579.41 60268.26
1676376718 58272737 35187924 24263607 5980154 20552108 22652200 23407 95047 7624.52 4136.26 56509.25 60372.18
1676376728 58273054 35187950 24263607 5980154 20552192 22652952 23407 95047 11840.66 12130.21 52293.51 52378.36
1676376738 58273054 35187950 24263607 5980154 20552265 22653014 23407 95047 11843.37 12137.27 52289.43 52371.64
1676376748 58273054 35187950 24263607 5980154 20552327 22653061 23407 95047 11844.41 12145.41 52289.20 52363.15
1676376759 58273054 35187950 24263607 5980154 20552375 22653124 23407 95047 11844.70 12145.18 52288.90 52364.86
1676376769 58273054 35187950 24263607 5980154 20552429 22653179 23407 95047 11845.96 12144.75 52288.20 52364.87
1676376779 58273054 35187950 24263607 5980154 20552477 22653241 23407 95047 11845.64 12145.41 52288.16 52363.50
1676376790 58273054 35187950 24263607 5980154 20552539 22653290 23407 95047 11845.75 12144.46 52287.91 52364.13
