#TIME all_pgs_mb huge_pgs_mb Node0_Foreign Node1_Foreign Node0_Local Node1_Local Node0_Other Node1_Other Node0_Free Node1_Free Node0_Used Node1_Used
1676376357 63696820 46454812 24488008 55277062 32763109 26491328 216002 95892 9684.14 2649.03 54465.55 61843.93
1676376368 63696820 46454812 24488008 55277062 32763181 26491393 216002 95892 9682.62 2658.42 54466.80 61834.87
1676376378 63696820 46454812 24488008 55277062 32763269 26491441 216002 95892 9683.54 2659.00 54465.68 61834.43
1676376388 63696820 46454812 24488008 55277062 32763342 26491504 216002 95892 9682.25 2657.59 54466.50 61835.37
1676376399 63696820 46454812 24488008 55277062 32763414 26491565 216002 95892 9683.31 2659.40 54465.99 61833.42
1676376409 63696820 46454812 24488008 55277062 32763486 26491628 216002 95892 9683.73 2657.91 54465.12 61835.44
1676376419 63696820 46454812 24488008 55277062 32763565 26491688 216002 95892 9683.21 2658.65 54465.71 61835.14
1676376430 63696820 46454812 24488008 55277062 32763650 26491735 216002 95892 9682.84 2660.18 54467.57 61833.12
1676376440 63696820 46454812 24488008 55277062 32763733 26491786 216002 95892 9684.02 2660.59 54465.29 61833.34
1676376450 63696820 46454812 24488008 55277062 32763807 26491851 216002 95892 9683.86 2660.34 54466.02 61832.95
1676376461 63696820 46454812 24488008 55277062 32763882 26491912 216002 95892 9682.79 2659.18 54466.45 61834.20
1676376471 63696820 46454812 24488008 55277062 32763954 26491976 216002 95892 9684.02 2658.99 54466.20 61834.93
1676376481 63696820 46454812 24488008 55277062 32764030 26492039 216002 95892 9702.71 2695.48 54446.74 61798.39
1676376492 63696820 46454812 24488008 55277062 32764117 26492087 216002 95892 9701.83 2696.82 54447.39 61796.10
1676376502 63696820 46454812 24488008 55277062 32764202 26492139 216002 95892 9703.03 2698.31 54446.74 61795.60
1676376512 63696820 46454812 24488008 55277062 32764277 26492202 216002 95892 9703.75 2695.68 54445.47 61796.86
1676376523 63696820 46454812 24488008 55277062 32764349 26492266 216002 95892 9702.71 2696.10 54446.10 61797.21
1676376533 63696820 46454812 24488008 55277062 32764423 26492328 216002 95892 9703.99 2696.33 54445.81 61798.13
1676376543 63696820 46454812 24488008 55277062 32764505 26492381 216002 95892 9702.58 2695.47 54446.64 61797.49
1676376554 63696820 46454812 24488008 55277062 32764580 26492445 216002 95892 9703.37 2695.98 54445.91 61797.86
1676376564 63696820 46454812 24488008 55277062 32764662 26492499 216002 95892 9702.23 2696.91 54447.65 61796.38
1676376574 63696820 46454812 24488008 55277062 32764749 26492551 216002 95892 9703.48 2697.03 54445.75 61796.42
1676376584 63696820 46454812 24488008 55277062 32764823 26492614 216002 95892 9702.42 2696.20 54446.96 61797.11
1676376595 63696820 46454812 24488008 55277062 32764906 26492666 216002 95892 9702.12 2697.37 54447.21 61795.94
1676376605 63696820 46454812 24488008 55277062 32764996 26492721 216002 95892 9702.03 2697.56 54447.70 61795.89
1676376615 63696820 46454812 24488008 55277062 32765070 26492785 216002 95892 9702.84 2697.00 54446.49 61796.43
1676376626 63696820 46454812 24488008 55277062 32765139 26492849 216002 95892 9702.55 2696.40 54447.28 61796.90
1676376636 63696820 46454812 24488008 55277062 32765225 26492900 216002 95892 9703.30 2698.52 54446.50 61795.41
1676376646 63696820 46454812 24488008 55277062 32765299 26492963 216002 95892 9703.70 2697.14 54446.19 61796.63
1676376657 63696820 46454812 24488008 55277062 32765385 26493015 216002 95892 9703.33 2697.84 54445.97 61794.57
1676376667 63696820 46454812 24488008 55277062 32765459 26493080 216002 95892 9704.29 2698.59 54445.48 61795.34
1676376677 63696820 46454812 24488008 55277062 32765532 26493147 216002 95892 9703.69 2698.20 54446.07 61796.22
1676376688 63696820 46454812 24488008 55277062 32765605 26493210 216002 95892 9702.46 2698.37 54446.90 61795.44
1676376698 63696820 46454812 24488008 55277062 32765678 26493272 216002 95892 9703.45 2697.81 54446.29 61796.60
1676376708 63696820 46454812 24488008 55277062 32765756 26493333 216002 95892 9704.22 2696.91 54445.13 61796.44
1676376719 63696973 46454844 24488008 55277062 32765981 26493399 216002 95892 9984.64 3289.94 54165.69 61203.86
1676376729 63697010 46454854 24488008 55277062 32766076 26493725 216002 95892 12857.96 11666.83 51291.26 52826.60
1676376739 63697010 46454854 24488008 55277062 32766146 26493785 216002 95892 12866.57 11669.96 51281.70 52824.46
1676376750 63697010 46454854 24488008 55277062 32766193 26493847 216002 95892 12867.30 11677.17 51282.12 52816.12
1676376760 63697010 46454854 24488008 55277062 32766255 26493896 216002 95892 12867.94 11677.55 51281.82 52816.43
1676376770 63697010 46454854 24488008 55277062 32766302 26493959 216002 95892 12867.72 11677.38 51281.71 52815.99
1676376780 63697010 46454854 24488008 55277062 32766363 26494006 216002 95892 12866.64 11680.04 51282.73 52813.73
1676376791 63697010 46454854 24488008 55277062 32766423 26494057 216002 95892 12868.29 11679.33 51282.02 52813.99
