time              msgs_alloc        msgs_max          errors            send_count        recv_count        route_count       drop_count        send_length       recv_length       route_length      drop_length      
1676375768        0                 109               0                 22331833          23214271          0                 6                 833788644143      449169343943      0                 1344             
1676375778        0                 109               0                 22332187          23214626          0                 6                 833788859669      449169474239      0                 1344             
1676375789        0                 109               0                 22332641          23215079          0                 6                 833789091687      449169623991      0                 1344             
1676375799        0                 109               0                 22332996          23215434          0                 6                 833789302245      449169754287      0                 1344             
1676375809        0                 109               0                 22333450          23215887          0                 6                 833789533391      449169904039      0                 1344             
1676375820        0                 109               0                 22333801          23216237          0                 6                 833789743077      449170034015      0                 1344             
1676375830        0                 109               0                 22334157          23216592          0                 6                 833789954375      449170164311      0                 1344             
1676375840        0                 109               0                 22334613          23217048          0                 6                 833790191029      449170314639      0                 1344             
1676375850        0                 109               0                 22334969          23217403          0                 6                 833790401455      449170444935      0                 1344             
1676375861        0                 109               0                 22335424          23217857          0                 6                 833790636789      449170594879      0                 1344             
1676375871        0                 109               0                 22335779          23218212          0                 6                 833790850439      449170725175      0                 1344             
1676375881        0                 109               0                 22336129          23218562          0                 6                 833791065701      449170855151      0                 1344             
1676375892        0                 109               0                 22336591          23219023          0                 6                 833791302223      449171005799      0                 1344             
1676375902        0                 109               0                 22336941          23219373          0                 6                 833791516614      449171135775      0                 1344             
1676375912        0                 109               0                 22337399          23219831          0                 6                 833791755689      449171285847      0                 1344             
1676375923        0                 109               0                 22337750          23220181          0                 6                 833791969208      449171415823      0                 1344             
1676375933        0                 109               0                 22338106          23220536          0                 6                 833792184339      449171546119      0                 1344             
1676375943        0                 109               0                 22338560          23220989          0                 6                 833792424154      449171695871      0                 1344             
1676375954        0                 109               0                 22338915          23221344          0                 6                 833792642509      449171826167      0                 1344             
1676375964        0                 109               0                 22339369          23221797          0                 6                 833792881452      449171975919      0                 1344             
1676375974        0                 109               0                 22339723          23222152          0                 6                 833793098938      449172106215      0                 1344             
1676375984        0                 109               0                 22340201          23222630          0                 6                 833793344811      449172265319      0                 1344             
1676375995        0                 109               0                 22340556          23222985          0                 6                 833793557351      449172395615      0                 1344             
1676376005        0                 109               0                 22340891          23223319          0                 6                 833793748253      449172522263      0                 1344             
1676376015        0                 109               0                 22341337          23223764          0                 6                 833793962899      449172669583      0                 1344             
1676376026        0                 109               0                 22341674          23224100          0                 6                 833794158286      449172796647      0                 1344             
1676376036        0                 109               0                 22342132          23224557          0                 6                 833794391452      449172946495      0                 1344             
1676376046        0                 109               0                 22342467          23224891          0                 6                 833794582354      449173073143      0                 1344             
1676376057        0                 109               0                 22342807          23225230          0                 6                 833794773256      449173200111      0                 1344             
1676376067        0                 109               0                 22343249          23225672          0                 6                 833794994519      449173347527      0                 1344             
1676376077        0                 109               0                 22343603          23226025          0                 6                 833795208701      449173477407      0                 1344             
1676376088        0                 109               0                 22344044          23226465          0                 6                 833795423347      449173624407      0                 1344             
1676376098        0                 109               0                 22344384          23226804          0                 6                 833795614249      449173751375      0                 1344             
1676376108        0                 109               0                 22344720          23227140          0                 6                 833795809804      449173878439      0                 1344             
1676376119        0                 109               0                 22345180          23227599          0                 6                 833796052042      449174028671      0                 1344             
1676376129        0                 109               0                 22345515          23227933          0                 6                 833796242944      449174155319      0                 1344             
1676376139        0                 109               0                 22345961          23228378          0                 6                 833796457590      449174302639      0                 1344             
1676376150        0                 109               0                 22346297          23228714          0                 6                 833796655277      449174429703      0                 1344             
1676376160        0                 109               0                 22346753          23229174          0                 6                 833796902051      449174580127      0                 1344             
1676376170        0                 109               0                 22347088          23229508          0                 6                 833797092953      449174706775      0                 1344             
1676376181        0                 109               0                 22347430          23229849          0                 6                 833797288143      449174834159      0                 1344             
1676376191        0                 109               0                 22347879          23230299          0                 6                 833797519583      449174983239      0                 1344             
1676376201        0                 109               0                 22348221          23230642          0                 6                 833797720909      449175111039      0                 1344             
