time              msgs_alloc        msgs_max          errors            send_count        recv_count        route_count       drop_count        send_length       recv_length       route_length      drop_length      
1676375779        0                 551               0                 25255453          27171027          0                 0                 1916021697451     496244472229      0                 0                
1676375789        0                 551               0                 25255792          27171365          0                 0                 1916021892797     496244599421      0                 0                
1676375799        0                 551               0                 25256246          27171820          0                 0                 1916022129354     496244749109      0                 0                
1676375810        0                 551               0                 25256583          27172156          0                 0                 1916022320217     496244875885      0                 0                
1676375820        0                 551               0                 25257029          27172601          0                 0                 1916022535922     496245023493      0                 0                
1676375830        0                 551               0                 25257367          27172939          0                 0                 1916022733400     496245150685      0                 0                
1676375841        0                 551               0                 25257822          27173394          0                 0                 1916022965645     496245300373      0                 0                
1676375851        0                 551               0                 25258159          27173730          0                 0                 1916023156508     496245427149      0                 0                
1676375861        0                 551               0                 25258499          27174069          0                 0                 1916023348905     496245554405      0                 0                
1676375871        0                 551               0                 25258953          27174523          0                 0                 1916023584615     496245704317      0                 0                
1676375882        0                 551               0                 25259293          27174862          0                 0                 1916023775478     496245831285      0                 0                
1676375892        0                 551               0                 25259737          27175305          0                 0                 1916023992170     496245978893      0                 0                
1676375902        0                 551               0                 25260077          27175645          0                 0                 1916024189284     496246106213      0                 0                
1676375913        0                 551               0                 25260426          27175994          0                 0                 1916024400480     496246235549      0                 0                
1676375923        0                 551               0                 25260870          27176437          0                 0                 1916024615088     496246382741      0                 0                
1676375933        0                 551               0                 25261207          27176773          0                 0                 1916024808249     496246509805      0                 0                
1676375944        0                 551               0                 25261654          27177219          0                 0                 1916025026919     496246657349      0                 0                
1676375954        0                 551               0                 25262003          27177567          0                 0                 1916025237899     496246786621      0                 0                
1676375964        0                 551               0                 25262340          27177903          0                 0                 1916025428762     496246913397      0                 0                
1676375975        0                 551               0                 25262785          27178347          0                 0                 1916025645880     496247060813      0                 0                
1676375985        0                 551               0                 25263148          27178710          0                 0                 1916025855071     496247197357      0                 0                
1676375995        0                 551               0                 25263597          27179161          0                 0                 1916026093224     496247346533      0                 0                
1676376006        0                 551               0                 25263936          27179499          0                 0                 1916026284089     496247473437      0                 0                
1676376016        0                 551               0                 25264380          27179942          0                 0                 1916026501867     496247620917      0                 0                
1676376026        0                 551               0                 25264721          27180282          0                 0                 1916026697222     496247748237      0                 0                
1676376037        0                 551               0                 25265069          27180629          0                 0                 1916026903667     496247877445      0                 0                
1676376047        0                 551               0                 25265516          27181075          0                 0                 1916027121772     496248025117      0                 0                
1676376057        0                 551               0                 25265853          27181412          0                 0                 1916027318726     496248152245      0                 0                
1676376068        0                 551               0                 25266309          27181867          0                 0                 1916027548872     496248301773      0                 0                
1676376078        0                 551               0                 25266647          27182204          0                 0                 1916027743074     496248428901      0                 0                
1676376088        0                 551               0                 25266988          27182544          0                 0                 1916027937871     496248556221      0                 0                
1676376098        0                 551               0                 25267432          27182987          0                 0                 1916028156605     496248703701      0                 0                
1676376109        0                 551               0                 25267781          27183335          0                 0                 1916028366007     496248832685      0                 0                
1676376119        0                 551               0                 25268224          27183777          0                 0                 1916028584381     496248979973      0                 0                
1676376129        0                 551               0                 25268564          27184116          0                 0                 1916028779614     496249107229      0                 0                
1676376140        0                 551               0                 25268902          27184454          0                 0                 1916028976736     496249234421      0                 0                
1676376150        0                 551               0                 25269353          27184907          0                 0                 1916029213106     496249383693      0                 0                
1676376160        0                 551               0                 25269691          27185245          0                 0                 1916029408612     496249510885      0                 0                
1676376171        0                 551               0                 25270134          27185688          0                 0                 1916029627801     496249658237      0                 0                
1676376181        0                 551               0                 25270474          27186027          0                 0                 1916029822959     496249785493      0                 0                
1676376191        0                 551               0                 25270927          27186481          0                 0                 1916030054810     496249935085      0                 0                
1676376202        0                 551               0                 25271266          27186820          0                 0                 1916030250969     496250062341      0                 0                
1676376212        0                 551               0                 25271606          27187160          0                 0                 1916030449404     496250189949      0                 0                
1676376222        0                 551               0                 25272059          27187612          0                 0                 1916030674809     496250339029      0                 0                
1676376233        0                 551               0                 25272398          27187950          0                 0                 1916030867361     496250466221      0                 0                
1676376243        0                 551               0                 25272843          27188394          0                 0                 1916031082195     496250613605      0                 0                
1676376253        0                 551               0                 25273182          27188732          0                 0                 1916031274641     496250740797      0                 0                
1676376264        0                 551               0                 25273531          27189081          0                 0                 1916031484211     496250870133      0                 0                
1676376274        0                 551               0                 25273976          27189525          0                 0                 1916031701159     496251017677      0                 0                
1676376284        0                 551               0                 25274314          27189862          0                 0                 1916031892025     496251144517      0                 0                
1676376295        0                 551               0                 25274758          27190305          0                 0                 1916032108427     496251291869      0                 0                
1676376305        0                 551               0                 25275125          27190674          0                 0                 1916032337969     496251425045      0                 0                
1676376315        0                 551               0                 25275555          27191103          0                 0                 1916032552545     496251569709      0                 0                
1676376326        0                 551               0                 25276008          27191555          0                 0                 1916032781803     496251945405      0                 0                
1676376336        0                 551               0                 25276666          27192212          0                 0                 1916033079617     496258907293      0                 0                
1676376346        0                 551               0                 25277125          27192671          0                 0                 1916033329651     496259057749      0                 0                
1676376356        0                 551               0                 25277517          27193062          0                 0                 1916033555544     496259289877      0                 0                
1676376367        0                 551               0                 25277963          27193507          0                 0                 1916033774460     496259437453      0                 0                
1676376377        0                 551               0                 25278304          27193847          0                 0                 1916033968736     496259565133      0                 0                
1676376387        0                 551               0                 25278652          27194196          0                 0                 1916034185699     496259694397      0                 0                
1676376398        0                 551               0                 25279094          27194637          0                 0                 1916034400088     496259841333      0                 0                
1676376408        0                 551               0                 25279432          27194974          0                 0                 1916034590958     496259968173      0                 0                
1676376418        0                 551               0                 25279876          27195417          0                 0                 1916034808672     496260115525      0                 0                
1676376429        0                 551               0                 25280226          27195768          0                 0                 1916035023973     496260245277      0                 0                
1676376439        0                 551               0                 25280563          27196104          0                 0                 1916035214843     496260372053      0                 0                
1676376449        0                 551               0                 25281007          27196547          0                 0                 1916035429457     496260519245      0                 0                
1676376460        0                 551               0                 25281346          27196885          0                 0                 1916035624087     496260646437      0                 0                
1676376470        0                 551               0                 25281800          27197339          0                 0                 1916035860276     496260795965      0                 0                
1676376480        0                 551               0                 25282348          27197886          0                 0                 1916036115362     496261391909      0                 0                
1676376491        0                 551               0                 25282793          27198330          0                 0                 1916036330200     496261539293      0                 0                
1676376501        0                 551               0                 25283132          27198668          0                 0                 1916036525266     496261666485      0                 0                
1676376512        0                 551               0                 25283483          27199019          0                 0                 1916036740295     496261796237      0                 0                
1676376522        0                 551               0                 25283926          27199461          0                 0                 1916036954909     496261943365      0                 0                
1676376532        0                 551               0                 25284264          27199798          0                 0                 1916037145779     496262070205      0                 0                
1676376543        0                 551               0                 25284723          27200258          0                 0                 1916037390575     496262221045      0                 0                
1676376553        0                 551               0                 25285061          27200595          0                 0                 1916037581445     496262347885      0                 0                
1676376563        0                 551               0                 25285398          27200931          0                 0                 1916037772315     496262474661      0                 0                
1676376574        0                 551               0                 25285842          27201375          0                 0                 1916037991809     496262622205      0                 0                
1676376584        0                 551               0                 25286190          27201724          0                 0                 1916038204604     496262751541      0                 0                
1676376594        0                 551               0                 25286633          27202167          0                 0                 1916038424127     496262898893      0                 0                
1676376604        0                 551               0                 25286969          27202502          0                 0                 1916038614997     496263025605      0                 0                
1676376615        0                 551               0                 25287310          27202842          0                 0                 1916038807227     496263152925      0                 0                
1676376625        0                 551               0                 25287763          27203295          0                 0                 1916039039310     496263302485      0                 0                
1676376635        0                 551               0                 25288104          27203635          0                 0                 1916039233349     496263429805      0                 0                
1676376646        0                 551               0                 25288546          27204076          0                 0                 1916039447963     496263576869      0                 0                
1676376656        0                 551               0                 25288887          27204416          0                 0                 1916039640769     496263704189      0                 0                
1676376666        0                 551               0                 25289343          27204871          0                 0                 1916039872940     496263854133      0                 0                
1676376677        0                 551               0                 25289683          27205211          0                 0                 1916040069111     496263981453      0                 0                
1676376687        0                 551               0                 25290019          27205546          0                 0                 1916040259981     496264108165      0                 0                
1676376697        0                 551               0                 25290465          27205991          0                 0                 1916040476883     496264255645      0                 0                
1676376708        0                 551               0                 25290814          27206340          0                 0                 1916040691935     496264385269      0                 0                
1676376718        0                 551               0                 25302931          27218456          0                 0                 1916045897709     496313618434      0                 0                
1676376728        0                 551               0                 25305195          27220719          0                 0                 1916046695033     496361753832      0                 0                
1676376739        0                 551               0                 25305519          27221043          0                 0                 1916046878435     496361873328      0                 0                
1676376749        0                 551               0                 25305931          27221453          0                 0                 1916047062241     496362009795      0                 0                
1676376759        0                 551               0                 25306236          27221757          0                 0                 1916047222638     496362122235      0                 0                
1676376770        0                 551               0                 25306645          27222164          0                 0                 1916047404828     496362254835      0                 0                
1676376780        0                 551               0                 25306955          27222474          0                 0                 1916047577875     496362368523      0                 0                
1676376790        0                 551               0                 25307366          27222883          0                 0                 1916047761993     496362501539      0                 0                
