#TIME             VMEM_MAX          VMEM              RMEM_MAX          RMEM              SHMEM             MEM_FREE          TMEM_MAX         
1676375634        98.440700         98.440700         3.874620          3.874620          0.000000          19.368400         3.874620         
1676375644        98.477200         98.477200         3.941470          3.941470          0.000000          19.300400         3.941470         
1676375654        98.477200         98.477200         3.943160          3.943160          0.000000          19.297600         3.943160         
1676375665        98.477200         98.477200         3.943160          3.943160          0.000000          19.297800         3.943160         
1676375675        98.477200         98.477200         3.943160          3.943160          0.000000          19.296800         3.943160         
1676375685        98.477200         98.477200         3.943160          3.943160          0.000000          19.298600         3.943160         
1676375696        98.477200         98.477200         3.943160          3.943160          0.000000          19.298300         3.943160         
1676375706        98.477200         98.477200         3.943160          3.943160          0.000000          19.298400         3.943160         
1676375716        98.477200         98.477200         3.943160          3.943160          0.000000          19.299400         3.943160         
1676375727        98.477200         98.477200         3.943160          3.943160          0.000000          19.298200         3.943160         
1676375737        98.477200         98.477200         3.943160          3.943160          0.000000          19.299500         3.943160         
1676375747        98.477200         98.477200         3.943160          3.943160          0.000000          19.297600         3.943160         
1676375758        98.477200         98.477200         3.943160          3.943160          0.000000          19.299900         3.943160         
1676375768        98.477200         98.477200         3.943160          3.943160          0.000000          19.300800         3.943160         
1676375778        98.477200         98.477200         3.943160          3.943160          0.000000          19.296600         3.943160         
1676375788        98.477200         98.477200         3.943160          3.943160          0.000000          19.299900         3.943160         
1676375799        98.477200         98.477200         3.943160          3.943160          0.000000          19.298400         3.943160         
1676375809        98.477200         98.477200         3.943160          3.943160          0.000000          19.300500         3.943160         
1676375819        98.477200         98.477200         3.943160          3.943160          0.000000          19.300100         3.943160         
1676375830        98.477200         98.477200         3.943160          3.943160          0.000000          19.300400         3.943160         
1676375840        98.477200         98.477200         3.943160          3.943160          0.000000          19.299200         3.943160         
1676375850        98.477200         98.477200         3.943170          3.943170          0.000000          19.298200         3.943170         
1676375861        98.477200         98.477200         3.943170          3.943170          0.000000          19.300900         3.943170         
1676375871        98.477200         98.477200         3.943170          3.943170          0.000000          19.299000         3.943170         
1676375881        98.477200         98.477200         3.943170          3.943170          0.000000          19.299900         3.943170         
1676375891        98.477200         98.477200         3.943170          3.943170          0.000000          19.298900         3.943170         
1676375902        98.477200         98.477200         3.943170          3.943170          0.000000          19.299900         3.943170         
1676375912        98.477200         98.477200         3.943170          3.943170          0.000000          19.298700         3.943170         
1676375922        98.477200         98.477200         3.943170          3.943170          0.000000          19.298800         3.943170         
1676375933        98.477200         98.477200         3.943170          3.943170          0.000000          19.298700         3.943170         
1676375943        98.477200         98.477200         3.943170          3.943170          0.000000          19.298300         3.943170         
1676375953        98.566800         98.566800         4.040640          4.040640          0.000000          19.202200         4.040640         
1676375964        98.592000         98.592000         4.101570          4.101570          0.000000          19.142400         4.101570         
1676375974        103.973000        103.973000        9.740920          9.740920          0.000000          13.441000         9.740920         
1676375984        109.340000        109.340000        12.186500         12.186500         0.000000          11.166400         12.186500        
1676375995        109.340000        109.340000        12.186500         12.186500         0.000000          11.165300         12.186500        
1676376005        109.340000        109.340000        12.186500         12.186500         0.000000          11.165400         12.186500        
1676376015        109.340000        109.340000        12.186500         12.186500         0.000000          11.165400         12.186500        
1676376026        109.340000        109.340000        12.186500         12.186500         0.000000          11.164000         12.186500        
1676376036        109.340000        109.340000        12.186500         12.186500         0.000000          11.163900         12.186500        
1676376046        109.340000        109.340000        12.186500         12.186500         0.000000          11.164500         12.186500        
1676376057        109.340000        109.340000        12.186500         12.186500         0.000000          11.163500         12.186500        
1676376067        109.340000        109.340000        12.186500         12.186500         0.000000          11.164900         12.186500        
1676376077        109.340000        109.340000        12.186500         12.186500         0.000000          11.165300         12.186500        
1676376087        109.340000        109.340000        12.186500         12.186500         0.000000          11.164900         12.186500        
1676376098        109.340000        109.340000        12.186500         12.186500         0.000000          11.165400         12.186500        
1676376108        109.340000        109.340000        12.186500         12.186500         0.000000          11.166100         12.186500        
1676376118        109.340000        109.340000        12.186500         12.186500         0.000000          11.167400         12.186500        
1676376129        109.340000        109.340000        12.186500         12.186500         0.000000          11.167100         12.186500        
1676376139        109.340000        109.340000        12.186500         12.186500         0.000000          11.167600         12.186500        
1676376149        109.340000        109.340000        12.186500         12.186500         0.000000          11.166900         12.186500        
1676376160        109.340000        109.340000        12.186500         12.186500         0.000000          11.168200         12.186500        
1676376170        109.340000        109.340000        12.186500         12.186500         0.000000          11.166400         12.186500        
1676376180        109.340000        109.340000        12.186500         12.186500         0.000000          11.164500         12.186500        
1676376191        109.340000        109.340000        12.186500         12.186500         0.000000          11.167200         12.186500        
1676376201        109.340000        109.340000        12.186500         12.186500         0.000000          11.166400         12.186500        
1676376211        109.340000        109.340000        12.186500         12.186500         0.000000          11.168200         12.186500        
1676376222        109.340000        109.340000        12.186500         12.186500         0.000000          11.167300         12.186500        
1676376232        109.340000        109.340000        12.186500         12.186500         0.000000          11.167500         12.186500        
1676376242        109.340000        109.340000        12.186500         12.186500         0.000000          11.166800         12.186500        
1676376253        109.340000        109.340000        12.186500         12.186500         0.000000          11.168500         12.186500        
1676376263        109.340000        109.340000        12.186500         12.186500         0.000000          11.167700         12.186500        
1676376273        109.340000        109.340000        12.186500         12.186500         0.000000          11.168300         12.186500        
1676376284        109.340000        109.340000        12.186500         12.186500         0.000000          11.168400         12.186500        
1676376294        109.340000        109.340000        12.186500         12.186500         0.000000          11.167400         12.186500        
1676376304        109.340000        109.340000        12.186500         12.186500         0.000000          11.167800         12.186500        
1676376314        109.340000        109.340000        12.186500         12.186500         0.000000          11.166000         12.186500        
1676376325        109.340000        109.340000        12.186500         12.058500         0.000000          11.922000         12.186500        
1676376335        109.340000        109.340000        12.186500         12.052200         0.000000          12.035200         12.186500        
1676376346        109.340000        109.340000        12.186500         12.049100         0.000000          12.209300         12.186500        
1676376356        109.340000        109.340000        12.186500         12.044100         0.000000          12.289700         12.186500        
1676376366        109.340000        109.340000        12.186500         12.040500         0.000000          12.332900         12.186500        
1676376377        109.340000        109.340000        12.186500         12.040100         0.000000          12.337600         12.186500        
1676376387        109.340000        109.340000        12.186500         12.040100         0.000000          12.339400         12.186500        
1676376397        109.340000        109.340000        12.186500         12.040100         0.000000          12.337900         12.186500        
1676376408        109.340000        109.340000        12.186500         12.040100         0.000000          12.338600         12.186500        
1676376418        109.340000        109.340000        12.186500         12.040100         0.000000          12.340500         12.186500        
1676376428        109.340000        109.340000        12.186500         12.040100         0.000000          12.337200         12.186500        
1676376439        109.340000        109.340000        12.186500         12.040100         0.000000          12.340000         12.186500        
1676376449        109.340000        109.340000        12.186500         12.040100         0.000000          12.339200         12.186500        
1676376459        109.340000        109.340000        12.186500         12.040100         0.000000          12.341200         12.186500        
1676376470        109.340000        109.340000        12.186500         12.040100         0.000000          12.339200         12.186500        
1676376480        109.340000        109.340000        12.186500         12.027400         0.000000          12.393000         12.186500        
1676376490        109.340000        109.340000        12.186500         12.027400         0.000000          12.393100         12.186500        
1676376501        109.340000        109.340000        12.186500         12.027400         0.000000          12.393900         12.186500        
1676376511        109.340000        109.340000        12.186500         12.027400         0.000000          12.395100         12.186500        
1676376522        109.340000        109.340000        12.186500         12.027400         0.000000          12.394800         12.186500        
1676376532        109.340000        109.340000        12.186500         12.027400         0.000000          12.395300         12.186500        
1676376542        109.340000        109.340000        12.186500         12.027700         0.000000          12.394700         12.186500        
1676376553        109.340000        109.340000        12.186500         12.027700         0.000000          12.395700         12.186500        
1676376563        109.340000        109.340000        12.186500         12.027700         0.000000          12.396100         12.186500        
1676376573        109.340000        109.340000        12.186500         12.027700         0.000000          12.392900         12.186500        
1676376584        109.340000        109.340000        12.186500         12.027700         0.000000          12.393300         12.186500        
1676376594        109.340000        109.340000        12.186500         12.027700         0.000000          12.393600         12.186500        
1676376604        109.340000        109.340000        12.186500         12.027700         0.000000          12.396200         12.186500        
1676376615        109.340000        109.340000        12.186500         12.027700         0.000000          12.395300         12.186500        
1676376625        109.340000        109.340000        12.186500         12.027700         0.000000          12.396000         12.186500        
1676376635        109.340000        109.340000        12.186500         12.027700         0.000000          12.394400         12.186500        
1676376646        109.340000        109.340000        12.186500         12.027700         0.000000          12.396000         12.186500        
1676376656        109.340000        109.340000        12.186500         12.027700         0.000000          12.394600         12.186500        
1676376666        109.340000        109.340000        12.186500         12.027700         0.000000          12.393700         12.186500        
1676376676        109.340000        109.340000        12.186500         12.027700         0.000000          12.395600         12.186500        
1676376687        109.340000        109.340000        12.186500         12.027700         0.000000          12.394100         12.186500        
1676376697        109.340000        109.340000        12.186500         12.027700         0.000000          12.393900         12.186500        
1676376707        109.340000        109.340000        12.186500         12.027700         0.000000          12.394200         12.186500        
1676376718        109.340000        109.333000        12.186500         12.026700         0.000000          12.344400         12.186500        
1676376728        109.340000        0.828560          12.186500         0.031448          0.000000          24.285600         12.186500        
1676376738        109.340000        0.521275          12.186500         0.014130          0.000000          24.297800         12.186500        
1676376749        109.340000        0.109673          12.186500         0.003120          0.000000          24.307900         12.186500        
1676376759        109.340000        0.109673          12.186500         0.003120          0.000000          24.307800         12.186500        
1676376769        109.340000        0.109673          12.186500         0.003120          0.000000          24.306900         12.186500        
1676376780        109.340000        0.109673          12.186500         0.003120          0.000000          24.308400         12.186500        
1676376790        109.340000        0.109673          12.186500         0.003120          0.000000          24.307900         12.186500        
