TIMESTAMP        home1-RQ         home1-RD         home1-WR         work2-RQ         work2-RD         work2-WR         scratch1-RQ      scratch1-RD      scratch1-WR      scratch2-RQ      scratch2-RD      scratch2-WR      scratch3-RQ      scratch3-RD      scratch3-WR      
1676375398        2713141          64264892875       3688218414       3970280           37142660354      4425451507        1535598          922138701115      1218036270517    189819            0                0                 379621           83886080          0                
1676375408        2716380          64266117511       3688358210       3970280           37142660354      4425451507        1535599          922138701115      1218036270517    189819            0                0                 379621           83886080          0                
1676375418        2716854          64266467838       3688376304       3970280           37142660354      4425451507        1535600          922138701115      1218036270517    189819            0                0                 379621           83886080          0                
1676375429        2719181          64276688176       3688394400       3970280           37142660354      4425451507        1535601          922138701115      1218036270517    189819            0                0                 379621           83886080          0                
1676375439        2722927          64294077655       3688412494       3970280           37142660354      4425451507        1535603          922138701115      1218036270517    189819            0                0                 379621           83886080          0                
1676375449        2727323          64302170146       3688430589       3970284           37142660354      4425451507        1535605          922138701115      1218036270517    189821            0                0                 379625           83886080          0                
1676375460        2730187          64310433972       3688464093       3970284           37142660354      4425451507        1535606          922138701115      1218036270517    189821            0                0                 379625           83886080          0                
1676375470        2730534          64310609644       3688482205       3970288           37142660354      4425451507        1535608          922138701115      1218036270517    189823            0                0                 379629           83886080          0                
1676375480        2730859          64310642644       3688500319       3970288           37142660354      4425451507        1535609          922138701115      1218036270517    189823            0                0                 379629           83886080          0                
1676375491        2731184          64310675646       3688518433       3970288           37142660354      4425451507        1535610          922138701115      1218036270517    189823            0                0                 379629           83886080          0                
1676375501        2731510          64310708648       3688536547       3970292           37142660354      4425451507        1535612          922138701115      1218036270517    189825            0                0                 379633           83886080          0                
1676375511        2731835          64310741654       3688554664       3970292           37142660354      4425451507        1535613          922138701115      1218036270517    189825            0                0                 379633           83886080          0                
1676375521        2732161          64310774660       3688572781       3970296           37142660354      4425451507        1535615          922138701115      1218036270517    189827            0                0                 379637           83886080          0                
1676375532        2732486          64310807674       3688590901       3970296           37142660354      4425451507        1535616          922138701115      1218036270517    189827            0                0                 379637           83886080          0                
1676375542        2732811          64310840688       3688609021       3970296           37142660354      4425451507        1535617          922138701115      1218036270517    189827            0                0                 379637           83886080          0                
1676375552        2733137          64310873702       3688627141       3970300           37142660354      4425451507        1535619          922138701115      1218036270517    189829            0                0                 379641           83886080          0                
1676375563        2733462          64310906716       3688645261       3970300           37142660354      4425451507        1535620          922138701115      1218036270517    189829            0                0                 379641           83886080          0                
1676375573        2733791          64311182517       3688663381       3970304           37142660354      4425451507        1535621          922138701115      1218036270517    189831            0                0                 379645           83886080          0                
1676375583        2734119          64311390439       3688681501       3970304           37142660354      4425451507        1535621          922138701115      1218036270517    189831            0                0                 379645           83886080          0                
1676375594        2734446          64311423453       3688699621       3970308           37142660354      4425451507        1535623          922138701115      1218036270517    189833            0                0                 379649           83886080          0                
1676375604        2734771          64311456467       3688717741       3970308           37142660354      4425451507        1535623          922138701115      1218036270517    189833            0                0                 379649           83886080          0                
1676375614        2735096          64311489481       3688735861       3970308           37142660354      4425451507        1535623          922138701115      1218036270517    189833            0                0                 379649           83886080          0                
1676375625        2735422          64311522495       3688753981       3970312           37142660354      4425451507        1535625          922138701115      1218036270517    189835            0                0                 379653           83886080          0                
1676375635        2735747          64311555509       3688772102       3970312           37142660354      4425451507        1535625          922138701115      1218036270517    189835            0                0                 379653           83886080          0                
1676375645        2736074          64311588523       3688790222       3970316           37142660354      4425451507        1535627          922138701115      1218036270517    189837            0                0                 379657           83886080          0                
1676375656        2736399          64311621537       3688808342       3970316           37142660354      4425451507        1535627          922138701115      1218036270517    189837            0                0                 379657           83886080          0                
1676375666        2736724          64311654551       3688826462       3970316           37142660354      4425451507        1535627          922138701115      1218036270517    189837            0                0                 379657           83886080          0                
1676375676        2737051          64311687565       3688844582       3970320           37142660354      4425451507        1535629          922138701115      1218036270517    189839            0                0                 379661           83886080          0                
1676375686        2737376          64311720579       3688862702       3970320           37142660354      4425451507        1535629          922138701115      1218036270517    189839            0                0                 379661           83886080          0                
1676375697        2737702          64311753593       3688880822       3970324           37142660354      4425451507        1535631          922138701115      1218036270517    189841            0                0                 379665           83886080          0                
1676375707        2738027          64311786607       3688898942       3970324           37142660354      4425451507        1535631          922138701115      1218036270517    189841            0                0                 379665           83886080          0                
1676375717        2738352          64311819621       3688917062       3970324           37142660354      4425451507        1535631          922138701115      1218036270517    189843            0                0                 379669           83886080          0                
1676375728        2738678          64311852635       3688935182       3970328           37142660354      4425451507        1535633          922138701115      1218036270517    189843            0                0                 379669           83886080          0                
1676375738        2739003          64311885649       3688953302       3970328           37142660354      4425451507        1535633          922138701115      1218036270517    189843            0                0                 379669           83886080          0                
1676375748        2739329          64311918663       3688971422       3970332           37142660354      4425451507        1535635          922138701115      1218036270517    189845            0                0                 379673           83886080          0                
1676375759        2739654          64311951677       3688989542       3970332           37142660354      4425451507        1535635          922138701115      1218036270517    189845            0                0                 379673           83886080          0                
1676375769        2739981          64311984691       3689007662       3970336           37142660354      4425451507        1535637          922138701115      1218036270517    189847            0                0                 379677           83886080          0                
1676375779        2740306          64312017705       3689025782       3970336           37142660354      4425451507        1535637          922138701115      1218036270517    189847            0                0                 379677           83886080          0                
1676375790        2740631          64312050719       3689043902       3970336           37142660354      4425451507        1535637          922138701115      1218036270517    189847            0                0                 379677           83886080          0                
1676375800        2740957          64312083733       3689062022       3970340           37142660354      4425451507        1535639          922138701115      1218036270517    189849            0                0                 379681           83886080          0                
1676375810        2741282          64312116747       3689080142       3970340           37142660354      4425451507        1535639          922138701115      1218036270517    189849            0                0                 379681           83886080          0                
1676375821        2741609          64312149761       3689098262       3970344           37142660354      4425451507        1535641          922138701115      1218036270517    189851            0                0                 379685           83886080          0                
1676375831        2741934          64312182775       3689116382       3970344           37142660354      4425451507        1535641          922138701115      1218036270517    189851            0                0                 379685           83886080          0                
1676375841        2742259          64312215789       3689134502       3970344           37142660354      4425451507        1535641          922138701115      1218036270517    189851            0                0                 379685           83886080          0                
1676375851        2742582          64312248803       3689152622       3970348           37142660354      4425451507        1535643          922138701115      1218036270517    189853            0                0                 379689           83886080          0                
1676375862        2742910          64312281817       3689170742       3970348           37142660354      4425451507        1535643          922138701115      1218036270517    189853            0                0                 379689           83886080          0                
1676375872        2743236          64312314831       3689188862       3970352           37142660354      4425451507        1535645          922138701115      1218036270517    189855            0                0                 379693           83886080          0                
1676375882        2743561          64312347845       3689206982       3970352           37142660354      4425451507        1535645          922138701115      1218036270517    189855            0                0                 379693           83886080          0                
1676375893        2743887          64312380859       3689225102       3970356           37142660354      4425451507        1535647          922138701115      1218036270517    189857            0                0                 379697           83886080          0                
1676375903        2744212          64312413875       3689243223       3970356           37142660354      4425451507        1535647          922138701115      1218036270517    189857            0                0                 379697           83886080          0                
1676375913        2744537          64312446891       3689261344       3970356           37142660354      4425451507        1535647          922138701115      1218036270517    189857            0                0                 379697           83886080          0                
1676375924        2744863          64312479907       3689279465       3970360           37142660354      4425451507        1535649          922138701115      1218036270517    189859            0                0                 379701           83886080          0                
1676375934        2745188          64312512923       3689297586       3970360           37142660354      4425451507        1535649          922138701115      1218036270517    189859            0                0                 379701           83886080          0                
1676375944        2745515          64312545939       3689315707       3970364           37142660354      4425451507        1535651          922138701115      1218036270517    189861            0                0                 379705           83886080          0                
1676375955        2745840          64312578955       3689333829       3970364           37142660354      4425451507        1535651          922138701115      1218036270517    189861            0                0                 379705           83886080          0                
1676375965        2746165          64312611969       3689351950       3970364           37142660354      4425451507        1535651          922138701115      1218036270517    189861            0                0                 379705           83886080          0                
1676375975        2746491          64312644989       3689370107       3970368           37142660354      4425451507        1535653          922138701115      1218036270517    189863            0                0                 379709           83886080          0                
1676375986        2746838          64312678137       3689388229       3970368           37142660354      4425451507        1535653          922138701115      1218036270517    189863            0                0                 379709           83886080          0                
1676375996        2747164          64312711157       3689406351       3970372           37142660354      4425451507        1535655          922138701115      1218036270517    189865            0                0                 379713           83886080          0                
1676376006        2747489          64312744177       3689424473       3970372           37142660354      4425451507        1535655          922138701115      1218036270517    189865            0                0                 379713           83886080          0                
1676376016        2747814          64312777197       3689442595       3970372           37142660354      4425451507        1535655          922138701115      1218036270517    189865            0                0                 379713           83886080          0                
1676376027        2748140          64312810217       3689460717       3970376           37142660354      4425451507        1535657          922138701115      1218036270517    189867            0                0                 379717           83886080          0                
1676376037        2748465          64312843237       3689478839       3970376           37142660354      4425451507        1535657          922138701115      1218036270517    189867            0                0                 379717           83886080          0                
1676376047        2748789          64312876257       3689496961       3970380           37142660354      4425451507        1535659          922138701115      1218036270517    189869            0                0                 379721           83886080          0                
1676376058        2749116          64312909277       3689515083       3970380           37142660354      4425451507        1535659          922138701115      1218036270517    189869            0                0                 379721           83886080          0                
1676376068        2749442          64312942297       3689533205       3970384           37142660354      4425451507        1535661          922138701115      1218036270517    189871            0                0                 379725           83886080          0                
1676376078        2749767          64312975317       3689551327       3970384           37142660354      4425451507        1535661          922138701115      1218036270517    189871            0                0                 379725           83886080          0                
1676376089        2750092          64313008337       3689569449       3970384           37142660354      4425451507        1535661          922138701115      1218036270517    189871            0                0                 379725           83886080          0                
1676376099        2750418          64313041357       3689587571       3970388           37142660354      4425451507        1535663          922138701115      1218036270517    189873            0                0                 379729           83886080          0                
1676376109        2750743          64313074377       3689605693       3970388           37142660354      4425451507        1535663          922138701115      1218036270517    189873            0                0                 379729           83886080          0                
1676376120        2751070          64313107397       3689623815       3970392           37142660354      4425451507        1535665          922138701115      1218036270517    189875            0                0                 379733           83886080          0                
1676376130        2751395          64313140417       3689641937       3970392           37142660354      4425451507        1535665          922138701115      1218036270517    189875            0                0                 379733           83886080          0                
1676376140        2751720          64313173437       3689660059       3970392           37142660354      4425451507        1535665          922138701115      1218036270517    189875            0                0                 379733           83886080          0                
1676376150        2752046          64313206457       3689678181       3970396           37142660354      4425451507        1535667          922138701115      1218036270517    189877            0                0                 379737           83886080          0                
1676376161        2752371          64313239477       3689696303       3970396           37142660354      4425451507        1535667          922138701115      1218036270517    189877            0                0                 379737           83886080          0                
