#TIME all_pgs_mb huge_pgs_mb Node0_Foreign Node1_Foreign Node0_Local Node1_Local Node0_Other Node1_Other Node0_Free Node1_Free Node0_Used Node1_Used
1676376522 96893691 72667936 9776672 12695268 30384249 24126374 49747 38361 7398.85 5355.03 56734.96 59154.40
1676376532 96893691 72667936 9776672 12695268 30384313 24126448 49747 38361 7399.95 5354.85 56733.88 59154.07
1676376542 96893691 72667936 9776672 12695268 30384381 24126516 49747 38361 7397.65 5354.81 56735.64 59155.16
1676376553 96893691 72667936 9776672 12695268 30384445 24126589 49747 38361 7399.89 5355.53 56734.75 59154.52
1676376563 96893691 72667936 9776672 12695268 30384500 24126669 49747 38361 7401.22 5351.77 56732.48 59156.34
1676376573 96893691 72667936 9776672 12695268 30384557 24126750 49747 38361 7400.79 5352.92 56733.33 59155.55
1676376584 96893691 72667936 9776672 12695268 30384620 24126822 49747 38361 7400.93 5354.31 56732.67 59155.31
1676376594 96893691 72667936 9776672 12695268 30384674 24126908 49747 38361 7400.70 5354.57 56732.60 59154.35
1676376604 96893691 72667936 9776672 12695268 30384745 24126983 49747 38361 7400.81 5355.16 56733.43 59153.76
1676376615 96893691 72667936 9776672 12695268 30384799 24127064 49747 38361 7402.82 5353.06 56731.25 59155.98
1676376625 96893691 72667936 9776672 12695268 30384851 24127151 49747 38361 7401.49 5354.82 56732.11 59154.79
1676376635 96893691 72667936 9776672 12695268 30384914 24127227 49747 38361 7401.48 5354.26 56732.69 59153.77
1676376646 96893691 72667936 9776672 12695268 30384979 24127299 49747 38361 7400.48 5354.20 56733.12 59154.87
1676376656 96893691 72667936 9776672 12695268 30385033 24127381 49747 38361 7400.63 5355.13 56733.55 59154.36
1676376666 96893691 72667936 9776672 12695268 30385097 24127455 49747 38361 7400.39 5355.60 56733.85 59153.84
1676376677 96893691 72667936 9776672 12695268 30385149 24127540 49747 38361 7401.99 5354.89 56732.72 59154.16
1676376687 96893691 72667936 9776672 12695268 30385204 24127621 49747 38361 7400.82 5353.50 56732.92 59155.42
1676376697 96893691 72667936 9776672 12695268 30385270 24127696 49747 38361 7401.57 5355.07 56732.03 59154.46
1676376708 96893691 72667936 9776672 12695268 30385328 24127775 49747 38361 7401.34 5354.68 56732.50 59153.77
1676376718 96894594 72668132 9776672 12695268 30385657 24127856 49747 38361 7138.55 5566.76 56995.70 58942.18
1676376728 96895478 72668554 9776672 12695268 30386131 24127941 49747 38361 11287.72 13547.24 52846.56 50962.21
1676376739 96895478 72668554 9776672 12695268 30386198 24128009 49747 38361 11293.76 13555.90 52840.38 50953.21
1676376749 96895478 72668554 9776672 12695268 30386245 24128071 49747 38361 11292.45 13563.23 52842.29 50946.25
1676376759 96895478 72668554 9776672 12695268 30386308 24128117 49747 38361 11292.95 13563.44 52840.18 50946.55
1676376769 96895478 72668554 9776672 12695268 30386360 24128176 49747 38361 11295.57 13563.48 52839.08 50945.80
1676376780 96895478 72668554 9776672 12695268 30386425 24128221 49747 38361 11293.65 13562.54 52839.56 50946.54
1676376790 96895478 72668554 9776672 12695268 30386471 24128287 49747 38361 11294.51 13563.18 52839.56 50946.53
