#TIME             VMEM_MAX          VMEM              RMEM_MAX          RMEM              SHMEM             MEM_FREE          TMEM_MAX         
1676376222        109.178000        109.178000        12.112900         12.112900         0.000000          8.543380          12.112900        
1676376233        109.178000        109.178000        12.112900         12.112900         0.000000          8.543550          12.112900        
1676376243        109.178000        109.178000        12.112900         12.112900         0.000000          8.544590          12.112900        
1676376253        109.178000        109.178000        12.112900         12.112900         0.000000          8.542870          12.112900        
1676376264        109.178000        109.178000        12.112900         12.112900         0.000000          8.541670          12.112900        
1676376274        109.178000        109.178000        12.112900         12.112900         0.000000          8.543000          12.112900        
1676376284        109.178000        109.178000        12.112900         12.112900         0.000000          8.541580          12.112900        
1676376294        109.178000        109.178000        12.112900         12.112900         0.000000          8.543720          12.112900        
1676376305        109.178000        109.178000        12.112900         12.112900         0.000000          8.543620          12.112900        
1676376315        109.178000        109.178000        12.112900         12.112900         0.000000          8.543060          12.112900        
1676376325        109.178000        109.178000        12.112900         12.010100         0.000000          9.035240          12.112900        
1676376336        109.178000        109.178000        12.112900         12.004900         0.000000          9.244770          12.112900        
1676376346        109.178000        109.178000        12.112900         12.001400         0.000000          9.343540          12.112900        
1676376356        109.178000        109.178000        12.112900         11.995900         0.000000          9.397820          12.112900        
1676376367        109.178000        109.178000        12.112900         11.994100         0.000000          9.417060          12.112900        
1676376377        109.178000        109.178000        12.112900         11.994100         0.000000          9.416950          12.112900        
1676376387        109.178000        109.178000        12.112900         11.994100         0.000000          9.416430          12.112900        
1676376398        109.178000        109.178000        12.112900         11.994100         0.000000          9.418220          12.112900        
1676376408        109.178000        109.178000        12.112900         11.994100         0.000000          9.418200          12.112900        
1676376418        109.178000        109.178000        12.112900         11.994100         0.000000          9.419100          12.112900        
1676376429        109.178000        109.178000        12.112900         11.994100         0.000000          9.419290          12.112900        
1676376439        109.178000        109.178000        12.112900         11.994100         0.000000          9.420280          12.112900        
1676376449        109.178000        109.178000        12.112900         11.994100         0.000000          9.420740          12.112900        
1676376460        109.178000        109.178000        12.112900         11.994100         0.000000          9.419450          12.112900        
1676376470        109.178000        109.178000        12.112900         11.994100         0.000000          9.419450          12.112900        
1676376480        109.178000        109.178000        12.112900         11.981400         0.000000          9.479620          12.112900        
1676376490        109.178000        109.178000        12.112900         11.981400         0.000000          9.479330          12.112900        
1676376501        109.178000        109.178000        12.112900         11.981400         0.000000          9.476520          12.112900        
1676376512        109.178000        109.178000        12.112900         11.981400         0.000000          9.479390          12.112900        
1676376522        109.178000        109.178000        12.112900         11.981400         0.000000          9.479060          12.112900        
1676376532        109.178000        109.178000        12.112900         11.981400         0.000000          9.478420          12.112900        
1676376543        109.178000        109.178000        12.112900         11.981600         0.000000          9.478090          12.112900        
1676376553        109.178000        109.178000        12.112900         11.981600         0.000000          9.478030          12.112900        
1676376563        109.178000        109.178000        12.112900         11.981600         0.000000          9.478400          12.112900        
1676376573        109.178000        109.178000        12.112900         11.981600         0.000000          9.478970          12.112900        
1676376584        109.178000        109.178000        12.112900         11.981600         0.000000          9.477930          12.112900        
1676376594        109.178000        109.178000        12.112900         11.981600         0.000000          9.478420          12.112900        
1676376604        109.178000        109.178000        12.112900         11.981600         0.000000          9.479440          12.112900        
1676376615        109.178000        109.178000        12.112900         11.981600         0.000000          9.478460          12.112900        
1676376625        109.178000        109.178000        12.112900         11.981600         0.000000          9.480730          12.112900        
1676376635        109.178000        109.178000        12.112900         11.981600         0.000000          9.481170          12.112900        
1676376646        109.178000        109.178000        12.112900         11.981600         0.000000          9.477750          12.112900        
1676376656        109.178000        109.178000        12.112900         11.981600         0.000000          9.479570          12.112900        
1676376666        109.178000        109.178000        12.112900         11.981600         0.000000          9.479230          12.112900        
1676376677        109.178000        109.178000        12.112900         11.981600         0.000000          9.478240          12.112900        
1676376687        109.178000        109.178000        12.112900         11.981600         0.000000          9.479320          12.112900        
1676376697        109.178000        109.178000        12.112900         11.981600         0.000000          9.478630          12.112900        
1676376708        109.178000        109.178000        12.112900         11.981600         0.000000          9.478020          12.112900        
1676376718        109.178000        109.175000        12.112900         11.983200         0.000000          9.428330          12.112900        
1676376728        109.178000        0.828560          12.112900         0.031448          0.000000          21.287600         12.112900        
1676376739        109.178000        0.521275          12.112900         0.014137          0.000000          21.299200         12.112900        
1676376749        109.178000        0.109673          12.112900         0.003124          0.000000          21.307600         12.112900        
1676376759        109.178000        0.109673          12.112900         0.003124          0.000000          21.309500         12.112900        
1676376769        109.178000        0.109673          12.112900         0.003124          0.000000          21.308300         12.112900        
1676376780        109.178000        0.109673          12.112900         0.003124          0.000000          21.308200         12.112900        
1676376790        109.178000        0.109673          12.112900         0.003124          0.000000          21.311000         12.112900        
