#TIME all_pgs_mb huge_pgs_mb Node0_Foreign Node1_Foreign Node0_Local Node1_Local Node0_Other Node1_Other Node0_Free Node1_Free Node0_Used Node1_Used
1676376408 58149016 41328692 3614775 10919473 35366764 27666123 42723 14354 7094.52 5539.89 57039.57 58969.20
1676376418 58149016 41328692 3614775 10919473 35366850 27666177 42723 14354 7094.38 5539.18 57040.32 58969.40
1676376428 58149016 41328692 3614775 10919473 35366921 27666241 42723 14354 7094.77 5537.45 57038.84 58971.18
1676376439 58149016 41328692 3614775 10919473 35367002 27666295 42723 14354 7094.61 5539.83 57040.06 58969.14
1676376449 58149016 41328692 3614775 10919473 35367089 27666346 42723 14354 7093.60 5540.03 57039.69 58968.89
1676376459 58149016 41328692 3614775 10919473 35367178 27666395 42723 14354 7094.72 5541.12 57038.96 58968.28
1676376470 58149033 41328708 3614775 10919473 35367262 27666448 42723 14354 7093.63 5540.19 57040.03 58968.35
1676376480 58149081 41328754 3614775 10919473 35367335 27666510 42723 14354 7106.67 5584.47 57027.13 58925.00
1676376490 58149081 41328754 3614775 10919473 35367422 27666561 42723 14354 7105.39 5584.16 57028.21 58925.37
1676376501 58149081 41328754 3614775 10919473 35367507 27666611 42723 14354 7106.37 5584.11 57027.88 58925.30
1676376511 58149081 41328754 3614775 10919473 35367591 27666663 42723 14354 7106.01 5585.31 57027.27 58924.16
1676376522 58149081 41328754 3614775 10919473 35367674 27666717 42723 14354 7106.31 5585.57 57027.36 58923.48
1676376532 58149081 41328754 3614775 10919473 35367747 27666781 42723 14354 7107.39 5584.67 57027.29 58924.72
1676376542 58149081 41328754 3614775 10919473 35367829 27666834 42723 14354 7106.00 5585.90 57028.27 58923.49
1676376553 58149081 41328754 3614775 10919473 35367914 27666886 42723 14354 7105.80 5585.68 57027.52 58923.75
1676376563 58149081 41328754 3614775 10919473 35367999 27666937 42723 14354 7106.54 5584.21 57027.07 58924.41
1676376573 58149081 41328754 3614775 10919473 35368074 27666999 42723 14354 7105.65 5582.97 57028.08 58926.50
1676376584 58149081 41328754 3614775 10919473 35368159 27667049 42723 14354 7106.84 5583.25 57027.00 58926.15
1676376594 58149081 41328754 3614775 10919473 35368245 27667101 42723 14354 7106.28 5584.95 57026.92 58924.49
1676376604 58149081 41328754 3614775 10919473 35368339 27667156 42723 14354 7106.99 5585.31 57027.23 58924.59
1676376615 58149081 41328754 3614775 10919473 35368421 27667208 42723 14354 7106.71 5585.38 57027.38 58924.22
1676376625 58149081 41328754 3614775 10919473 35368492 27667272 42723 14354 7106.00 5584.86 57027.27 58924.05
1676376635 58149081 41328754 3614775 10919473 35368581 27667322 42723 14354 7106.29 5584.68 57026.91 58924.76
1676376646 58149081 41328754 3614775 10919473 35368667 27667370 42723 14354 7107.34 5585.05 57027.45 58923.49
1676376656 58149081 41328754 3614775 10919473 35368752 27667422 42723 14354 7107.10 5584.30 57026.22 58924.61
1676376666 58149081 41328754 3614775 10919473 35368839 27667476 42723 14354 7105.39 5584.05 57027.74 58925.48
1676376677 58149081 41328754 3614775 10919473 35368910 27667541 42723 14354 7107.82 5584.03 57025.79 58925.08
1676376687 58149081 41328754 3614775 10919473 35368989 27667600 42723 14354 7108.19 5582.29 57025.44 58927.31
1676376697 58149081 41328754 3614775 10919473 35369062 27667665 42723 14354 7108.39 5582.43 57025.77 58927.52
1676376708 58149081 41328754 3614775 10919473 35369147 27667718 42723 14354 7109.25 5583.69 57025.37 58924.82
1676376718 58149234 41328800 3614775 10919473 35369249 27667859 42723 14354 7136.43 5503.76 56998.21 59005.79
1676376728 58149316 41328808 3614775 10919473 35369376 27667935 42723 14354 13132.56 11735.27 51000.78 52774.12
1676376739 58149316 41328808 3614775 10919473 35369457 27667986 42723 14354 13138.95 11739.31 50993.40 52769.61
1676376749 58149316 41328808 3614775 10919473 35369518 27668037 42723 14354 13144.62 11746.64 50989.45 52762.86
1676376759 58149316 41328808 3614775 10919473 35369566 27668100 42723 14354 13144.48 11744.91 50988.86 52764.00
1676376769 58149316 41328808 3614775 10919473 35369625 27668151 42723 14354 13144.64 11745.65 50988.96 52762.95
1676376780 58149316 41328808 3614775 10919473 35369675 27668210 42723 14354 13144.88 11745.85 50989.80 52763.07
1676376790 58149316 41328808 3614775 10919473 35369733 27668260 42723 14354 13144.40 11747.05 50989.84 52762.41
