time              msgs_alloc        msgs_max          errors            send_count        recv_count        route_count       drop_count        send_length       recv_length       route_length      drop_length      
1676375830        0                 197               0                 51635768          55814930          0                 8                 4859814761513     1114755707814     0                 1920             
1676375841        0                 197               0                 51636123          55815285          0                 8                 4859814974458     1114755838110     0                 1920             
1676375851        0                 197               0                 51636577          55815738          0                 8                 4859815207993     1114755987862     0                 1920             
1676375862        0                 197               0                 51636933          55816093          0                 8                 4859815420070     1114756118158     0                 1920             
1676375872        0                 197               0                 51637386          55816546          0                 8                 4859815656833     1114756267910     0                 1920             
1676375882        0                 197               0                 51637741          55816901          0                 8                 4859815872138     1114756398206     0                 1920             
1676375892        0                 197               0                 51638092          55817251          0                 8                 4859816084961     1114756528182     0                 1920             
1676375903        0                 197               0                 51638553          55817712          0                 8                 4859816323143     1114756678830     0                 1920             
1676375913        0                 197               0                 51638903          55818062          0                 8                 4859816539196     1114756808806     0                 1920             
1676375923        0                 197               0                 51639350          55818508          0                 8                 4859816754027     1114756956318     0                 1920             
1676375934        0                 197               0                 51639685          55818842          0                 8                 4859816944890     1114757082966     0                 1920             
1676375944        0                 197               0                 51640027          55819183          0                 8                 4859817140038     1114757210350     0                 1920             
1676375954        0                 197               0                 51640481          55819636          0                 8                 4859817377153     1114757360070     0                 1920             
1676375965        0                 197               0                 51640821          55819975          0                 8                 4859817568015     1114757487038     0                 1920             
1676375975        0                 197               0                 51641262          55820415          0                 8                 4859817782623     1114757634038     0                 1920             
1676375985        0                 197               0                 51641628          55820781          0                 8                 4859817991811     1114757770774     0                 1920             
1676375996        0                 197               0                 51641974          55821129          0                 8                 4859818209729     1114757900334     0                 1920             
1676376006        0                 197               0                 51642420          55821574          0                 8                 4859818424337     1114758047654     0                 1920             
1676376016        0                 197               0                 51642755          55821908          0                 8                 4859818615201     1114758174302     0                 1920             
1676376027        0                 197               0                 51643197          55822349          0                 8                 4859818834073     1114758321526     0                 1920             
1676376037        0                 197               0                 51643551          55822702          0                 8                 4859819044023     1114758451406     0                 1920             
1676376047        0                 197               0                 51643993          55823143          0                 8                 4859819258855     1114758598598     0                 1920             
1676376057        0                 197               0                 51644333          55823482          0                 8                 4859819449719     1114758725566     0                 1920             
1676376068        0                 197               0                 51644669          55823818          0                 8                 4859819647203     1114758852630     0                 1920             
1676376078        0                 197               0                 51645126          55824274          0                 8                 4859819884545     1114759002286     0                 1920             
1676376088        0                 197               0                 51645461          55824608          0                 8                 4859820075409     1114759128934     0                 1920             
1676376099        0                 197               0                 51645910          55825056          0                 8                 4859820294364     1114759276862     0                 1920             
1676376109        0                 197               0                 51646259          55825404          0                 8                 4859820511874     1114759406422     0                 1920             
1676376119        0                 197               0                 51646599          55825743          0                 8                 4859820702738     1114759533390     0                 1920             
1676376130        0                 197               0                 51647054          55826199          0                 8                 4859820951874     1114759683718     0                 1920             
1676376140        0                 197               0                 51647408          55826554          0                 8                 4859821174783     1114759814014     0                 1920             
1676376150        0                 197               0                 51647860          55827007          0                 8                 4859821414185     1114759963766     0                 1920             
1676376161        0                 197               0                 51648213          55827362          0                 8                 4859821632128     1114760094062     0                 1920             
1676376171        0                 197               0                 51648560          55827712          0                 8                 4859821851684     1114760224038     0                 1920             
1676376181        0                 197               0                 51649019          55828170          0                 8                 4859822079541     1114760374110     0                 1920             
1676376192        0                 197               0                 51649354          55828504          0                 8                 4859822270405     1114760500758     0                 1920             
1676376202        0                 197               0                 51649800          55828949          0                 8                 4859822485013     1114760648078     0                 1920             
1676376212        0                 197               0                 51650136          55829285          0                 8                 4859822681767     1114760775142     0                 1920             
1676376222        0                 197               0                 51650593          55829741          0                 8                 4859822909653     1114760924798     0                 1920             
1676376233        0                 197               0                 51650928          55830075          0                 8                 4859823100517     1114761051446     0                 1920             
1676376243        0                 197               0                 51651268          55830414          0                 8                 4859823291381     1114761178414     0                 1920             
1676376253        0                 197               0                 51651710          55830855          0                 8                 4859823509691     1114761325638     0                 1920             
1676376264        0                 197               0                 51652063          55831208          0                 8                 4859823718825     1114761455518     0                 1920             
1676376274        0                 197               0                 51652505          55831649          0                 8                 4859823933657     1114761602710     0                 1920             
1676376284        0                 197               0                 51652845          55831988          0                 8                 4859824124521     1114761729678     0                 1920             
1676376295        0                 197               0                 51653181          55832324          0                 8                 4859824321443     1114761856742     0                 1920             
1676376305        0                 197               0                 51653656          55832800          0                 8                 4859824572538     1114762010238     0                 1920             
1676376315        0                 197               0                 51653995          55833138          0                 8                 4859824764737     1114762137654     0                 1920             
1676376326        0                 197               0                 51654581          55833722          0                 8                 4859825027738     1114762620838     0                 1920             
1676376336        0                 197               0                 51655196          55834337          0                 8                 4859825316690     1114769492518     0                 1920             
1676376346        0                 197               0                 51655557          55834697          0                 8                 4859825544506     1114769623742     0                 1920             
1676376357        0                 197               0                 51656048          55835187          0                 8                 4859825788284     1114769875102     0                 1920             
1676376367        0                 197               0                 51656393          55835532          0                 8                 4859825988931     1114770003254     0                 1920             
1676376377        0                 197               0                 51656846          55835985          0                 8                 4859826226957     1114770153006     0                 1920             
1676376388        0                 197               0                 51657202          55836340          0                 8                 4859826439429     1114770283302     0                 1920             
1676376398        0                 197               0                 51657656          55836793          0                 8                 4859826676586     1114770433054     0                 1920             
1676376408        0                 197               0                 51658012          55837148          0                 8                 4859826892285     1114770563350     0                 1920             
1676376418        0                 197               0                 51658362          55837498          0                 8                 4859827109597     1114770693326     0                 1920             
1676376429        0                 197               0                 51658822          55837959          0                 8                 4859827352266     1114770843974     0                 1920             
1676376439        0                 197               0                 51659172          55838309          0                 8                 4859827564612     1114770973950     0                 1920             
1676376449        0                 197               0                 51659631          55838768          0                 8                 4859827801867     1114771124214     0                 1920             
1676376460        0                 197               0                 51659982          55839118          0                 8                 4859828013343     1114771254190     0                 1920             
1676376470        0                 197               0                 51660338          55839473          0                 8                 4859828226432     1114771384486     0                 1920             
1676376480        0                 197               0                 51660828          55839962          0                 8                 4859828474982     1114771603126     0                 1920             
1676376491        0                 197               0                 51661184          55840317          0                 8                 4859828691297     1114771733422     0                 1920             
1676376501        0                 197               0                 51661637          55840770          0                 8                 4859828932297     1114771883174     0                 1920             
1676376512        0                 197               0                 51661991          55841125          0                 8                 4859829151838     1114772013470     0                 1920             
1676376522        0                 197               0                 51662445          55841578          0                 8                 4859829387872     1114772163222     0                 1920             
1676376532        0                 197               0                 51662801          55841933          0                 8                 4859829602447     1114772293518     0                 1920             
1676376543        0                 197               0                 51663329          55842461          0                 8                 4859829872747     1114772824350     0                 1920             
1676376553        0                 197               0                 51663789          55842922          0                 8                 4859830114292     1114772974998     0                 1920             
1676376563        0                 197               0                 51664138          55843272          0                 8                 4859830329610     1114773104974     0                 1920             
1676376574        0                 197               0                 51664598          55843731          0                 8                 4859830561645     1114773255238     0                 1920             
1676376584        0                 197               0                 51664948          55844081          0                 8                 4859830771997     1114773385214     0                 1920             
1676376594        0                 197               0                 51665302          55844436          0                 8                 4859830983962     1114773515510     0                 1920             
1676376605        0                 197               0                 51665759          55844892          0                 8                 4859831213092     1114773665838     0                 1920             
1676376615        0                 197               0                 51666115          55845247          0                 8                 4859831420091     1114773796134     0                 1920             
1676376625        0                 197               0                 51666569          55845700          0                 8                 4859831651775     1114773945886     0                 1920             
1676376636        0                 197               0                 51666920          55846050          0                 8                 4859831862000     1114774075862     0                 1920             
1676376646        0                 197               0                 51667276          55846405          0                 8                 4859832073838     1114774206158     0                 1920             
1676376656        0                 197               0                 51667730          55846858          0                 8                 4859832310361     1114774355910     0                 1920             
1676376667        0                 197               0                 51668085          55847213          0                 8                 4859832525425     1114774486206     0                 1920             
1676376677        0                 197               0                 51668538          55847666          0                 8                 4859832761078     1114774635958     0                 1920             
1676376687        0                 197               0                 51668893          55848021          0                 8                 4859832975272     1114774766254     0                 1920             
1676376698        0                 197               0                 51669347          55848474          0                 8                 4859833210055     1114774916006     0                 1920             
1676376708        0                 197               0                 51669703          55848829          0                 8                 4859833423379     1114775046302     0                 1920             
1676376718        0                 197               0                 51681788          55860913          0                 8                 4859838648164     1114822669371     0                 1920             
1676376728        0                 197               0                 51684113          55863237          0                 8                 4859839473056     1114870692593     0                 1920             
1676376739        0                 197               0                 51684441          55863565          0                 8                 4859839668282     1114870813497     0                 1920             
1676376749        0                 197               0                 51684868          55863992          0                 8                 4859839876865     1114870952908     0                 1920             
1676376759        0                 197               0                 51685183          55864306          0                 8                 4859840054126     1114871068004     0                 1920             
1676376770        0                 197               0                 51685504          55864625          0                 8                 4859840228905     1114871183420     0                 1920             
1676376780        0                 197               0                 51685926          55865045          0                 8                 4859840429042     1114871318868     0                 1920             
1676376790        0                 197               0                 51686247          55865364          0                 8                 4859840607049     1114871434284     0                 1920             
