#TIME all_pgs_mb huge_pgs_mb Node0_Foreign Node1_Foreign Node0_Local Node1_Local Node0_Other Node1_Other Node0_Free Node1_Free Node0_Used Node1_Used
1676375748 66137447 55717384 28464137 6876504 46930597 32970043 26998 111352 7984.46 11952.19 56149.69 52557.77
1676375759 66137447 55717384 28464137 6876504 46930654 32970125 26998 111352 7984.15 11954.59 56149.61 52554.32
1676375769 66137447 55717384 28464137 6876504 46930723 32970191 26998 111352 7983.69 11954.32 56149.49 52553.81
1676375779 66137447 55717384 28464137 6876504 46930775 32970276 26998 111352 7984.35 11954.22 56149.25 52555.80
1676375790 66137447 55717384 28464137 6876504 46930827 32970362 26998 111352 7984.57 11953.48 56149.73 52556.44
1676375800 66137447 55717384 28464137 6876504 46930888 32970434 26998 111352 7983.16 11952.10 56150.56 52556.34
1676375810 66137447 55717384 28464137 6876504 46930955 32970503 26998 111352 7981.77 11954.33 56150.56 52555.14
1676375820 66137447 55717384 28464137 6876504 46931013 32970583 26998 111352 7982.72 11950.48 56151.46 52558.52
1676375831 66137447 55717384 28464137 6876504 46931062 32970670 26998 111352 7983.16 11951.31 56151.46 52556.70
1676375841 66137447 55717384 28464137 6876504 46931117 32970754 26998 111352 7984.74 11950.59 56149.45 52558.36
1676375851 66137447 55717384 28464137 6876504 46931180 32970826 26998 111352 7986.15 11955.62 56147.92 52553.91
1676375862 66137447 55717384 28464137 6876504 46931231 32970911 26998 111352 7986.22 11953.32 56147.38 52555.32
1676375872 66137447 55717384 28464137 6876504 46931285 32970994 26998 111352 7985.84 11954.17 56148.87 52555.23
1676375882 66137447 55717384 28464137 6876504 46931345 32971069 26998 111352 7983.09 11953.60 56151.08 52555.50
1676375893 66137447 55717384 28464137 6876504 46931394 32971158 26998 111352 7986.09 11954.24 56148.61 52556.17
1676375903 66137447 55717384 28464137 6876504 46931455 32971233 26998 111352 7983.68 11952.86 56151.03 52555.58
1676375913 66137447 55717384 28464137 6876504 46931521 32971302 26998 111352 7984.56 11955.12 56149.04 52554.46
1676375924 66137447 55717384 28464137 6876504 46931576 32971384 26998 111352 7984.34 11954.18 56149.85 52555.27
1676375934 66137447 55717384 28464137 6876504 46931640 32971458 26998 111352 7984.64 11955.64 56148.96 52553.88
1676375944 66137447 55717384 28464137 6876504 46931706 32971528 26998 111352 7984.22 11956.43 56149.98 52552.54
1676375955 66138083 55717652 28464137 6876504 46931895 32971606 26998 111352 7870.86 11972.43 56263.43 52536.48
1676375965 66139026 55717958 28464137 6876504 46932001 32971835 26998 111352 7957.05 11766.90 56176.17 52742.57
1676375975 66140727 55718216 28464137 6876504 46934568 32975483 26998 111352 5472.86 7991.14 58661.06 56523.16
1676375985 66145153 55719322 28464137 6876504 46936177 32976128 26998 111352 4169.66 7494.88 59965.02 57014.68
1676375996 66145153 55719322 28464137 6876504 46936227 32976213 26998 111352 4168.63 7492.91 59965.12 57016.61
1676376006 66145153 55719322 28464137 6876504 46936296 32976287 26998 111352 4165.86 7491.59 59968.27 57017.96
1676376016 66145153 55719322 28464137 6876504 46936351 32976371 26998 111352 4167.36 7492.38 59965.99 57016.61
1676376027 66145153 55719322 28464137 6876504 46936419 32976437 26998 111352 4165.92 7493.48 59967.73 57016.00
1676376037 66145153 55719322 28464137 6876504 46936484 32976509 26998 111352 4165.68 7494.69 59968.55 57014.31
1676376047 66145153 55719322 28464137 6876504 46936549 32976581 26998 111352 4164.65 7492.88 59969.44 57016.18
1676376058 66145153 55719322 28464137 6876504 46936603 32976664 26998 111352 4164.71 7491.43 59969.02 57018.05
1676376068 66145154 55719322 28464137 6876504 46936675 32976738 26998 111352 4162.48 7492.26 59971.22 57016.66
1676376078 66145154 55719322 28464137 6876504 46936735 32976813 26998 111352 4163.54 7490.92 59969.68 57017.58
1676376089 66145154 55719322 28464137 6876504 46936800 32976885 26998 111352 4164.28 7490.94 59968.85 57018.14
1676376099 66145154 55719322 28464137 6876504 46936851 32976971 26998 111352 4166.25 7490.64 59966.40 57017.88
1676376109 66145274 55719442 28464137 6876504 46936900 32977060 26998 111352 4166.92 7489.98 59967.68 57020.06
1676376119 66145274 55719442 28464137 6876504 46936954 32977143 26998 111352 4165.54 7490.51 59968.07 57018.56
1676376130 66145274 55719442 28464137 6876504 46937011 32977221 26998 111352 4166.26 7490.20 59967.98 57019.75
1676376140 66145274 55719442 28464137 6876504 46937070 32977302 26998 111352 4165.77 7492.68 59967.50 57016.82
1676376150 66145274 55719442 28464137 6876504 46937135 32977374 26998 111352 4167.38 7492.61 59966.74 57016.94
1676376161 66145274 55719442 28464137 6876504 46937202 32977440 26998 111352 4165.84 7493.14 59968.47 57015.77
1676376171 66145277 55719442 28464137 6876504 46937269 32977511 26998 111352 4165.01 7492.89 59968.69 57016.64
1676376181 66145277 55719442 28464137 6876504 46937332 32977584 26998 111352 4165.57 7492.39 59968.58 57017.26
1676376192 66145277 55719442 28464137 6876504 46937385 32977667 26998 111352 4165.89 7490.92 59968.40 57017.52
1676376202 66145277 55719442 28464137 6876504 46937449 32977739 26998 111352 4166.55 7490.92 59967.68 57018.52
1676376212 66145277 55719442 28464137 6876504 46937517 32977812 26998 111352 4167.44 7491.64 59966.85 57017.27
1676376223 66145277 55719442 28464137 6876504 46937583 32977880 26998 111352 4164.22 7492.03 59970.02 57015.94
1676376233 66145277 55719442 28464137 6876504 46937647 32977950 26998 111352 4163.48 7493.06 59970.17 57017.02
1676376243 66145277 55719442 28464137 6876504 46937713 32978025 26998 111352 4164.25 7493.42 59969.95 57016.05
1676376254 66145277 55719442 28464137 6876504 46937766 32978107 26998 111352 4164.57 7491.64 59968.75 57017.84
1676376264 66145277 55719442 28464137 6876504 46937834 32978176 26998 111352 4163.62 7492.14 59970.09 57017.25
1676376274 66145277 55719442 28464137 6876504 46937886 32978259 26998 111352 4163.02 7492.92 59969.81 57016.00
1676376285 66145277 55719442 28464137 6876504 46937952 32978329 26998 111352 4167.58 7493.91 59966.56 57015.58
1676376295 66145277 55719442 28464137 6876504 46938005 32978413 26998 111352 4167.61 7492.33 59966.59 57017.28
1676376305 66145277 55719442 28464137 6876504 46938060 32978497 26998 111352 4165.84 7490.79 59967.77 57019.29
1676376315 66145277 55719442 28464137 6876504 46938121 32978571 26998 111352 4165.74 7489.70 59967.39 57018.94
1676376326 66145277 55719442 28464137 6876504 46938175 32978657 26998 111352 4177.09 7496.42 59958.16 57013.08
1676376336 66145277 55719442 28464137 6876504 46938239 32978733 26998 111352 4475.43 7864.40 59658.78 56645.00
1676376346 66145277 55719442 28464137 6876504 46938289 32978821 26998 111352 4481.77 8022.61 59651.84 56487.02
1676376357 66145277 55719442 28464137 6876504 46938341 32978906 26998 111352 4490.00 8082.36 59642.83 56426.08
1676376367 66145277 55719442 28464137 6876504 46938395 32978988 26998 111352 4492.35 8122.44 59642.90 56386.48
1676376377 66145277 55719442 28464137 6876504 46938461 32979061 26998 111352 4492.62 8124.59 59641.64 56383.94
1676376388 66145277 55719442 28464137 6876504 46938530 32979128 26998 111352 4490.68 8126.57 59642.60 56382.87
1676376398 66145277 55719442 28464137 6876504 46938597 32979201 26998 111352 4495.29 8127.47 59639.02 56380.97
1676376408 66145277 55719442 28464137 6876504 46938652 32979283 26998 111352 4495.29 8125.74 59639.46 56382.23
1676376419 66145277 55719442 28464137 6876504 46938718 32979354 26998 111352 4494.76 8128.52 59639.32 56381.50
1676376429 66145277 55719442 28464137 6876504 46938773 32979435 26998 111352 4495.64 8127.21 59637.96 56382.84
1676376439 66145277 55719442 28464137 6876504 46938825 32979520 26998 111352 4497.59 8126.86 59636.01 56381.73
1676376450 66145277 55719442 28464137 6876504 46938882 32979599 26998 111352 4497.55 8127.96 59636.05 56381.62
1676376460 66145277 55719442 28464137 6876504 46938936 32979682 26998 111352 4497.06 8127.71 59637.23 56381.20
1676376470 66145277 55719442 28464137 6876504 46938998 32979758 26998 111352 4495.06 8127.67 59638.16 56381.34
1676376480 66145277 55719442 28464137 6876504 46939062 32979832 26998 111352 4509.86 8170.07 59624.76 56338.90
1676376491 66145277 55719442 28464137 6876504 46939125 32979907 26998 111352 4509.91 8170.34 59624.25 56338.69
1676376501 66145277 55719442 28464137 6876504 46939186 32979984 26998 111352 4511.18 8170.25 59622.43 56339.39
1676376511 66145277 55719442 28464137 6876504 46939239 32980069 26998 111352 4512.27 8170.64 59621.41 56337.41
1676376522 66145277 55719442 28464137 6876504 46939298 32980142 26998 111352 4510.08 8169.85 59623.24 56338.59
1676376532 66145277 55719442 28464137 6876504 46939365 32980215 26998 111352 4508.80 8171.29 59623.85 56337.77
1676376542 66145277 55719442 28464137 6876504 46939417 32980300 26998 111352 4509.59 8168.51 59624.03 56342.00
1676376553 66145277 55719442 28464137 6876504 46939475 32980383 26998 111352 4512.40 8170.14 59621.40 56339.35
1676376563 66145277 55719442 28464137 6876504 46939540 32980456 26998 111352 4511.74 8170.27 59621.09 56338.70
1676376573 66145277 55719442 28464137 6876504 46939602 32980533 26998 111352 4511.78 8170.71 59622.00 56338.69
1676376584 66145277 55719442 28464137 6876504 46939659 32980614 26998 111352 4512.73 8170.89 59621.06 56338.50
1676376594 66145277 55719442 28464137 6876504 46939720 32980686 26998 111352 4512.34 8171.23 59621.26 56338.41
1676376604 66145277 55719442 28464137 6876504 46939776 32980777 26998 111352 4512.25 8168.54 59622.42 56341.00
1676376615 66145277 55719442 28464137 6876504 46939834 32980856 26998 111352 4511.87 8169.68 59621.26 56339.88
1676376625 66145277 55719442 28464137 6876504 46939899 32980930 26998 111352 4511.00 8170.92 59621.77 56338.55
1676376635 66145277 55719442 28464137 6876504 46939960 32981007 26998 111352 4510.82 8170.00 59623.39 56339.50
1676376646 66145277 55719442 28464137 6876504 46940026 32981078 26998 111352 4509.64 8170.81 59623.96 56338.34
1676376656 66145277 55719442 28464137 6876504 46940076 32981165 26998 111352 4511.16 8168.69 59622.02 56339.86
1676376666 66145277 55719442 28464137 6876504 46940141 32981241 26998 111352 4509.08 8169.04 59624.52 56340.57
1676376677 66145277 55719442 28464137 6876504 46940196 32981325 26998 111352 4511.33 8166.57 59623.39 56342.87
1676376687 66145277 55719442 28464137 6876504 46940259 32981397 26998 111352 4510.80 8169.84 59622.96 56339.08
1676376697 66145277 55719442 28464137 6876504 46940325 32981470 26998 111352 4510.16 8169.66 59623.06 56339.81
1676376707 66145277 55719442 28464137 6876504 46940387 32981548 26998 111352 4511.64 8170.20 59623.07 56339.68
1676376718 66145518 55719682 28464137 6876504 46940479 32981752 26998 111352 4590.40 8044.65 59543.29 56464.41
1676376728 66145588 55719704 28464137 6876504 46940533 32982233 26998 111352 11309.82 13366.45 52823.78 51143.11
1676376738 66145588 55719704 28464137 6876504 46940586 32982319 26998 111352 11316.23 13371.35 52818.99 51137.09
1676376749 66145588 55719704 28464137 6876504 46940649 32982370 26998 111352 11319.68 13382.26 52813.45 51126.34
1676376759 66145588 55719704 28464137 6876504 46940696 32982431 26998 111352 11319.75 13381.87 52814.33 51127.54
1676376769 66145588 55719704 28464137 6876504 46940757 32982482 26998 111352 11318.43 13380.38 52815.72 51127.28
1676376780 66145588 55719704 28464137 6876504 46940807 32982544 26998 111352 11320.03 13381.69 52814.07 51127.81
1676376790 66145588 55719704 28464137 6876504 46940857 32982603 26998 111352 11319.17 13380.36 52815.15 51128.09
