TIMESTAMP        home1-RQ         home1-RD         home1-WR         work2-RQ         work2-RD         work2-WR         scratch1-RQ      scratch1-RD      scratch1-WR      scratch2-RQ      scratch2-RD      scratch2-WR      scratch3-RQ      scratch3-RD      scratch3-WR      
1676375397        5310621          74391951196       6829378924       6184405           46491437983      4228926036        10973855         3974838179086     4829932729169    189823            0                0                 379574           83886080          0                
1676375408        5313702          74393056039       6829424069       6184405           46491437983      4228926036        10973856         3974838179086     4829932729169    189823            0                0                 379574           83886080          0                
1676375418        5314131          74393194873       6829525431       6184405           46491437983      4228926036        10973857         3974838179086     4829932729169    189823            0                0                 379574           83886080          0                
1676375428        5316561          74403107557       6829543489       6184409           46491437983      4228926036        10973859         3974838179086     4829932729169    189825            0                0                 379578           83886080          0                
1676375439        5320011          74419509600       6829561549       6184409           46491437983      4228926036        10973860         3974838179086     4829932729169    189825            0                0                 379578           83886080          0                
1676375449        5324647          74428848503       6829579610       6184413           46491437983      4228926036        10973862         3974838179086     4829932729169    189827            0                0                 379582           83886080          0                
1676375459        5327602          74437469660       6829613078       6184413           46491437983      4228926036        10973863         3974838179086     4829932729169    189827            0                0                 379582           83886080          0                
1676375470        5327950          74437645256       6829631153       6184413           46491437983      4228926036        10973864         3974838179086     4829932729169    189827            0                0                 379582           83886080          0                
1676375480        5328276          74437678178       6829649228       6184417           46491437983      4228926036        10973866         3974838179086     4829932729169    189829            0                0                 379586           83886080          0                
1676375490        5328601          74437711104       6829667305       6184417           46491437983      4228926036        10973867         3974838179086     4829932729169    189829            0                0                 379586           83886080          0                
1676375500        5328927          74437744038       6829685386       6184421           46491437983      4228926036        10973869         3974838179086     4829932729169    189831            0                0                 379590           83886080          0                
1676375511        5329252          74437776974       6829703468       6184421           46491437983      4228926036        10973870         3974838179086     4829932729169    189831            0                0                 379590           83886080          0                
1676375521        5329577          74437809912       6829721552       6184421           46491437983      4228926036        10973871         3974838179086     4829932729169    189831            0                0                 379590           83886080          0                
