TIMESTAMP        home1-RQ         home1-RD         home1-WR         work2-RQ         work2-RD         work2-WR         scratch1-RQ      scratch1-RD      scratch1-WR      scratch2-RQ      scratch2-RD      scratch2-WR      scratch3-RQ      scratch3-RD      scratch3-WR      
1676375398        1976656          59433641230       3445561723       5837417           51258363625      11404096774       13538730         1188139440727     997393381002     190245            144678083810     0                 379621           134217728         0                
1676375408        1979540          59434843269       3445701481       5837417           51258363625      11404096774       13538731         1188139440727     997393381002     190245            144678083810     0                 379621           134217728         0                
1676375419        1980306          59435278443       3445719561       5837417           51258363625      11404096774       13538732         1188139440727     997393381002     190245            144678083810     0                 379621           134217728         0                
1676375429        1982606          59445436457       3445737641       5837417           51258363625      11404096774       13538733         1188139440727     997393381002     190245            144678083810     0                 379621           134217728         0                
1676375439        1986390          59462986379       3445755722       5837417           51258363625      11404096774       13538734         1188139440727     997393381002     190245            144678083810     0                 379621           134217728         0                
1676375449        1990821          59471269565       3445773804       5837421           51258363625      11404096774       13538736         1188139440727     997393381002     190247            144678083810     0                 379625           134217728         0                
1676375460        1993611          59479182179       3445807290       5837421           51258363625      11404096774       13538737         1188139440727     997393381002     190247            144678083810     0                 379625           134217728         0                
1676375470        1993957          59479357825       3445825387       5837421           51258363625      11404096774       13538738         1188139440727     997393381002     190247            144678083810     0                 379625           134217728         0                
1676375480        1994283          59479390797       3445843484       5837425           51258363625      11404096774       13538740         1188139440727     997393381002     190249            144678083810     0                 379629           134217728         0                
1676375491        1994608          59479423773       3445861582       5837425           51258363625      11404096774       13538741         1188139440727     997393381002     190249            144678083810     0                 379629           134217728         0                
1676375501        1994934          59479456753       3445879683       5837429           51258363625      11404096774       13538743         1188139440727     997393381002     190251            144678083810     0                 379633           134217728         0                
1676375511        1995259          59479489735       3445897785       5837429           51258363625      11404096774       13538744         1188139440727     997393381002     190251            144678083810     0                 379633           134217728         0                
1676375522        1995585          59479522717       3445915887       5837433           51258363625      11404096774       13538746         1188139440727     997393381002     190253            144678083810     0                 379637           134217728         0                
1676375532        1995910          59479555697       3445933987       5837433           51258363625      11404096774       13538747         1188139440727     997393381002     190253            144678083810     0                 379637           134217728         0                
1676375542        1996235          59479588679       3445952088       5837433           51258363625      11404096774       13538748         1188139440727     997393381002     190253            144678083810     0                 379637           134217728         0                
1676375552        1996561          59479621659       3445970188       5837437           51258363625      11404096774       13538750         1188139440727     997393381002     190255            144678083810     0                 379641           134217728         0                
1676375563        1996886          59479654641       3445988289       5837437           51258363625      11404096774       13538751         1188139440727     997393381002     190255            144678083810     0                 379641           134217728         0                
1676375573        1997216          59479930412       3446006391       5837441           51258363625      11404096774       13538753         1188139440727     997393381002     190257            144678083810     0                 379645           134217728         0                
1676375583        1997544          59480138304       3446024493       5837441           51258363625      11404096774       13538753         1188139440727     997393381002     190257            144678083810     0                 379645           134217728         0                
1676375594        1997869          59480171288       3446042595       5837441           51258363625      11404096774       13538753         1188139440727     997393381002     190257            144678083810     0                 379645           134217728         0                
1676375604        1998195          59480204272       3446060697       5837445           51258363625      11404096774       13538755         1188139440727     997393381002     190259            144678083810     0                 379649           134217728         0                
1676375614        1998520          59480237256       3446078799       5837445           51258363625      11404096774       13538755         1188139440727     997393381002     190259            144678083810     0                 379649           134217728         0                
1676375625        1998846          59480270240       3446096901       5837449           51258363625      11404096774       13538757         1188139440727     997393381002     190261            144678083810     0                 379653           134217728         0                
1676375635        1999171          59480303224       3446115004       5837449           51258363625      11404096774       13538757         1188139440727     997393381002     190261            144678083810     0                 379653           134217728         0                
1676375645        1999496          59480336208       3446133106       5837449           51258363625      11404096774       13538757         1188139440727     997393381002     190261            144678083810     0                 379653           134217728         0                
1676375656        1999822          59480369192       3446151208       5837453           51258363625      11404096774       13538759         1188139440727     997393381002     190263            144678083810     0                 379657           134217728         0                
1676375666        2000147          59480402176       3446169310       5837453           51258363625      11404096774       13538759         1188139440727     997393381002     190263            144678083810     0                 379657           134217728         0                
1676375676        2000474          59480435160       3446187412       5837457           51258363625      11404096774       13538761         1188139440727     997393381002     190265            144678083810     0                 379661           134217728         0                
1676375686        2000799          59480468144       3446205514       5837457           51258363625      11404096774       13538761         1188139440727     997393381002     190265            144678083810     0                 379661           134217728         0                
1676375697        2001125          59480501128       3446223616       5837461           51258363625      11404096774       13538763         1188139440727     997393381002     190267            144678083810     0                 379665           134217728         0                
1676375708        2001450          59480534112       3446241718       5837461           51258363625      11404096774       13538763         1188139440727     997393381002     190267            144678083810     0                 379665           134217728         0                
1676375718        2001775          59480567096       3446259820       5837461           51258363625      11404096774       13538763         1188139440727     997393381002     190267            144678083810     0                 379665           134217728         0                
1676375728        2002096          59480600080       3446277922       5837465           51258363625      11404096774       13538765         1188139440727     997393381002     190269            144678083810     0                 379669           134217728         0                
