#TIME             VMEM_MAX          VMEM              RMEM_MAX          RMEM              SHMEM             MEM_FREE          TMEM_MAX         
1676375966        98.674400         98.674400         4.091370          4.091370          0.000000          16.134200         4.091370         
1676375976        105.216000        105.216000        10.162800         10.162800         0.000000          10.053300         10.162800        
1676375986        109.241000        109.241000        12.030400         12.030400         0.000000          8.310550          12.030400        
1676375996        109.241000        109.241000        12.030400         12.030400         0.000000          8.308220          12.030400        
1676376007        109.241000        109.241000        12.030400         12.030400         0.000000          8.308800          12.030400        
1676376017        109.241000        109.241000        12.030400         12.030400         0.000000          8.308120          12.030400        
1676376027        109.241000        109.241000        12.030400         12.030400         0.000000          8.308680          12.030400        
1676376038        109.241000        109.241000        12.030400         12.030400         0.000000          8.305230          12.030400        
1676376048        109.241000        109.241000        12.030400         12.030400         0.000000          8.307440          12.030400        
1676376058        109.241000        109.241000        12.030400         12.030400         0.000000          8.308390          12.030400        
1676376069        109.241000        109.241000        12.030400         12.030400         0.000000          8.308020          12.030400        
1676376079        109.241000        109.241000        12.030400         12.030400         0.000000          8.309210          12.030400        
1676376089        109.241000        109.241000        12.030400         12.030400         0.000000          8.307430          12.030400        
1676376100        109.241000        109.241000        12.030400         12.030400         0.000000          8.309560          12.030400        
1676376110        109.241000        109.241000        12.030400         12.030400         0.000000          8.308220          12.030400        
1676376120        109.241000        109.241000        12.030400         12.030400         0.000000          8.307560          12.030400        
1676376131        109.241000        109.241000        12.030400         12.030400         0.000000          8.308320          12.030400        
1676376141        109.241000        109.241000        12.030400         12.030400         0.000000          8.308300          12.030400        
1676376151        109.241000        109.241000        12.030400         12.030400         0.000000          8.309360          12.030400        
1676376161        109.241000        109.241000        12.030400         12.030400         0.000000          8.309270          12.030400        
1676376172        109.241000        109.241000        12.030400         12.030400         0.000000          8.309540          12.030400        
1676376182        109.241000        109.241000        12.030400         12.030400         0.000000          8.308440          12.030400        
1676376192        109.241000        109.241000        12.030400         12.030400         0.000000          8.307470          12.030400        
1676376203        109.241000        109.241000        12.030400         12.030400         0.000000          8.308820          12.030400        
1676376213        109.241000        109.241000        12.030400         12.030400         0.000000          8.310630          12.030400        
1676376223        109.241000        109.241000        12.030400         12.030400         0.000000          8.309450          12.030400        
1676376234        109.241000        109.241000        12.030400         12.030400         0.000000          8.309280          12.030400        
1676376244        109.241000        109.241000        12.030400         12.030400         0.000000          8.310350          12.030400        
1676376254        109.241000        109.241000        12.030400         12.030400         0.000000          8.309380          12.030400        
1676376265        109.241000        109.241000        12.030400         12.030400         0.000000          8.310030          12.030400        
1676376275        109.241000        109.241000        12.030400         12.030400         0.000000          8.308780          12.030400        
1676376285        109.241000        109.241000        12.030400         12.030400         0.000000          8.309420          12.030400        
1676376296        109.241000        109.241000        12.030400         12.030400         0.000000          8.307610          12.030400        
1676376306        109.241000        109.241000        12.030400         12.030400         0.000000          8.309640          12.030400        
1676376316        109.241000        109.241000        12.030400         12.030400         0.000000          8.309100          12.030400        
1676376327        109.241000        109.241000        12.030400         11.918700         0.000000          8.890710          12.030400        
1676376337        109.241000        109.241000        12.030400         11.912400         0.000000          9.123090          12.030400        
1676376347        109.241000        109.241000        12.030400         11.908900         0.000000          9.214000          12.030400        
1676376358        109.241000        109.241000        12.030400         11.903500         0.000000          9.258700          12.030400        
1676376368        109.241000        109.241000        12.030400         11.901700         0.000000          9.277080          12.030400        
1676376378        109.241000        109.241000        12.030400         11.901700         0.000000          9.276410          12.030400        
1676376388        109.241000        109.241000        12.030400         11.901700         0.000000          9.279480          12.030400        
1676376399        109.241000        109.241000        12.030400         11.901700         0.000000          9.281010          12.030400        
1676376409        109.241000        109.241000        12.030400         11.901700         0.000000          9.278410          12.030400        
1676376419        109.241000        109.241000        12.030400         11.901700         0.000000          9.277320          12.030400        
1676376430        109.241000        109.241000        12.030400         11.901700         0.000000          9.278590          12.030400        
1676376440        109.241000        109.241000        12.030400         11.901700         0.000000          9.278230          12.030400        
1676376450        109.241000        109.241000        12.030400         11.901700         0.000000          9.277650          12.030400        
1676376461        109.241000        109.241000        12.030400         11.901700         0.000000          9.278320          12.030400        
1676376471        109.241000        109.241000        12.030400         11.901800         0.000000          9.277070          12.030400        
1676376481        109.241000        109.241000        12.030400         11.889000         0.000000          9.332420          12.030400        
1676376492        109.241000        109.241000        12.030400         11.889000         0.000000          9.334600          12.030400        
1676376502        109.241000        109.241000        12.030400         11.889000         0.000000          9.333090          12.030400        
1676376512        109.241000        109.241000        12.030400         11.889000         0.000000          9.333110          12.030400        
1676376523        109.241000        109.241000        12.030400         11.889000         0.000000          9.334870          12.030400        
1676376533        109.241000        109.241000        12.030400         11.889000         0.000000          9.334450          12.030400        
1676376543        109.241000        109.241000        12.030400         11.889300         0.000000          9.334300          12.030400        
1676376554        109.241000        109.241000        12.030400         11.889300         0.000000          9.334470          12.030400        
1676376564        109.241000        109.241000        12.030400         11.889300         0.000000          9.335030          12.030400        
1676376574        109.241000        109.241000        12.030400         11.889300         0.000000          9.335300          12.030400        
1676376584        109.241000        109.241000        12.030400         11.889300         0.000000          9.335220          12.030400        
1676376595        109.241000        109.241000        12.030400         11.889300         0.000000          9.333680          12.030400        
1676376605        109.241000        109.241000        12.030400         11.889300         0.000000          9.335230          12.030400        
1676376615        109.241000        109.241000        12.030400         11.889300         0.000000          9.333870          12.030400        
1676376626        109.241000        109.241000        12.030400         11.889300         0.000000          9.334340          12.030400        
1676376636        109.241000        109.241000        12.030400         11.889300         0.000000          9.333760          12.030400        
1676376646        109.241000        109.241000        12.030400         11.889300         0.000000          9.332980          12.030400        
1676376657        109.241000        109.241000        12.030400         11.889300         0.000000          9.332250          12.030400        
1676376667        109.241000        109.241000        12.030400         11.889300         0.000000          9.333800          12.030400        
1676376677        109.241000        109.241000        12.030400         11.889300         0.000000          9.335580          12.030400        
1676376688        109.241000        109.241000        12.030400         11.889300         0.000000          9.334080          12.030400        
1676376698        109.241000        109.241000        12.030400         11.889300         0.000000          9.334250          12.030400        
1676376708        109.241000        109.241000        12.030400         11.889300         0.000000          9.333280          12.030400        
1676376719        109.241000        108.636000        12.030400         11.087900         0.000000          10.101200         12.030400        
1676376729        109.241000        0.828556          12.030400         0.031448          0.000000          21.067800         12.030400        
1676376739        109.241000        0.521271          12.030400         0.014137          0.000000          21.083500         12.030400        
1676376750        109.241000        0.109669          12.030400         0.003120          0.000000          21.090400         12.030400        
1676376760        109.241000        0.109669          12.030400         0.003120          0.000000          21.091400         12.030400        
1676376770        109.241000        0.109669          12.030400         0.003120          0.000000          21.090900         12.030400        
1676376780        109.241000        0.109669          12.030400         0.003120          0.000000          21.092100         12.030400        
1676376791        109.241000        0.109669          12.030400         0.003120          0.000000          21.091800         12.030400        
