time              msgs_alloc        msgs_max          errors            send_count        recv_count        route_count       drop_count        send_length       recv_length       route_length      drop_length      
1676375737        0                 408               0                 26007871          26117409          0                 8                 193940360028      498601867769      0                 1920             
1676375748        0                 408               0                 26008330          26117867          0                 8                 193940597883      498602017841      0                 1920             
1676375758        0                 408               0                 26008680          26118217          0                 8                 193940814278      498602147817      0                 1920             
1676375768        0                 408               0                 26009034          26118572          0                 8                 193941032285      498602278113      0                 1920             
1676375779        0                 408               0                 26009486          26119025          0                 8                 193941270880      498602427865      0                 1920             
1676375789        0                 408               0                 26009842          26119380          0                 8                 193941479823      498602558161      0                 1920             
1676375799        0                 408               0                 26010298          26119836          0                 8                 193941714122      498602708489      0                 1920             
1676375810        0                 408               0                 26010654          26120191          0                 8                 193941922193      498602838785      0                 1920             
1676375820        0                 408               0                 26011108          26120644          0                 8                 193942154948      498602988537      0                 1920             
1676375830        0                 408               0                 26011464          26120999          0                 8                 193942366243      498603118833      0                 1920             
1676375841        0                 408               0                 26011814          26121349          0                 8                 193942579150      498603248809      0                 1920             
1676375851        0                 408               0                 26012276          26121810          0                 8                 193942813317      498603399457      0                 1920             
1676375861        0                 408               0                 26012627          26122160          0                 8                 193943025352      498603529433      0                 1920             
1676375871        0                 408               0                 26013086          26122619          0                 8                 193943262295      498603679697      0                 1920             
1676375882        0                 408               0                 26013436          26122969          0                 8                 193943477554      498603809673      0                 1920             
1676375892        0                 408               0                 26013790          26123322          0                 8                 193943690329      498603939841      0                 1920             
1676375902        0                 408               0                 26014248          26123780          0                 8                 193943928461      498604090297      0                 1920             
1676375913        0                 408               0                 26014601          26124133          0                 8                 193944144461      498604220465      0                 1920             
1676375923        0                 408               0                 26015057          26124588          0                 8                 193944381049      498604370345      0                 1920             
1676375933        0                 408               0                 26015411          26124941          0                 8                 193944596177      498604500513      0                 1920             
1676375944        0                 408               0                 26015766          26125295          0                 8                 193944813437      498604631105      0                 1920             
1676375954        0                 408               0                 26016220          26125749          0                 8                 193945054341      498604780561      0                 1920             
1676375964        0                 408               0                 26016573          26126101          0                 8                 193945270208      498604910665      0                 1920             
1676375975        0                 408               0                 26017031          26126560          0                 8                 193945511434      498605061185      0                 1920             
1676375985        0                 408               0                 26017408          26126937          0                 8                 193945734208      498605200641      0                 1920             
1676375995        0                 408               0                 26017868          26127397          0                 8                 193945970689      498605351353      0                 1920             
1676376006        0                 408               0                 26018221          26127749          0                 8                 193946180717      498605481457      0                 1920             
1676376016        0                 408               0                 26018575          26128102          0                 8                 193946392356      498605611625      0                 1920             
1676376026        0                 408               0                 26019034          26128560          0                 8                 193946629351      498605762081      0                 1920             
1676376037        0                 408               0                 26019387          26128913          0                 8                 193946844213      498605892249      0                 1920             
1676376047        0                 408               0                 26019843          26129368          0                 8                 193947079662      498606042129      0                 1920             
1676376057        0                 408               0                 26020197          26129721          0                 8                 193947293650      498606172297      0                 1920             
1676376068        0                 408               0                 26020550          26130073          0                 8                 193947509249      498606302401      0                 1920             
1676376078        0                 408               0                 26021006          26130528          0                 8                 193947749531      498606452281      0                 1920             
1676376088        0                 408               0                 26021360          26130881          0                 8                 193947968352      498606582449      0                 1920             
1676376099        0                 408               0                 26021816          26131336          0                 8                 193948211857      498606732329      0                 1920             
1676376109        0                 408               0                 26022169          26131689          0                 8                 193948433901      498606862497      0                 1920             
1676376119        0                 408               0                 26022622          26132142          0                 8                 193948680628      498607012249      0                 1920             
1676376129        0                 408               0                 26022978          26132497          0                 8                 193948901798      498607142545      0                 1920             
1676376140        0                 408               0                 26023313          26132831          0                 8                 193949092701      498607269193      0                 1920             
1676376150        0                 408               0                 26023759          26133276          0                 8                 193949307348      498607416513      0                 1920             
1676376160        0                 408               0                 26024096          26133612          0                 8                 193949501446      498607543577      0                 1920             
1676376171        0                 408               0                 26024548          26134069          0                 8                 193949748628      498607693425      0                 1920             
1676376181        0                 408               0                 26024883          26134403          0                 8                 193949939531      498607820073      0                 1920             
1676376191        0                 408               0                 26025223          26134742          0                 8                 193950130434      498607947041      0                 1920             
1676376202        0                 408               0                 26025679          26135198          0                 8                 193950362049      498608097369      0                 1920             
1676376212        0                 408               0                 26026035          26135553          0                 8                 193950567435      498608227665      0                 1920             
1676376222        0                 408               0                 26026489          26136006          0                 8                 193950797504      498608377417      0                 1920             
1676376233        0                 408               0                 26026845          26136361          0                 8                 193951006112      498608507713      0                 1920             
1676376243        0                 408               0                 26027196          26136711          0                 8                 193951216331      498608637689      0                 1920             
1676376253        0                 408               0                 26027655          26137169          0                 8                 193951451233      498608787761      0                 1920             
1676376264        0                 408               0                 26028005          26137519          0                 8                 193951664674      498608917737      0                 1920             
1676376274        0                 408               0                 26028462          26137977          0                 8                 193951902798      498609067809      0                 1920             
1676376284        0                 408               0                 26028813          26138327          0                 8                 193952111269      498609197785      0                 1920             
1676376295        0                 408               0                 26029271          26138785          0                 8                 193952344423      498609347857      0                 1920             
1676376305        0                 408               0                 26029640          26139153          0                 8                 193952565900      498609481289      0                 1920             
1676376315        0                 408               0                 26030000          26139512          0                 8                 193952776452      498609612353      0                 1920             
1676376325        0                 408               0                 26030445          26139956          0                 8                 193953010471      498609760377      0                 1920             
1676376336        0                 408               0                 26031185          26140695          0                 8                 193953346542      498616898537      0                 1920             
1676376346        0                 408               0                 26031670          26141180          0                 8                 193953608672      498617103873      0                 1920             
1676376357        0                 408               0                 26032074          26141584          0                 8                 193953853133      498617334193      0                 1920             
1676376367        0                 408               0                 26032427          26141937          0                 8                 193954075974      498617464745      0                 1920             
1676376377        0                 408               0                 26032894          26142403          0                 8                 193954311906      498617616457      0                 1920             
1676376387        0                 408               0                 26033243          26142751          0                 8                 193954523681      498617745945      0                 1920             
1676376398        0                 408               0                 26033702          26143209          0                 8                 193954760659      498617896017      0                 1920             
1676376408        0                 408               0                 26034053          26143559          0                 8                 193954976177      498618025993      0                 1920             
1676376418        0                 408               0                 26034408          26143914          0                 8                 193955193306      498618156289      0                 1920             
1676376429        0                 408               0                 26034860          26144367          0                 8                 193955435118      498618306041      0                 1920             
1676376439        0                 408               0                 26035215          26144722          0                 8                 193955647277      498618436337      0                 1920             
1676376449        0                 408               0                 26035671          26145178          0                 8                 193955884791      498618586665      0                 1920             
1676376460        0                 408               0                 26036027          26145533          0                 8                 193956096076      498618716961      0                 1920             
1676376470        0                 408               0                 26036482          26145987          0                 8                 193956332268      498618866905      0                 1920             
1676376480        0                 408               0                 26037033          26146537          0                 8                 193956587390      498619463041      0                 1920             
1676376491        0                 408               0                 26037368          26146871          0                 8                 193956778296      498619589689      0                 1920             
1676376501        0                 408               0                 26037813          26147315          0                 8                 193956997122      498619737105      0                 1920             
1676376511        0                 408               0                 26038164          26147665          0                 8                 193957211529      498619866793      0                 1920             
1676376522        0                 408               0                 26038609          26148109          0                 8                 193957426403      498620014177      0                 1920             
1676376532        0                 408               0                 26038946          26148445          0                 8                 193957617309      498620140953      0                 1920             
1676376542        0                 408               0                 26039287          26148786          0                 8                 193957814747      498620268337      0                 1920             
1676376553        0                 408               0                 26039741          26149242          0                 8                 193958057730      498620418737      0                 1920             
1676376563        0                 408               0                 26040077          26149577          0                 8                 193958248116      498620545089      0                 1920             
1676376573        0                 408               0                 26040520          26150019          0                 8                 193958462766      498620692217      0                 1920             
1676376583        0                 408               0                 26040860          26150358          0                 8                 193958658240      498620819473      0                 1920             
1676376594        0                 408               0                 26041313          26150813          0                 8                 193958896599      498620969321      0                 1920             
1676376604        0                 408               0                 26041651          26151150          0                 8                 193959087505      498621096161      0                 1920             
1676376614        0                 408               0                 26041988          26151486          0                 8                 193959278411      498621222937      0                 1920             
1676376625        0                 408               0                 26042432          26151930          0                 8                 193959499537      498621370353      0                 1920             
1676376635        0                 408               0                 26042783          26152280          0                 8                 193959706400      498621500041      0                 1920             
1676376645        0                 408               0                 26043228          26152724          0                 8                 193959921274      498621647425      0                 1920             
1676376656        0                 408               0                 26043567          26153062          0                 8                 193960116383      498621774617      0                 1920             
1676376666        0                 408               0                 26043915          26153409          0                 8                 193960320200      498621903537      0                 1920             
1676376676        0                 408               0                 26044359          26153853          0                 8                 193960540954      498622051113      0                 1920             
1676376687        0                 408               0                 26044697          26154190          0                 8                 193960731860      498622177953      0                 1920             
1676376697        0                 408               0                 26045151          26154645          0                 8                 193960974598      498622327833      0                 1920             
1676376707        0                 408               0                 26045505          26154998          0                 8                 193961187683      498622458001      0                 1920             
1676376718        0                 408               0                 26057198          26166689          0                 8                 193966294195      498662862310      0                 1920             
1676376728        0                 408               0                 26059887          26169378          0                 8                 193967229703      498715645828      0                 1920             
1676376738        0                 408               0                 26060218          26169709          0                 8                 193967424663      498715766924      0                 1920             
1676376749        0                 408               0                 26060641          26170132          0                 8                 193967632743      498715905951      0                 1920             
1676376759        0                 408               0                 26060959          26170449          0                 8                 193967809724      498716021239      0                 1920             
1676376769        0                 408               0                 26061378          26170866          0                 8                 193968007294      498716156111      0                 1920             
1676376779        0                 408               0                 26061699          26171185          0                 8                 193968183405      498716271527      0                 1920             
1676376790        0                 408               0                 26062015          26171499          0                 8                 193968361129      498716386623      0                 1920             
